tweet,date_time
On vacations. http://t.co/6VG5eDMhd6,12/06/2013 11:05
Arrived http://t.co/CedCBK1wwv,09/06/2013 18:13
Here we go to Geneve. http://t.co/ZpeozseLuY,09/06/2013 16:13
What an important result against Russia last night. http://t.co/3OfDXEvahk,08/06/2013 13:31
With your fantastic support we achieved a great win today! http://t.co/GWxiDwVO06 #VivaPortugal #VivaRonaldo http://t.co/KdtrMqWQjE,07/06/2013 23:08
Tomorrow there’s a big match for Portugal. Together let’s make this country proud http://t.co/GWxiDwVO06 #vivaronaldo http://t.co/zeRb5FWfuV,06/06/2013 17:11
Happy to be part of Team @Herbalife - nutrition for a better life :) http://t.co/Ojcl1AIJuS,05/06/2013 15:03
"Hey guys, just reached a #million followers on Instagram. Thank you all. You can #follow me at http://t.co/SietEJoenE http://t.co/59bWG0toEw",03/06/2013 13:51
Yesterday having dinner with some friends. http://t.co/NuV61Ns4Pg,03/06/2013 09:06
Thank you all for supporting me on another La Liga season!Cheers to the #VivaRonaldo winners! http://t.co/GWxiDwVO06 http://t.co/Nd9xTKPA46,02/06/2013 14:20
Taking time to see some friends. http://t.co/Llfj5JBtYw,02/06/2013 14:06
Lunching by the river. http://t.co/lc9w29knxE,02/06/2013 14:04
Tomorrow is the last game of the season. Let’s finish it big! Sign in at http://t.co/aCqoHCEW6Z. #vivaronaldo http://t.co/Y984JWZKa4,31/05/2013 14:02
Yesterday at @rihanna' s concert. http://t.co/JJONv32tK7,29/05/2013 09:55
"So proud to win a #socialstaraward for Most Popular Sportsperson! Big thanks to my fans, you made it happen! http://t.co/1W7TlVzeBr",28/05/2013 14:30
Well done @emiliegranb. Keep playing!,27/05/2013 16:40
Thanks for supporting my team yesterday. Congratulations to the #VivaRonaldo winners. http://t.co/aCqoHCEW6Z http://t.co/brC0G71Iml,27/05/2013 14:02
@Oh_My_Cristiano This will help you http://t.co/ZpFD5T9u9d,25/05/2013 14:08
@LadyRMadrid Try this http://t.co/ZpFD5T9u9d,25/05/2013 13:55
"So, you think you know me? Prove it on the Viva Ronaldo iOS app. Download it at http://t.co/rxBw6wGDdl #VivaRonaldo",25/05/2013 12:10
Don’t forget to sign in at http://t.co/aCqoHCEW6Z. Let’s play as one against Real Sociedad! http://t.co/4Ov4XMEpCZ,24/05/2013 12:38
Nice to meet @onedirection today. http://t.co/LEPgkhiyM0,23/05/2013 13:50
Had a good time training with my colleagues today. http://t.co/gyn84RyzQj,22/05/2013 16:10
Thank you all for the support you gave me yesterday. Cheers to the Viva Ronaldo winners! http://t.co/GWxiDwVO06 http://t.co/JBpzo5sEIJ,18/05/2013 14:59
"Together as a team and with your support, let's win this trophy. Hala Madrid! http://t.co/kl0EdbBoKX",17/05/2013 14:02
Viva Ronaldo is live! Play at http://t.co/GWxiDwVO06 or get the FREE iOS app at http://t.co/rxBw6wGDdl #VivaRonaldo http://t.co/DShhRNvvxA,16/05/2013 17:29
I’ll be retweeting a few ones. Hala Madrid!,15/05/2013 18:02
Hey guys. Friday there’s a big match at Bernabéu. Send photos of your tickets under the hashtag #copadelreyfinal.,15/05/2013 18:01
Today's training session for the Copa del Rey final. http://t.co/9NPvxAjFdS,15/05/2013 14:04
My name in Chinese. Love it! http://t.co/tXeYCU06EG,13/05/2013 14:01
"I’m so proud of my sister Katia Aveiro and her new musical project.
http://t.co/TIebr6n1jK",10/05/2013 15:32
Good luck to Real Madrid basket team for tonight's game. http://t.co/Ke6YGsypla,10/05/2013 13:39
What an amazing game last night. Hala Madrid! http://t.co/4ugkAqeHc2,09/05/2013 13:08
"Thanks for everything, Boss. http://t.co/WfU1h2Prhb",08/05/2013 11:12
Training for tomorrow’s match against Malaga. http://t.co/krIOtJQwe8,07/05/2013 15:52
Real Madrid – 4 Valladolid – 3. What a great game. http://t.co/0xzFPqwrOS,06/05/2013 12:08
Getting ready for tomorrow's match against Valladolid. http://t.co/SLyq2ObDkd,03/05/2013 17:08
Tomorrow there's a big match and the team needs all your support to reach the goal. Can I count on you? Hala Madrid! http://t.co/iCSH8OaXE3,29/04/2013 12:58
Everything else is pure fiction and forgery.,27/04/2013 23:16
I was in fact at the Hotel Villa Magna on April 22nd giving an interview to Manu Sainz something the reporter himself is able to corroborate,27/04/2013 23:16
"Deeply outraged by a situation intended, in vain, to afect my personal life, I just want to clarify...",27/04/2013 23:14
"...someone seeking the limelight on my account.
And I wonder why this happens one day before a very important game for my team…",27/04/2013 23:12
"I was informed that The Sun, faithful to its editorial line, will publish an article where is given voice to a so called Andressa...",27/04/2013 23:11
Ready to play the ball. Hala Madrid! http://t.co/8HKn2TTupK,24/04/2013 13:04
Watching a movie at the hotel. http://t.co/1OFXc59fYZ,23/04/2013 18:00
Check out the #behindthescenes from @JacobandCompany shoot. I had a great time! http://t.co/WSCOmfVEUd,22/04/2013 14:28
Do you like the new #Ghostwatch? I'm the new face of @JacobandCompany Watches. Love it. #bold http://t.co/CP81Pc1mQz http://t.co/p9jRdNlrwJ,19/04/2013 14:00
I’ll be retweeting some of my favourites #mymercurials,17/04/2013 15:33
Have you got them already? Send your photos of you with the new boots in the next days with #mymercurials,17/04/2013 15:32
Hey guys. What do you think about my new CR7 Mercurial Vapor IX? http://t.co/CMxxQhThFu,17/04/2013 15:32
Great win against Athletic Bilbao last night. http://t.co/f3f7tu4mFc,15/04/2013 14:33
Do you love to win but hate to lose? http://t.co/d5iMC7ie9B Be #Mercurial. http://t.co/NN37lBXI9Z,11/04/2013 15:31
Here we go to the semifinals of the Champions League. http://t.co/L7bsTuL2wQ,10/04/2013 16:24
"Be fast. #BeMercurial. 
Pre-order: Europe: http://t.co/RpIHzcbnH6 or U.S.: http://t.co/R4b15VDN6Y http://t.co/RWukj5Nzdo",08/04/2013 17:21
Already in Turkey. http://t.co/dUYM6Qf3KV,08/04/2013 09:02
Ready for the game. http://t.co/bINWsAIs4t,06/04/2013 15:37
My friends at @MyStarAutograph launch a free contest! Win my autographed photos: http://t.co/UDWQRk2HHT #CRContest http://t.co/3JUb4qFSr7,05/04/2013 13:59
"Great game, great win. Hala Madrid! http://t.co/ygVlT5taRO",03/04/2013 21:54
"Hey guys, big game today against Galatasaray! Let's make it. http://t.co/Yb2zNwNpTK",03/04/2013 10:34
"Vea como @SavetheChildren enseña a padres a usar leche de cabra para hacer frente al hambre en Guatemala 
http://t.co/EVxSzHUb0g",02/04/2013 14:01
See how @SavetheChildren is showing parents how to use goat milk to tackle child #hunger in Guatemala http://t.co/OSAw1SGlgs,02/04/2013 14:00
Pre-order: Europe:http://t.co/RpIHzcbnH6 – U.S: http://t.co/R4b15VDN6Y,30/03/2013 12:15
Check out my new CR7 Mercurial Vapor IX. Thanks @nikefootball. http://t.co/SWMxPvntgl,30/03/2013 12:15
"What do you think of my new Summer Collection? 
Pre-order:Europe:http://t.co/RpIHzcbnH6 – U.S:http://t.co/R4b15VDN6Y http://t.co/lmnKeXl0NK",29/03/2013 16:54
Take a closer look… http://t.co/PX5lxFFOZY,28/03/2013 16:32
"Soon, I will be closer to all of you! Together we are stronger. Together we will win. http://t.co/4uyddEiuhv",27/03/2013 16:09
Força Portugal! Todos juntos vamos conseguir! http://t.co/LVXHw3vYXq,26/03/2013 14:30
Congratulations @AlbaaG7. You’ll win a double ticket to see Azerbaijan-Portugal on Tuesday.,24/03/2013 18:32
The one with more RT will win a double ticket to see Portugal play in Azerbaijan. Stay tuned.,24/03/2013 18:03
Thank you so much for all your replies. Here are some of my favourites.,24/03/2013 18:01
"Still have a double ticket to Azerbaijan – Portugal. Keep sending your photos, videos and comments of support to win it.",23/03/2013 14:09
@ApoyoCR7 loved what you did by giving away your tickets to a girl in Israel. That was really nice.,23/03/2013 14:08
"Guys, you are the best fans in the world! Thank you so much for your support.",23/03/2013 14:07
Great morning in Israel with my colleagues. http://t.co/T5QMG3dRQ5,21/03/2013 12:12
"Keep sending your photos, comments and videos to get a double ticket to see Portugal play in Azerbaijan next Tuesday.",20/03/2013 21:51
Congratulations @ApoyoCR7. You’ll win a double ticket to see Israel-Portugal on Friday.,20/03/2013 21:33
"The one with more RT will win a double ticket to see Portugal play in Israel. Hurry, I’ll announce it in a bit.",20/03/2013 20:54
Thank you so much for all your replies and your support. Here are some of my favourites.,20/03/2013 20:51
Today I’ll RT some of your most original replies and the ones who get most RT will win tickets to see Portugal play in Israel on Friday,20/03/2013 10:47
"Send your photos, comments and videos of support to the Portuguese team and you’ll have the chance to win some tickets.",19/03/2013 19:17
Hey guys! The Portuguese National Team will play against Israel and Azerbaijan in the next days.,19/03/2013 19:17
"Thank you for another award, the Trofeo Di Stéfano. http://t.co/fnDjbP8VG9",18/03/2013 19:25
We'll meet Galatasaray in the quarterfinals of the Champions League. Together as a team we can make it! http://t.co/K2XBOH4ZHO,15/03/2013 15:01
@justinbieber I've heard that you rocked in Lisbon. Now welcome to Madrid. I'm sure you will have also huge success and positivity.,13/03/2013 15:00
Ups “@CBzIrishBubble: Feel like @Cristiano will never notice me on twitter :(”,08/03/2013 11:54
@dendisolo thank you guys,08/03/2013 11:53
Go Canada! “@bozieliciousCR7: @Cristiano PLEASE RT a huge fan from Canada!! I always support you no matter what. You're the best!! xo”,08/03/2013 11:52
@shairaaa I like all kind of sports and they are great team,08/03/2013 11:52
@Abu_Nayel where are you?,08/03/2013 11:51
@DwyaneWade congrats for the amazing Miami Heat's 16 game win streak. Keep pushing and good luck for the next ones,08/03/2013 11:47
"Thank you“@DwyaneWade: S/O to @Cristiano --keep pushing yourself, it only gets harder from here. #Goodluck in the QuarterFinals.”",08/03/2013 11:46
The exclusive VIP pack for my new game launched today! Click to get it and a chance to win jerseys signed by me! http://t.co/9RYR1Jw7F1,07/03/2013 18:06
Check out some moments from yesterday's game. http://t.co/b1LaTfz1Xz,06/03/2013 17:14
Thank you for a massive and unbelievable reception. I'm happy to win but also sad for Manchester United. http://t.co/JHdNQcCgWY,06/03/2013 10:36
I'm looking forward to return to Old Trafford. I've so many good memories there. It will be an exciting… http://t.co/j17PQX8Od4,04/03/2013 15:29
"Already in Manchester, getting ready for the big game tomorrow.",04/03/2013 11:32
Great fun with Maradona. http://t.co/x1ftwsVDJK,03/03/2013 12:41
Great match and another win. Hala Madrid! http://t.co/VMSYwLiYkk,02/03/2013 20:47
Tomorrow we will play again against Fc Barcelona but now in front of our supporters. Hala Madrid! http://t.co/UmLi1fzZhY,01/03/2013 15:46
We made it to the final of Copa del Rey. Thanks everyone. http://t.co/GnAKjSxxxW,26/02/2013 23:29
Pilot for a few hours. http://t.co/nFBYsz2FpC,22/02/2013 20:31
Getting ready for tomorrow’s game against Deportivo. http://t.co/rZDAfKoZWw,22/02/2013 16:44
Another great game last night! http://t.co/MyTQV9HE,18/02/2013 12:31
Check out this teaser for my new Facebook game. LIKE it? http://t.co/3D2eyIwt,16/02/2013 18:17
"Hey guys, today I've been filming. Have a nice weekend everyone. http://t.co/haEHznzI",15/02/2013 19:13
Thanks everyone for reaching the 16 million followers on Twitter.,15/02/2013 17:50
Have you tried my Mac app? Go to the Mac OS X app store if you don’t wanna miss any of my Facebook posts and Tweets. http://t.co/Sp9QeVIS,15/02/2013 15:53
What an exciting game yesterday! http://t.co/bZt6o50A,14/02/2013 11:45
Look forward to see you too tomorrow @WayneRooney,12/02/2013 20:54
"Tomorrow we’ll play against Manchester United, a very special game for me. Don’t miss it. http://t.co/hSZjWQzb",12/02/2013 15:04
Happy to be part of the 10 top scorers of Real Madrid’s history. http://t.co/Klz7ABfU,12/02/2013 12:10
"Tomorrow night, we'll play against Sevilla, are you ready? http://t.co/HOkQbS4X",08/02/2013 16:15
What a great day! Nice to celebrate my birthday with the portuguese National Team. http://t.co/Dai75in7,05/02/2013 21:06
"Hey guys, I’m so happy with all your kind birthday messages. Thank you so much.",05/02/2013 18:49
Tomorrow we'll play against Granada. Let's work hard to bring the win home. Hala Madrid! http://t.co/sg5J01be,01/02/2013 16:00
@dani91malaga gracias,01/02/2013 14:25
@Hernandez_120 gracias,01/02/2013 14:24
Would be fun to receive your messages like always “@vanquishez: @Cristiano 4 days to go your special days..♥”,01/02/2013 14:24
@annadanielewska obrigado,01/02/2013 14:23
@FlavinhaFan melhor o @realmadrid :-),01/02/2013 14:22
@eloy1945 gracias,01/02/2013 14:20
@Pedromsantos75 Para ti também. Abraço,01/02/2013 14:19
"Don’t just be fast. #BeMercurial #TeamNike
http://t.co/Fg3mVhVK http://t.co/ZGQWnEWq",31/01/2013 16:00
Check out this photo from yesterday's match. http://t.co/oJcowNdB,31/01/2013 14:00
Watch me train with the PES fans. http://t.co/6IwODA4M,30/01/2013 12:50
"Hey guys, take a look at the Meet&amp;Greet with the winners of the @officialpes contest, last Friday http://t.co/9I72PFAG",29/01/2013 12:07
What a game yesterday. Thanks again for all your support. Let’s work hard for the next game. http://t.co/eXDxQjRD,28/01/2013 15:01
Tomorrow we will fight for another win. What's your hint for the result? Hala Madrid!,26/01/2013 15:01
Thanks to the winners of the PES contest. It was a fun day. http://t.co/u7viZ6XY,25/01/2013 18:22
"What a nice day I had with the winners of the PES contest. Stay tuned, I’ll share more photos in a few days. http://t.co/pwdudc5M",25/01/2013 16:38
"And U, how do you plan to spend your weekend?",25/01/2013 11:40
Hello guys. Finishing training and with a little different day ahead. I'll be with the winners of last PES contest. Looking forward to it.,25/01/2013 11:30
"To me, this is what means to #BeMercurial. What do you think? #TeamNike http://t.co/3KtjWAQb",24/01/2013 16:00
Hi everyone. Don't forget to get my new Mac OS X app and stay up to date with all my latest news. https://t.co/Z5ItVgEX http://t.co/fjcXp3rZ,23/01/2013 12:35
#BeMercurial http://t.co/wW3qZ2j6,22/01/2013 15:58
"If you love to play football, stay tuned! This year I'm launching a world championship where YOU and your friends will… http://t.co/iBlucFBF",21/01/2013 15:03
Got my Mercurial Vapor IX for today's match. Hope they give me luck. #BeMercurial http://t.co/VG4FC7db,20/01/2013 12:03
Thinking of tomorrow's game. All together we can make it. Hala Madrid! http://t.co/oEjUuUiV,19/01/2013 15:39
This is the autographed photo that @CRonaldoFever won. Do you like it? Get yours @mystarautograph http://t.co/ALHS3tPb http://t.co/yC6uTwcr,18/01/2013 16:06
Check out my @nikefootball video for the new Mercurials. What do you think? #BeMercurial #TeamNike http://t.co/EGxgcwPr,17/01/2013 10:56
Hi everyone. Yesterday’s important win leads us forward in this round. There’s still a lot to play and we count on you… http://t.co/H2CXf0Wo,16/01/2013 12:19
"Yesterday, with your support, we got an important win. Step by step we are closer to the final. Thank you.  http://t.co/j1aOttbK",10/01/2013 16:00
"Hey guys. Don’t forget to watch today’s match with Celta de Vigo for the Copa del Rey.
Hala Madrid!",09/01/2013 16:31
Winners of twitter contest. Thank you guys “@_markusLFC_: Me and @Cristiano &lt;3 http://t.co/oFXex5Cj”,06/01/2013 19:12
Very proud to join Save the Children's work around the world! http://t.co/MTBbGztC,03/01/2013 16:00
Honored to be the newest artist ambassador for @SavetheChildren Excited to tackle child #hunger and #nutrition! http://t.co/65ClNZGm,03/01/2013 09:30
I want to thank you all for your replies and retweets. #Celebrate15M was a success!,01/01/2013 19:59
The winner of a Portugal’s CR autographed jersey is @allanation428.  I will also follow you.,01/01/2013 19:58
Don't forget to retweet your favourite. The most retweeted gets the jersey and will be followed by me #Celebrate15M,01/01/2013 17:04
Here's the last top 15 of the day.,01/01/2013 16:59
The most retweeted will be followed by me and wins a Portugal’s CR autographed jersey. #Celebrate15M,01/01/2013 16:01
Hi there. I’ll be retweeting the last top 15 in no time. Don’t forget to retweet your favourite.,01/01/2013 16:00
Well done @_markusLFC_  I’ll follow you and you win a Portugal’s CR autographed jersey.,31/12/2012 19:31
And I'm enjoying it a lot “@instagram: 2012's New Notable Instagrammers http://t.co/t4eGs5XA”,31/12/2012 17:45
Retweet your favourite in the next hours. The most retweeted will be the lucky winner #Celebrate15M,31/12/2012 17:06
Here´s the top 15. #Celebrate15M,31/12/2012 16:57
The winner of this challenge wins a Portugal’s CR autographed jersey #Celebrate15M,31/12/2012 15:59
Here’s the last challenge. What are your wishes for the New Year? Reply with #Celebrate15M in the next 24 hours.,31/12/2012 15:59
The most retweeted will be followed by me and wins a Portugal’s CR autographed jersey.,31/12/2012 15:58
Hi. I’ll be retweeting the top 15 in a bit. Don’t forget to retweet your favourite.,31/12/2012 15:58
I wish you all a Happy New Year!,31/12/2012 10:53
"Well done @Daniel_Nilsen. I’ll follow you and you win a double ticket for Real Madrid - Real Sociedad match, January 6th",30/12/2012 19:38
Retweet your favourite in the next hours.  The most retweeted will be the daily winner #Celebrate15M,30/12/2012 17:03
Here's the top 15 lucky ones of the day. #Celebrate15M,30/12/2012 16:57
The winner of this challenge will win a Portugal's CR autographed jersey. #Celebrate15M. Good luck.,30/12/2012 16:03
Challenge of the day. What would you like to see on my twitter in 2013? Reply with #Celebrate15M in the next 24 hours.,30/12/2012 16:02
"The most retweeted will be followed by me and will win a double ticket for Real Madrid - Real Sociedad match, January 6th",30/12/2012 16:01
"Hello there, I' ll retweet the top 15 in no time. Stay tuned. Then retweet your favourite of the 15.",30/12/2012 16:00
"Congrats @badriyawr  I’ll follow you and you'll win a double ticket for Real Madrid - Real Sociedad match, January 6th",29/12/2012 19:30
See who the winner is in half an hour. Good luck. #Celebrate15M,29/12/2012 19:00
Don't forget to retweet your favourite. The most retweeted will be the daily winner #Celebrate15M,29/12/2012 16:56
Here's the top 15 of the day #Celebrate15M,29/12/2012 16:50
"The winner of this challenge will also win a double ticket for Real Madrid - Real Sociedad match, January 6th. Good luck.",29/12/2012 16:01
Challenge of the day. Prove that you’re the fan who knows me the best. Reply with #Celebrate15M in the next 24 hours,29/12/2012 16:00
"The most retweeted will be followed by me and will win a double ticket for Real Madrid - Real Sociedad match, January 6th",29/12/2012 15:53
Hi. I’ll retweet the top 15 in a bit. Stay tuned. Then retweet your favourite of the 15.,29/12/2012 15:52
Congrats @CRonaldoFever I’ll follow you and you will win a customized autographed photo by @Mystarautograph,28/12/2012 20:09
I'll anounce the winner in half an hour. #Celebrate15M,28/12/2012 19:37
Retweet your favourite in the next hours. The most retweeted will be the daily winner #Celebrate15M,28/12/2012 17:05
Here’s the top 15 of the day #Celebrate15M,28/12/2012 17:00
"The winner of this challenge will win a double ticket for Real Madrid - Real Sociedad match, January 6th",28/12/2012 16:04
"Meanwhile, here’s the challenge for today. Why should I follow you? Reply with #Celebrate15M in the next 24 hours",28/12/2012 16:04
The most retweeted will be followed by me and will win a customized autographed photo by @Mystarautograph,28/12/2012 16:03
Hi. I’ll look at your replies and retweet the top 15 in a bit. Stay tuned. Then retweet your favourite of the 15.,28/12/2012 16:03
Hey everyone! What do you think of me following the 5 daily winners forever? #Celebrate15M,28/12/2012 11:02
The winner of today’s challenge wins a customized autographed photo by @Mystarautograph #Celebrate15M,27/12/2012 16:03
Let's start now. Tell me why you’re my greatest fan. Reply in the next 24 hours with #Celebrate15M,27/12/2012 16:02
And can also win other prizes #Celebrate15M,27/12/2012 16:01
The author of the most retweeted post from that 15 replies will be followed by me for 24 hours #Celebrate15M,27/12/2012 16:01
The 15 most original replies of the day with #Celebrate15M will be retweeted by me,27/12/2012 16:00
Hey everyone! For the next 5 days I’ll be asking you a question a day to #Celebrate15M,27/12/2012 16:00
The most active and original fans will be rewarded #Celebrate15M,26/12/2012 17:31
Let’s #Celebrate15M in the next 5 days starting tomorrow. Stay connected.,26/12/2012 17:31
Hi everyone. Thank you for all your ideas to #Celebrate15M on twitter.,26/12/2012 17:30
Merry Xmas for everyone.,24/12/2012 12:44
Yes sure. To all “@alahmedbb: @Cristiano what about Saudi fan you visited Saudi Arabia in 2008”,22/12/2012 14:06
Great video! Tks “@Daniel_Nilsen: Please take a look at this video I have made :) You are the best! http://t.co/1QUZlV77   #celebrate15M”,22/12/2012 14:06
To all :-) “@20dgh: @Cristiano what about Jordan fans haa? :)”,22/12/2012 14:00
Have a great one “@MadridistaLuv: @Cristiano please tweet me? It would be the greatest Christmas present ever. &lt;3”,22/12/2012 13:59
@JoseCarlosSanLa gracias un abrazo,22/12/2012 13:57
@farishulhan always! Hi to Indonesia friends that are always with us,22/12/2012 13:56
Few more days to share how we will #Celebrate15M “@Elissar1997: @Cristiano Hi Cris! Follow me plz! And good luckkk #Celebrate15M”,22/12/2012 13:55
How many did you buy? “@sarandonga77: @cristiano http://t.co/yfmHb77V”,22/12/2012 13:50
All set for the last game of the year. Join us later #HalaMadrid,22/12/2012 13:50
Lot of ideas received and some really nice that I'll use for sure. #Celebrate15M,21/12/2012 15:58
Thank you for reaching 15M followers on twitter. It's now time to #Celebrate15M during the Christmas holidays.,21/12/2012 15:37
Want to watch a match in my own VIP-box in Madrid? Enter @officialpes Xmas competition now on: http://t.co/Y1uPOG9E http://t.co/ZMoQM4xS,20/12/2012 10:40
"For Christmas, give away emotions with a customized autographed photo by me with @Mystarautograph http://t.co/r2eFbxHF http://t.co/HrrogoYr",19/12/2012 17:59
Thank you all for the ideas. I'll keep watching today and tomorrow before any decision. Good night #celebrate15M,18/12/2012 23:13
Grande abraço “@DaniiloMoraes: @Cristiano Por favor manda um abraço em português para seus fãs no BRASIL? Please! #celebrate15m”,18/12/2012 23:10
I'm not deciding today“@Party_Spice: I'm not going back to work until @Cristiano decides what to do for #celebrate15m and RTs or follows me!,18/12/2012 23:10
"“@CelineM1: Gonna stay up all night to get @Cristiano 's attention, I'm so ready for this #celebrate15m”",18/12/2012 23:05
Fantastic! Tks “@HEYits_Zareen: “@Anni_MUFC: You should have a drawing competition for your fans! Please check mine  http://t.co/iVRtycoJ””,18/12/2012 23:05
Acho bem :-)“@SofiaMarques1: Qualquer dia viajo dos Açores até ao Bernabéu para ir ver o @Cristiano. Já esteve mais longe. #Celebrate15M”,18/12/2012 23:03
It would be fun “@CRonaldoTeam: @Cristiano a special goal celebration? #Celebrate15M”,18/12/2012 23:00
"A favorita para já para mts @fakhrihidayat_: poderia fazer como no facebook e postar 1 foto de fãs por dia, durante 15 dias. #celebrate15M",18/12/2012 22:59
Nunca???? :-)“@barbarajulio: @Cristiano PORQUÊ que NUNCA me respondes???”,18/12/2012 22:57
@JaviSoto93 happy birthday,18/12/2012 22:56
@BOWIE9T6 good night,18/12/2012 22:55
@SJ_Miah don't stay up all night. Here it is,18/12/2012 22:55
Lol “@CRonaldoUSA: #Celebrate15M @Cristiano Come to America and throw a party!!!!”,18/12/2012 22:52
I like this “@MW21_: You follow 15 your fans RT @Cristiano: Any idea to celebrate it? Send some with #celebrate15M”,18/12/2012 22:51
@leightonsmith96 I did it already,18/12/2012 22:51
"It's an option yes “@RaicaAraujo: @Cristiano poderia fazer como no facebook e postar 1 foto de fãs por dia, durante 15 dias. #celebrate15M”",18/12/2012 22:50
Can't retweet to all but I try “@Orfallyyyy: @Cristiano Even if you retweet me it will probably make my life!”,18/12/2012 22:47
"“@CRonaldoUSA: Dear God, can @Cristiano PLEASEEEEE tweet me already!?!?!? :(”",18/12/2012 22:46
We are almost reaching 15M on twitter. Any idea to celebrate it? Send some with #celebrate15M,18/12/2012 22:45
"Don't want that “@Sfc_Gaab: If i get a retweet from @Cristiano, i will cry for hours”",18/12/2012 22:42
?? I can and I do“@nancybiebs: @cristiano why aren't you allowed to follow people ??(:”,18/12/2012 22:41
@LiisaHolzhofer thank you for the photo,18/12/2012 22:40
@halamadrid7kh thank you for the support,18/12/2012 22:39
"Good luck  “@TavoSuarez97: @Cristiano @officialpes excelente oportunidad de conocer al mejor jugador del mundo,excelente cristiano!”",18/12/2012 22:37
Um abraço “@pgpily: @Cristiano Gostariame muito Si escribises en Portugués. Saudos crak!!”,18/12/2012 22:36
Not a follow back but a retweet “@_d0llywood: imagine getting a followback from @cristiano .. make my night and follow me”,18/12/2012 22:35
WIN a trip to Madrid and a football training session with me. Daily runner up prizes http://t.co/d6HZiELI @officialpes,18/12/2012 17:28
@BEAUcasperSMART sure. And how about you?,18/12/2012 07:42
Nice visit from my friend @Deco20oficial http://t.co/FJ2hcY1a,15/12/2012 12:32
"Thanks to my friends from @MyStarAutograph, get customized photos with my autograph: http://t.co/r2eFbxHF Which one do… http://t.co/7dGYA1Gb",10/12/2012 16:29
"Later today, we´re gonna release something really cool with my friends of MyStarAutograph. Keep posted!",10/12/2012 10:22
I want to dedicate this award to all Real Madrid fans http://t.co/KQZtBecx,06/12/2012 19:38
Just posted a photo http://t.co/AEOur03o,05/12/2012 19:45
With Jorge before the award ceremony http://t.co/wXwy7Hcs,05/12/2012 19:38
Nervous to receive Premio Nacional del Deporte 2011 http://t.co/1mVYpva2,05/12/2012 18:08
Empowering people through mobile technologies is the future and that is why I just became an investor &amp; ambassador at http://t.co/qQjwQ6GX,04/12/2012 13:33
Follow my Instagram account for more photos http://t.co/j3RUZDAl,02/12/2012 11:56
Yesterday we expected a hard game but we played very well and got an important win. http://t.co/RtJctCeq,02/12/2012 11:32
That's why I love football http://t.co/leQgySum,01/12/2012 15:28
I'll be back soon. stay tuned,30/11/2012 10:13
@Samar7 is that you?,30/11/2012 10:10
@FlorisTenHagen done,30/11/2012 10:00
#FF... any suggestions for me to follow?,30/11/2012 09:59
I'm proud with another nomination to this award. Thank you all for the support  http://t.co/V2LnXatY,29/11/2012 19:00
"Hi guys, DANCE (RED) SAVE LIVES album presented by @Tiesto is out. Proceeds go to @joinRED to fight for #endofAIDS   http://t.co/Ei7TUMlC",29/11/2012 14:39
Our first training session to get ready for the Derby - http://t.co/LFge8sfT,28/11/2012 16:43
Thank you for the messages that you sent in the past days. I'm feeling better and hope to be back 100% asap.  http://t.co/53H93TJa,13/11/2012 18:17
My good friend Pepe joined me at my @nikefootball shoot #CR7collection http://t.co/ppFXI45D,10/11/2012 12:26
I really think that @nikefootball did a great work with my new collection. What do you guys think? http://t.co/3Xa2fl30,08/11/2012 16:22
"Great day in the studio with @Pepe, @GrahamthunderDJ, @Wolfrankz and @jaime_vaquero: http://t.co/1wr5lrRP",07/11/2012 18:09
Do you want to see my exclusive #CR7collection @nikefootball boots? http://t.co/K7fDgJUc,06/11/2012 16:15
Love to win. Hate to lose http://t.co/js6bHDbU,05/11/2012 16:33
Don´t forget to follow us today. Hala Madrid,03/11/2012 12:10
Say hello to Himanshu Yadav and all my friends from #India. I will come shortly with more news. http://t.co/60xEW67c,02/11/2012 20:15
Obrigado Caio Franchesco. Um abraço a todos os brasileiros. Estamos juntos - http://t.co/lxEcd79j,31/10/2012 20:20
Lot of friends from Turkey. Thank you Cihat &amp; Elif for your photo. http://t.co/wY953BpB,31/10/2012 19:12
Thank you all for the photos that I received in the last days.  Here's one from Pedro #Mexico http://t.co/JrB0kc1c,31/10/2012 17:49
With Pedro Pinto for CNN http://t.co/CihKqIlu,31/10/2012 14:16
Do you have Instagram? Search for @cristiano and stay tuned for more photos.,31/10/2012 11:48
Not sure what they are looking at but love this photo from my fans in Tibet http://t.co/g7q3z1HQ,26/10/2012 18:32
Here's a photo from my Chinese friend http://t.co/7AJf4Rlg,26/10/2012 15:04
Still enjoying all of the fan photos you sent! - http://t.co/crqZ3L0u,24/10/2012 18:38
Just finished winning Pepe on a 21 basketball game. Was good way to relax before today's game. Check out … http://t.co/E6RlNHhc,24/10/2012 10:57
I really like this photo from Lilian and Enrique in Mexico! - http://t.co/rAbbTZuS,23/10/2012 21:48
Celebrating my 50M fans on Facebook. Here is a photo from Rebecca in Italy - http://t.co/BlXWRm4Q,23/10/2012 17:29
Took a picture with Sun Mingming. He's 2.36m tall! - http://t.co/PP3UKD4i,22/10/2012 17:31
Keep sending them to weare50million@gmail.com and very soon I will start posting the best.,21/10/2012 19:34
Enjoying my Sunday looking at some great photos that you sent. It's exciting to see the different countries and types of photos received.,21/10/2012 19:34
So here you have RT @Anni_MUFC Imagine getting a #ff off @Cristiano though. Nina's so lucky :o,20/10/2012 10:28
