tweet,date_time,real_distilbert_sentiment, real_sentiment
http://t.co/uyDwXJUMBh,25/04/2013 15:32,neutral,neutral
Spending time @VEVO with my littles http://t.co/CLHD2VGd24,25/04/2013 15:24,positive,joy
Hanging out with @SykeAtNight @JohnOnlineBLI @1061BLI http://t.co/jvc2hgJzsN,25/04/2013 14:27,neutral,neutral
"Hanging out with my buddy @davidletterman tonight going to perform ""Come and Get it""",24/04/2013 22:19,positive,joy
"@PaulCubbyBryant @Cindy_Vero Loved hanging out with you guys today.  Rescue dogs are the best!!",24/04/2013 20:24,positive,joy
"Thanks  @PaulWebGuy and @1035KTU for having me in today.  Check our interview here http://t.co/MT8HWyaIxs",24/04/2013 19:33,positive,joy
@slaylena see you in Brooklyn XOXO,24/04/2013 15:49,positive,joy
@crownthebiebs @zaynhipstamalik see you there!! :),24/04/2013 15:47,positive,joy
Hanging with @ralphieaversa @955WPLJradio had some special visitors with us. http://t.co/wti5AGtpxz,24/04/2013 15:25,neutral,neutral
:) @923NowFM http://t.co/UY6JzTKzJU,24/04/2013 14:12,positive,joy
Hanging out with @luluylala @923NowFM had so much fun!! http://t.co/ttfQqiqc1R,24/04/2013 14:05,positive,joy
Hanging out with @ElvisDuran @ETonlineAlert http://t.co/pNSUrhPI54,24/04/2013 13:14,neutral,neutral
@Z100NewYork see you guys soon!!,24/04/2013 12:00,positive,joy
#Selenators! I’m in NY and taking over the @SiriusXMHits1 Twitter handle tomorrow at 12:30nET/9:30aPT. Tweet me questions with #AskSelena!,23/04/2013 19:32,positive,joy
Hey Guys go to http://t.co/9O5Ws2BVRZ to make your Mom a keepsake for Mother's Day. Here's mine to my beautiful Mom. http://t.co/bEFoRgqLz2,22/04/2013 22:05,positive,joy
. #starsdancetour is on sale now!!!! http://t.co/vNzp2dHCtR to get your tickets.  Which show are you going to? http://t.co/ONndzloLIm,20/04/2013 16:31,positive,joy
@tswiftslays13 HAHA love this.,18/04/2013 23:43,positive,joy
. @theellenshow Awww so sweet.  Thanks Ellen.,18/04/2013 01:51,positive,joy
.@AmericanExpress Cardmembers can get advance tix for my #starsdancetour in select markets @ 10AM local! Get yours http://t.co/lYcoiL4svz,17/04/2013 13:43,positive,joy
"#1 Most Added for 2nd week in a row at radio!!! Thank you for requesting ""Come and Get it"" N Thanks to all the stations for playing it.",17/04/2013 01:17,positive,joy
"""oh boy, I'm that girl... Lol"" http://t.co/zEUt0A0JxA",16/04/2013 23:47,neutral,neutral
Reminder @americanexpress cardmembers can get advance tix to my #starsdancetour in select markets 2morrow @ 10am! http://t.co/lYcoiL4svz,16/04/2013 21:29,positive,joy
:))) @ddlovato http://t.co/EIjRNYqAls,16/04/2013 20:13,positive,joy
Heading to rehearsals for @dancingabc! Tune in tonight. #DWTS,16/04/2013 18:02,neutral,neutral
"Mexico! ""Come &amp; Get It"" is now available on @SpotifyMexico! http://t.co/ByzHrYdCN0",16/04/2013 17:20,positive,joy
#prayforBoston,16/04/2013 01:00,neutral,neutral
. @britneyspears Thank you so much! :),15/04/2013 18:23,positive,joy
So excited to announce my world tour! Info is here http://t.co/pOCMcRhGYg  #starsdancetour http://t.co/QGLFnbcusO,15/04/2013 16:35,positive,joy
MTV Movie Awards tonight I am so excited and nervous for the performance tonight. #comeandgetit  #movieawards,14/04/2013 20:22,positive,joy
Check out my Road Trip http://t.co/YfnsMHFGEg,12/04/2013 23:50,neutral,neutral
Can't wait to see #scarymovie5 with @ashleytisdale Love You XOXO,12/04/2013 04:52,positive,joy
Show me your dance to #comeandgetit http://t.co/CZQzeTscye http://t.co/juHH1OHmcZ,11/04/2013 23:29,neutral,neutral
"I'm a #citizenofhope! Join me and @cityofhope to fight cancer, diabetes and HIV/AIDS at http://t.co/thV6E3LzFD http://t.co/rnYnERDdTg",11/04/2013 18:20,positive,joy
A successful first day of rehearsals for the MTV performance this weekend!!! Can't wait for you to see it :),11/04/2013 03:31,positive,joy
"Sorry again for being late, here's a selfie for my tardiness. Love you guys #selenators http://t.co/3qAv7iXH3N",09/04/2013 01:20,neutral,neutral
@BlondeFangirls @_itsShannon_ new video coming soon.,09/04/2013 01:16,neutral,neutral
@LukeysGirl Yes.,09/04/2013 01:12,neutral,neutral
@SGRulesTheWrld Yes I do,09/04/2013 01:11,neutral,neutral
Someone asked where's Baylor? http://t.co/tL1QBO9rUV,09/04/2013 01:08,neutral,neutral
@whoisforbes bruna eu te amo,09/04/2013 01:05,positive,joy
"@MarceloCyrus ""I know what you did last summer""",09/04/2013 01:04,neutral,neutral
@singmeselena zoe te amo,09/04/2013 01:01,positive,joy
@mariefucks oh gosh that is a tough one... SELENATORS,09/04/2013 00:59,neutral,neutral
@thejonascene Chandler this week ;),09/04/2013 00:57,neutral,neutral
@weheartgomez_ Ryan Gosling,09/04/2013 00:56,neutral,neutral
@XOJBIIEBERXO details coming so soon,09/04/2013 00:55,neutral,neutral
"@ashley_slater13 I am soo excited, I hope you guys are impressed.",09/04/2013 00:54,positive,joy
@JelenaAdorable EMILY XOXO,09/04/2013 00:54,positive,joy
@avonsfaded I love you guys and can't wait to come see you.,09/04/2013 00:53,positive,joy
@selenitorz I feel very blessed.,09/04/2013 00:52,positive,joy
"@seasongomez I do, I had the best time filming the reunion episode.",09/04/2013 00:52,positive,joy
@laughterdemi spending time with my girls.,09/04/2013 00:50,positive,joy
@Selz1992 so many things coming your way I have to leave some surprises.,09/04/2013 00:48,positive,joy
@Selenurmylife were actually working on it as we speak and getting it to you as soon as we can.,09/04/2013 00:48,neutral,neutral
"@ImTeamSelly I can, I was actually doing it the other night with a grape.",09/04/2013 00:46,neutral,joy
@fightforsg honestly i cannot even put it into words you guys are why i do what I do it's all for you.,09/04/2013 00:46,positive,joy
@getmegomez Can't wait.  And Thank You Guys for making it number 1,09/04/2013 00:45,positive,joy
@torng0mez Chocolate,09/04/2013 00:44,neutral,joy
@opselenita Thank You. :),09/04/2013 00:43,positive,joy
@gotjusten You guys.,09/04/2013 00:43,neutral,joy
@1sickofyou Family Guy,09/04/2013 00:42,neutral,joy
@youmeandheya Yes I do I can't wait.,09/04/2013 00:42,positive,joy
@BelieveCrew Details coming soon... :),09/04/2013 00:41,positive,joy
@HighwayKatyCorn It definitely has a more grown up feel in a playful way.,09/04/2013 00:40,positive,joy
@papacitto Everything Has Changed,09/04/2013 00:38,neutral,joy
@GomezMiracle Yes I love you all!!,09/04/2013 00:37,positive,joy
In the meantime lets do a Q&amp;A and follow spree!! #askselena,09/04/2013 00:36,positive,joy
"Sorry Everyone, I was in the studio and it went a little long. So my surprise is going to take a little linger and I will have it up ASAP.",09/04/2013 00:36,neutral,sadness
@osnapitzang Thank You.,07/04/2013 19:18,positive,joy
@troopofgomez HAHAHA so glad you like it.,07/04/2013 19:17,positive,joy
@julietaboudon hugs from America,07/04/2013 19:16,positive,joy
@anye_malaga Thank You XOXO,07/04/2013 19:16,positive,joy
@gogomezteam Thank You.,07/04/2013 19:14,positive,joy
@ImHereForSelena Thank You,07/04/2013 19:14,positive,joy
@lovinthebiebzz so glad you like it. XOXO,07/04/2013 19:13,positive,joy
@TheWaverlyPlace awww thanks,07/04/2013 19:13,positive,joy
@Bu_Ya3GouB Thank You XOXO,07/04/2013 19:07,positive,joy
Thanks for letting us launch early! “@iTunesMusic: Saturday night special à la @SelenaGomez. #ComeAndGetItNow http://t.co/Wpg2VhmwKX”,07/04/2013 04:36,positive,joy
You guys made my day all day today. #Comeandgetitnow http://t.co/CZQzeTscye Love you guys XOXO,07/04/2013 04:07,positive,joy
Can't even stand it.  #selenatorsarethebest http://t.co/eTzcZQ6QTL,06/04/2013 23:19,positive,joy
U guys crashed http://t.co/UJRSow9mYb amazing!! And you made #BuyComeAndGeItOniTunesTONIGHT trend.  #selenatorsarethebest trend that. :),06/04/2013 23:01,positive,joy
@miilur thank you so much. XOXO,06/04/2013 20:25,positive,joy
Ahh I'm so excited you guys can hear my single! A little early but thats ok #comeandgetitearly http://t.co/kKgqd7W1xZ http://t.co/gGl2hPbIqD,06/04/2013 20:07,positive,joy
Who's ready for Monday? #2daysuntilcomeandgetit http://t.co/lLLHZ8Gg7u,06/04/2013 16:22,positive,joy
Three more days…goodnight you guys. http://t.co/mIcYXfalNj,06/04/2013 05:02,neutral,joy
"I wanted to create something fun, sassy and playful...#3daysuntilcomeandgetit http://t.co/pOCMcRhGYg",05/04/2013 22:22,positive,joy
When you ready come &amp; get it #4daysuntilcomeandgetit http://t.co/ebzoT7U5XQ XOXO,04/04/2013 21:55,positive,joy
"Always makes my day, seeing all your beautiful messages.  #SELENATORS  UR the best.  I want to try something fun Monday 5pm PST see you then",03/04/2013 19:57,positive,joy
@Vivitkaa I sure hope it is!!!,03/04/2013 19:51,positive,joy
@pfvniam Thank You very much. :),03/04/2013 19:50,positive,joy
@ZendayaBella143 Sorry it took so long. XOXO,03/04/2013 19:47,neutral,sadness
@HeyItsDaniaY Yes I do have the greatest fans.  Thank You.,03/04/2013 19:46,positive,joy
@destinyhudgens That means a lot. Thanks XOXO,03/04/2013 19:42,positive,joy
@empireofjustinb Thank You,03/04/2013 19:38,positive,joy
@SelGomez_es :),03/04/2013 19:37,positive,joy
@inspiredrews That's very sweet. XOXO,03/04/2013 19:37,positive,joy
@x0drew I love France.  Can't wait to be back.,03/04/2013 19:36,positive,joy
"@harrysels HA HA, That is good.  Have Fun!!",03/04/2013 19:35,positive,joy
@ChloeGeicht you've been noticed. XOXO,03/04/2013 19:33,positive,joy
@Tina_official1 Thank you very much for that compliment. :),03/04/2013 19:31,positive,joy
@ohbeminepatch Thank you so much.,03/04/2013 19:31,positive,joy
@Arianalover110 Not sure who is more excited you or me.. Can't wait for you to hear it.,03/04/2013 19:30,positive,joy
Maybe I shouldn't tweet at 12:30pm on a Wednesday isn't everyone in school?,03/04/2013 19:29,neutral,neutral
@Jan_Nels Love y'all too,03/04/2013 19:28,positive,joy
@pripalumbo love you too.  Can't wait to make it back to Brazil.,03/04/2013 19:26,positive,joy
@SelenaGThings Very proud.  I have the best fans.,03/04/2013 19:25,positive,joy
"@SellyismyDoll Thank you, so are you. :)",03/04/2013 19:24,positive,joy
@mh_belieber Thank you for the support.,03/04/2013 19:24,positive,joy
Congrats @jimmyfallon so happy for you!!!,03/04/2013 17:51,positive,joy
Carley Allison you are so strong girl. Love you! And praying for you. Keep singing :)) Xoxo,02/04/2013 21:46,positive,joy
Whenever you're ready... #6daysuntilcomeandgetit http://t.co/pOCMcRhGYg,02/04/2013 16:12,positive,joy
Get Ready Come &amp; Get It! #7daysuntilcomeandgetit http://t.co/pOCMcRhGYg http://t.co/mtqwpnKet2,01/04/2013 20:38,positive,joy
So excited to be joining this film. http://t.co/RvqSgoR49k,01/04/2013 18:55,positive,joy
#Selenators,01/04/2013 05:43,positive,joy
"Happy Easter everyone, I hope your all enjoying your day with family.",31/03/2013 22:58,positive,joy
Have I mentioned how much you guys Rock! Haven't used that one in a while :) #12DaysUntilComeAndGetIt,28/03/2013 00:19,positive,joy
Exciting things coming your way....,27/03/2013 22:33,positive,joy
#Comeandgetit  What do you guys think?,27/03/2013 17:05,positive,joy
12 days... #comeandgetit http://t.co/h22BNuqrwh,27/03/2013 13:01,positive,joy
The best: Selenators Are Excited For Come And Get It,25/03/2013 18:42,positive,joy
"Had a great weekend.  Thank you all again so much for my Kids Choice Award, truly blessed.",25/03/2013 16:46,positive,joy
See anything different? http://t.co/UGsTNXKhqe,25/03/2013 14:26,neutral,joy
Can't decide which @casemate case to pick for tonight at the KCA'S. Which do you think? http://t.co/Hidw8dXFrP http://t.co/IKVOIbw0cH,23/03/2013 19:17,neutral,joy
Thinking about the @ryanfoundation today as they open #seacreststudios at @chocchildrens! Missing you guys!!,22/03/2013 17:10,neutral,sadness
Who's ready for Spring Break….ers. One more day!!!! #SpringBreakers http://t.co/tmNz265DOe http://t.co/MQemvkENBD,21/03/2013 22:15,positive,joy
My favorite... Ms. McAdams  http://t.co/7h8pUv1F05,21/03/2013 18:05,positive,joy
Tomorrow!!!!!  http://t.co/8P8FYF2DWV,21/03/2013 17:02,positive,joy
"""hey this wasn't rated R... Lol so sweet to whoever this is! Hope y'all liked it :))"" http://t.co/UK4VyW0iEl",21/03/2013 06:15,positive,joy
http://t.co/u1UZLTJjYe,21/03/2013 05:08,neutral,neutral
"""Yup, looks about right.. Me watching Harm film a scene #springbreakersisratedR lol "" http://t.co/gCdHDOjPyq",20/03/2013 23:53,positive,joy
Happy Spring Day....@SpringBreakers is out this weekend! #SpringBreakForever http://t.co/tmNz265DOe http://t.co/1d3W5MvCnV,20/03/2013 23:30,positive,joy
. @lenadunham you made my day.,20/03/2013 18:41,positive,joy
Almost kidnapped a fan last night.. I can't handle how cute she was. I took at least 40 pics of us. Lol  http://t.co/R9VNboQYup,18/03/2013 22:45,positive,joy
My date(s) for my premiere last night :)))) beyond lucky and thankful my besties came out to support!! http://t.co/NpMuhtiv64,16/03/2013 01:49,positive,joy
"Had an amazing time shooting the cover of Harper's Bazaar, check out our video to go along with the article: http://t.co/J8kQFztuyS",15/03/2013 22:42,positive,joy
Tonight's the night! 8p/7c http://t.co/DrzjM3hXuF,15/03/2013 22:35,positive,joy
Celebrating friends and @thatrygood! Look @judahsmith and Ry surrounded by tha ladies and Judah's smokin wife! Lol http://t.co/EIcK8QwP5W,14/03/2013 06:01,positive,joy
Two more days until The Wizards Return: Alex vs. Alex! Set a reminder for this Friday at 8p/7c! http://t.co/Fg1nvfty3G,13/03/2013 20:58,positive,joy
This is the best feeling. #ihavethebestfriendsintheworld #wedancealot #werk  http://t.co/pjTjUrbWVA,13/03/2013 08:23,positive,joy
@britneyspears I can't breath. My life is made! Thank you!!,12/03/2013 16:50,positive,joy
Goodbye Austin! Xx http://t.co/ryoSnV3Fu4,12/03/2013 01:57,neutral,neutral
Major hair and duck lips happening in Austin #SXSW  http://t.co/t8d7micH3B,11/03/2013 19:53,neutral,joy
Deep in the heart of Texas.. I missed my papa!  http://t.co/4qKrPjKrkz,10/03/2013 19:05,neutral,sadness
http://t.co/3yVKRaHmWD,10/03/2013 03:49,neutral,neutral
All I see is $igns #springbreakcontinues  http://t.co/kluJp7qL3W,10/03/2013 03:05,neutral,joy
Only one more week to go! http://t.co/lUleOZ0TMK,08/03/2013 23:14,positive,joy
Two weeks till @springbreakers! http://t.co/4Hwugp0Dlf,08/03/2013 20:26,positive,joy
Xo @gwenysloco  http://t.co/KEzWxRG4si,08/03/2013 03:06,positive,joy
I can't thank you enough :) love you all so much!!,07/03/2013 00:22,positive,joy
Hashtag #gpawteefey it'll make someone I love so happy. Following and retweeting,06/03/2013 22:05,positive,joy
Whose ready for an album?  All the songs have been decided coming to you soon.,26/02/2013 23:31,positive,joy
@judahsmith so proud to know you! Congrats on your book! Can't wait to read it,26/02/2013 19:10,positive,joy
Our @adidasneolabel interactive look book is complete. What's your fav style for spring? http://t.co/tAMvfL3e6n http://t.co/jkiHAxtayQ,20/02/2013 23:07,positive,joy
"Berlin, thank you! Rachel was a little under the weather and we missed her sooo much. http://t.co/S87BI9eV",20/02/2013 11:25,neutral,sadness
"""A perfect end to a perfect night. Goodbye Paris.. Je t'aime"" http://t.co/wZ23xAwr",19/02/2013 00:39,positive,joy
#springbreakforever http://t.co/vk0I62ys,17/02/2013 21:10,positive,joy
"""Candid moments in Paris... So amazing here"" http://t.co/KT8PcPl8",17/02/2013 17:03,positive,joy
""":))))) so amazing... I love you guys"" http://t.co/M8ddeRUo",16/02/2013 17:55,positive,joy
http://t.co/ghx5iX3R,16/02/2013 17:25,neutral,neutral
"This ones better, LOL",16/02/2013 17:24,positive,joy
"""Bonjour Paris. Spring break is here ;)!"" http://t.co/uYiZ0wIm",16/02/2013 17:23,positive,joy
"Had to vent, sorry lol",15/02/2013 19:07,neutral,anger
Take pictures of me but don't get close to my family.,15/02/2013 19:06,neutral,fear
"Sometimes Pearls are a girl's bestfriend, LOL.  Happy Valentines Day everyone!! http://t.co/x7HZ3Vli",14/02/2013 20:42,positive,joy
"Check out @adidasNEOlabel and I launching the NEO SS13 collection in NYC!
Did your look rule the runway?  http://t.co/gOLn2fR9",11/02/2013 17:53,positive,joy
He's bringing sexy back... And it's about time!! @jtimberlake killed it! http://t.co/bv0jGtLZ,11/02/2013 17:21,positive,joy
Amazing show for @adidasNEOLabel tonight!! They looked amazing.#NEOrunway :))),07/02/2013 00:33,positive,joy
Mad real and sweet conversation with @pmdeleon @lexisaldivar and @gwenysloco :) #bffs,05/02/2013 15:33,positive,joy
"""I can make the Stars Dance... @rock_mafia"" http://t.co/IYN0dJ2E",29/01/2013 23:33,positive,joy
"""It's a sad, sad serenade @rock_mafia"" http://t.co/JteyzPsI",29/01/2013 01:24,neutral,sadness
So excited that #HotelTransylvania is out on Blu-ray/DVD – had such fun making this movie! http://t.co/kqKzQJ1x,28/01/2013 17:21,positive,joy
"""Today in the studio... I'm Penny Lane from Almost Famous. :)"" http://t.co/3mphvLX0",28/01/2013 01:22,positive,joy
http://t.co/dTo4PIrx,26/01/2013 19:27,neutral,neutral
So proud of @only1noah and the success of his campaign.  http://t.co/PUY1PYbA Happy Birthday!!!!,25/01/2013 18:00,positive,joy
"Thank U RT @MiaFarrow
Cheering @selenagomez- her weekend benefit concert raised $150,000 for kids worldwide http://t.co/8yfwSoW5 …@UNICEFUSA",25/01/2013 00:12,positive,joy
Remember to create and submit your @adidasNEOlabel look for a chance to see it rule the #neorunway in NYC! http://t.co/93ERPsap,22/01/2013 17:14,positive,joy
Thank You all again for such a great event Saturday.  Thanks to @Xbox @RADIODISNEY @unicefusa @bestbuy_theater for helping make this happen.,21/01/2013 19:00,positive,joy
"Thank You to all who came out to support @unicefusa last night, could not have been a bigger success.  I love you all.  See you soon NY.",20/01/2013 23:57,positive,joy
Got style? Tell the world! Check out http://t.co/93ERPsap and you could rule the @adidasNEOlabel runway in NYC with me! #neorunway,19/01/2013 01:38,positive,joy
I always end up at the kids table :) @unicefusa dessert party. http://t.co/H7qcEifk,18/01/2013 22:50,positive,joy
Look who I met at subway.. http://t.co/LfHecjgN,16/01/2013 23:09,positive,joy
"""When you're jamming MIA this is how you pose I guess? Lol bad girls do it well!"" http://t.co/OOV4Vm6P",16/01/2013 00:34,positive,joy
http://t.co/8E60tdzd,15/01/2013 07:12,neutral,neutral
http://t.co/G3KWnjYq,15/01/2013 07:11,neutral,neutral
http://t.co/SNs3s5iC,15/01/2013 07:10,neutral,neutral
http://t.co/lUNU5Hxx,15/01/2013 07:10,neutral,neutral
"youtubeing &amp; had no idea there were so mny versions of the dance ""Me and My Girls"" I love my fans so much so wanted to share some of my favs",15/01/2013 07:10,positive,joy
@dannyboythepipe no looking back now... http://t.co/ZMeeKuJc,13/01/2013 03:25,neutral,neutral
Want to live blog from @selenagomez’s Charity Concert on 1/19 in NYC? Click here for details: http://t.co/PB7n8oNB #selenaunicef,11/01/2013 18:37,positive,joy
"""Not a bad day at the office :)"" http://t.co/JzMcygbA",08/01/2013 02:27,positive,joy
"Thanks for listening, bet you understand. http://t.co/MaE6qV6l",04/01/2013 23:31,positive,joy
My littles... Getting me ready http://t.co/jQDcnDKz,04/01/2013 23:30,positive,joy
My littles.... Getting me ready. http://t.co/0WpjVVn4,04/01/2013 23:27,positive,joy
Please welcome the following to the line up of my UNICEF acoustic charity show in NY on Jan. 19th @bridgitmendler and @only1noah,03/01/2013 23:38,positive,joy
"""Blessed"" http://t.co/PTwBzr2H",02/01/2013 01:14,positive,joy
New beginnings. Fresh start. I love you all :),02/01/2013 00:46,positive,joy
"Hope everyone had a fun safe night last night.  Here's to a happy, healthy, successful 2013 for everyone.  I love you guys!!",01/01/2013 16:33,positive,joy
Perfect ending to the holidays taking my cousin Sophie to see #grinchmas @unistudios #family http://t.co/nywxNqOC,29/12/2012 02:41,positive,joy
I hope everyone has an amazing day filled with food and family.  Have a very Merry Christmas and Happy Holidays to all!!!,25/12/2012 20:35,positive,joy
@headfirsts I heart you soooo much more :),22/12/2012 23:49,positive,joy
@Rinaldounikatul ur cute,22/12/2012 23:48,positive,joy
@Iloveyouselen16 I love you,22/12/2012 23:45,positive,joy
Yep......... http://t.co/eOZjRnWC,22/12/2012 23:44,neutral,neutral
"My @UNICEFUSA show sold out in an hour! So excited. If you still want a chance to get tickets go to @charitybuzz http://t.co/Wv5rslSs",21/12/2012 19:47,positive,joy
"2013 is a year of music for me and this is such a great way to kick it off.  #Selenaunicef",18/12/2012 16:49,positive,joy
"Tickets go on sale to the public on Friday Dec. 21st at http://t.co/05mRPP2g at 10am EST.",18/12/2012 16:49,neutral,neutral
"3rd annual charity concert.  This time in NYC.  Fan Club members can buy meet and greet tickets on http://t.co/oly9R50e tomorrow at 10am EST",18/12/2012 16:48,neutral,neutral
"Love you guys!!!",17/12/2012 02:21,positive,joy
"Support @kidalliance #FOREVERproject nthe 400,500+ kids in foster care who need forever families. http://t.co/pIhS29gA http://t.co/BjVyrMWB",13/12/2012 23:28,positive,joy
"SO Cheesy, I know but I'm glad I've got my girls..... and Gweny... :) @tayorswift13 we love you!!!   http://t.co/DgNnt4XL",13/12/2012 01:45,positive,joy
"@papacitto Good question.  Both LOL",12/12/2012 21:37,neutral,joy
"Got a fun video coming for you guys, check my youtube soon.",12/12/2012 21:30,positive,joy
"What I needed right about now :)! http://t.co/RgzNVuxv",11/12/2012 22:11,positive,joy
".....And then we danced til midnight http://t.co/Mp6ffEZi",11/12/2012 21:16,positive,joy
"Last chance to bid @CharityFolks to meet me on my next video, support #sandy victims &amp; get a great #holiday gift: http://t.co/KRep4Tja",10/12/2012 22:17,positive,joy
"Jamming to One More Night
@adamlevine @maroon5 
SO addicting",08/12/2012 21:41,positive,joy
"Want to come to NYC? Check out my @adidasNEOlabel video, answer a question and win a chance to join me! http://t.co/MlHImnBU #selenagoesNEO",03/12/2012 18:39,positive,joy
"Check out the video of my @dolbysel surprise shopping event @kmart.  Where should the next one be? http://t.co/PfIiUGgU",29/11/2012 00:13,positive,joy
"So proud to be a part of @unicefusa we raised 2.5 million dollars tonight!! #unicefsnowflake",28/11/2012 05:24,positive,joy
"On our way to the UNICEF snowflake ball!! http://t.co/1oUj2dyD",28/11/2012 00:14,positive,joy
"Help others on #CyberMonday when you buy a gift that gives back &amp; bid @CharityFolks to MEET ME on my next music video http://t.co/hN7owx0I",26/11/2012 18:50,positive,joy
"Happy Thanksgiving Everyone!!!",22/11/2012 19:00,positive,joy
"Big news! I've partnered with @adidasNEOlabel! See what we are
up to and win a chance to meet me! #selenagoesNEO
http://t.co/MlHImnBU",20/11/2012 18:24,positive,joy
"Today's the day! Opening #seacreststudios w/@ryanseacrest &amp;@ryanfoundation at @childrenstheone. Such a great day!",14/11/2012 12:49,positive,joy
"""Speechless... So many powerful women here tonight. So inspired."" http://t.co/BBNGIZzP",13/11/2012 04:17,positive,joy
"Had so much fun shopping @dolbysel at @Kmart yesterday. http://t.co/3cA14dlo",12/11/2012 19:10,positive,joy
"Thank you everyone who came out to Kmart today.  Such a warm welcome to my first visit to White Plains.  Love you all.",11/11/2012 21:46,positive,joy
"Heading to the @Kmart in White Plains to check out DOL! Enter your name in a drawing at customer service &amp; 5 ppl will get to shop with me!",11/11/2012 20:38,positive,joy
"We're back NY :) http://t.co/3mPWJU2r",11/11/2012 06:12,positive,joy
"""That's a wrap.."" http://t.co/l9xF2WgV",10/11/2012 08:34,neutral,neutral
"Many of you have asked me where you can find the Case-Mate Tortoise Shell cases - they’re at Best Buy! Which one... http://t.co/4uk3Y5G4",09/11/2012 23:06,neutral,neutral
"Can't wait!  Doing something fun for @DOLbySel this weekend in White Plains, NY.  Stay tuned for the details :)... http://t.co/M1bYimfT",09/11/2012 22:14,positive,joy
"...... http://t.co/8cJAjKZ4",09/11/2012 06:27,neutral,neutral
"My good friends at http://t.co/EzqzHa5n have been struggling to get donations but, are still working everyday to... http://t.co/UpjOIwub",08/11/2012 16:32,neutral,sadness
"""Shooting at 2 am and this is where me and Gregg end up..."" http://t.co/kqQhqXHN",08/11/2012 14:28,neutral,joy
"Baby Baylor http://t.co/ey2rtiUC",07/11/2012 08:40,positive,joy
"Awwww Thanks to @Ryanseacrest and @taylorswift13 for helping to make my @glamourmag #woty award so special. http://t.co/2MoBIBZU #mademecry",07/11/2012 01:28,positive,joy
"So honored to be @glamourmag Woman of the Year, Thank You Glamour.  What's your favorite photo from the shoot?... http://t.co/3dyu9VFR",06/11/2012 19:40,positive,joy
"#soamazing @only1noah puts me in a trance  http://t.co/uptl6snG Hurry with an album.",02/11/2012 17:20,positive,joy
"@only1noah puts me in a trance  #soamazing http://t.co/uptl6snG  Please hurry with an album.",02/11/2012 17:20,positive,joy
"""it feels like a perfect night...""  http://t.co/d9tFKM3s",01/11/2012 06:33,positive,joy
"""happy Halloween"" http://t.co/qxdqCtfo",01/11/2012 06:22,positive,joy
"Feels so good to be home... Love my cast SO freaking much. Always make me smile. http://t.co/cumFutBl",31/10/2012 00:57,positive,joy
"We're back http://t.co/MOWbhNQw",23/10/2012 21:02,positive,joy
"My prayers, thoughts, and wells wishes to your speedy recovery.  Such a symbol of strength. http://t.co/QpUE3Wu2",19/10/2012 18:40,positive,joy
"Happy Anniversary to 13RW by @jayahserguy Someone should make that into a movie ; ) http://t.co/8uQqpozi http://t.co/o7tJURjy",18/10/2012 20:35,positive,joy
"You all light up my life! http://t.co/ncpdSFF2",17/10/2012 00:08,positive,joy
"#soproud @Therealgrimmie is performing on Dancing with the Stars tonight 8pm EST. Have a great performance!!",16/10/2012 23:09,positive,joy
"Please honor Malala Yousafzai by spreading her message of children's right to an education. http://t.co/BLMEPvuZ #StandWithMalala",12/10/2012 22:39,positive,joy
"Tell us what you'd vote for and make our video. http://t.co/dmuDKZoI #Vote4stuff @Jonahhill is hilarious.",01/10/2012 15:39,positive,joy
"@JonahHill is hilarious.  Tell us what you'd vote for and make our video. http://t.co/dmuDKZoI #Vote4stuff",01/10/2012 15:33,positive,joy
"@BillCosby Your very welcome.  They were adorable.",01/10/2012 15:01,positive,joy
"What a great weekend, great news all around for Hotel Transylvania and was honored to be a part of UNICEF's... http://t.co/XRjqDiar",30/09/2012 03:46,positive,joy
"You will never know how much you all mean to me.",29/09/2012 17:47,positive,joy
"I have to get ready to leave heading over to @GlobalFestival to speak on behalf of @UNICEF.  Thank you all for the questions.",29/09/2012 17:47,positive,joy
"@Forever4Shayley I do very much.  You guys are the best.",29/09/2012 17:44,positive,joy
"@EhBitchPlease I just had a meeting this morning and were planning my third annual acoustic charity show in Jan. and planning a field visit.",29/09/2012 17:42,positive,joy
"@WeDreamSelena Thank You.",29/09/2012 17:40,positive,joy
"@ImWithTheScene Thank You and Thank You for being you.",29/09/2012 17:39,positive,joy
"@xLoveNaturally Thank you very much.  You all make the world a better place.",29/09/2012 17:38,positive,joy
"@SGomezismylife Thank you so much, of everything that I do that feels the best.",29/09/2012 17:34,positive,joy
"@HeyThereDelena I just want to make a great album that is unexpected and makes people feel good.",29/09/2012 17:33,positive,joy
"@iFallingDown So glad you guys like them.",29/09/2012 17:32,positive,joy
"@Jelena_143 right now probably 6",29/09/2012 17:30,neutral,neutral
"@TarynBieber18 Thank You",29/09/2012 17:29,positive,joy
"@TeamDelenaUK @linooo Rachel McAdams would be great but, there are sooo many.",29/09/2012 17:28,neutral,neutral
"@WeDreamSelena probably not.",29/09/2012 17:27,neutral,neutral
"@girlleader1 Thank you so much.  Nothing planned yet but, hopefully.",29/09/2012 17:27,positive,joy
"@loveyousellyg Yeah I will try and do one soon.",29/09/2012 17:26,positive,joy
"@DelenaNerds All of the party scenes with the girls and my scene with James.",29/09/2012 17:22,positive,joy
"@ItsEstefyLovato That's amazing!!",29/09/2012 17:21,positive,joy
