tweet,date_time,real_distilbert_sentiment,real_sentiment
Should I live stream? Log into my app now!!!,18/02/2016 20:42,neutral,neutral
ALL DAY HERVÉ https://t.co/n2KFiv6iW3 https://t.co/FFc4tAQnm8,18/02/2016 18:30,neutral,neutral
Pablo had me putting in extra work today in the gym!,18/02/2016 17:27,neutral,neutral
OMG! I HAVE TO WATCH THIS! EVERYONE BETTER TUNE IN! https://t.co/9j7pcC9zBT,18/02/2016 15:19,neutral,neutral
Log onto my app! Gonna live stream with @JonathanCheban,18/02/2016 02:37,neutral,neutral
Live stream anyone????,18/02/2016 02:34,joy,positive
MANE ADDICTS: FISHTAIL BRAID https://t.co/Dz2mFSXghu https://t.co/OeFbe64iel,17/02/2016 22:15,neutral,neutral
BEST IN SHOW: DARK https://t.co/oTecgHNQHj https://t.co/0DffbNf2zj,17/02/2016 20:30,neutral,neutral
#BTS YEEZY SEASON 3 FITTINGS https://t.co/l1ztbOI3HM https://t.co/UrIFqsXSpK,17/02/2016 18:45,neutral,neutral
Download the Kendall &amp; Kylie Game at the App Store https://t.co/cFqYScTzJH,17/02/2016 17:15,neutral,neutral
I just downloaded the Kendall &amp; Kylie Game!!!!! So fun! Everyone go get it!!!!!!,17/02/2016 17:11,neutral,neutral
GOING SOLO https://t.co/GYYuxZfuQ2 https://t.co/AaDMA7yMNQ,16/02/2016 22:36,neutral,neutral
MY RED CARPET CLEAVAGE SECRET https://t.co/la002TT368 https://t.co/NRpPSeKceT,16/02/2016 18:45,joy,positive
🚫📷 https://t.co/JoB9uTOmGi,15/02/2016 22:19,neutral,neutral
#BTS GRAMMYS RED CARPET https://t.co/aC1Abm8jLF https://t.co/dPvnYv17z1,15/02/2016 22:15,neutral,neutral
FAV GRAMMYS LOOKS https://t.co/BmnLwljfGL https://t.co/nFvpPcos1P,15/02/2016 19:30,neutral,neutral
Last night at the Nas &amp; Maxwell concert with @amberridinger https://t.co/dSJ1oCjFoe,15/02/2016 14:48,neutral,neutral
Who updated their Kimojis to get the Valentine's Day Kimojis???,15/02/2016 05:36,neutral,neutral
My Valentine https://t.co/Hp8384taCe,15/02/2016 04:29,neutral,neutral
KANYE'S ALBUM IS HERE! https://t.co/GKoBjfCFHL,15/02/2016 00:15,neutral,neutral
Happy Valentine's Day https://t.co/WwvAafMxos ❤️,14/02/2016 21:23,joy,positive
VALENTINE’S DAY AT TAO https://t.co/FRdAan9Pt9 https://t.co/26vpNGVc4p,14/02/2016 21:00,joy,positive
This is so sweet thank you so much!!! https://t.co/FtdWsyHICd,14/02/2016 20:11,joy,positive
Happy Valentine's Day https://t.co/KAXXdkTzC7,14/02/2016 19:43,joy,positive
Dressing room diaries #SaturdayNightLive https://t.co/0VGU4CTeOA,14/02/2016 19:21,joy,positive
PABLO https://t.co/MdAGz8cc8i,14/02/2016 19:12,joy,positive
#SISTERSUNDAY https://t.co/FJCGiK6q7I https://t.co/qmG9O6KGud,14/02/2016 18:00,neutral,neutral
The Life Of Pablo GO GET IT!!! https://t.co/w4vo1rhoCA,14/02/2016 16:05,neutral,neutral
I just officially signed up to TIDAL. Everyone Go get #TheLifeOfPablo https://t.co/dtSkIDtwr4,14/02/2016 09:10,joy,positive
Ultra Light Beams 💫 #SNL https://t.co/BjSRstmPOH,14/02/2016 08:40,joy,positive
Don't worry the end of mine &amp; Kylie's snap story is coming after SNL! #ShootingSnapSkitsInSNLDressingRooms,14/02/2016 05:41,joy,positive
YEEZY coat &amp; shoes X Adidas jumpsuit https://t.co/vHs8w5Jnz6,14/02/2016 04:13,neutral,neutral
@WestsHouse Happy Bitthday! I'm so sorry I missed your bday yesterday,14/02/2016 02:22,neutral,neutral
@scottkardashx happy birthday!!!!!! Xo,14/02/2016 02:13,neutral,neutral
Tell my baby I'm back in town... https://t.co/lzj1zXR23Y,13/02/2016 19:26,joy,positive
LONELY HEARTS MIXTAPE https://t.co/eD1WSry6Cs https://t.co/bprY6MAFpY,13/02/2016 18:00,joy,positive
YZY SZN 3 https://t.co/M1bguVvsQi,13/02/2016 17:26,neutral,neutral
FITTINGS- Givenchy X Yeezy X Anti Social Social Club https://t.co/aqjVtZ6c0o,13/02/2016 16:26,neutral,neutral
🌊 https://t.co/wiqbpXwaDg,13/02/2016 06:41,neutral,neutral
The Life of Pablo https://t.co/96bm20W9kx,12/02/2016 20:38,neutral,neutral
Last night was epic! A sold out Madison Square Garden for his fashion show/listening party!!!! #ProudWifey https://t.co/7wrCpO4UyA,12/02/2016 20:23,neutral,neutral
Kim2 https://t.co/pivn4wVVZq,12/02/2016 20:10,neutral,neutral
https://t.co/I0GIlPDI8J,12/02/2016 19:46,joy,positive
Step into this bitch like.... https://t.co/aQKYG8RRey,12/02/2016 19:30,neutral,neutral
#FBF HEART AND SOUL https://t.co/P5nTLYqeRJ https://t.co/oSuOPjtedi,12/02/2016 19:01,neutral,neutral
YEEZY SEASON 3 https://t.co/RDy3hooBgk https://t.co/jTC6E9B0q3,12/02/2016 17:03,neutral,neutral
Ultra Light Beams https://t.co/M8WRpMkCQc,12/02/2016 04:15,neutral,neutral
I love lil Kim so much!,12/02/2016 03:34,neutral,neutral
YEEZY X BALMAIN The fam all dressed in exclusive Balmain for Yeezy pieces! Thank you @ORousteing https://t.co/5roWUxyFhB,12/02/2016 02:48,neutral,neutral
Yeezy Vibes! Thank you @MakeupByMario @tokyostylez1 https://t.co/Sa2e34VSXK,12/02/2016 01:11,joy,positive
Can we just talk about the fact that my husband had a sold out fashion show/listening party at Madison Square Garden?!?!?!?! #ProudWifeTweet,12/02/2016 00:29,joy,positive
About to pull up with the fam!!!! I have butterflies,11/02/2016 21:05,joy,positive
#TBT YEEZY SEASONS 1 AND 2 https://t.co/xMONLvOIi5 https://t.co/ntfZKRayni,11/02/2016 20:00,joy,positive
MY CRUELLA COAT #STREETSTYLE https://t.co/9171adRNQb https://t.co/7yuaeIIqJl,11/02/2016 18:02,neutral,neutral
It's ThursYE!!!!!!!!!!!!!,11/02/2016 17:33,neutral,neutral
Studio time #NoSleep,11/02/2016 08:04,neutral,neutral
OG's Day 1 ❤️ https://t.co/uOf6xIp70w,11/02/2016 02:08,joy,positive
STEPPING OUT AT NYFW https://t.co/RbcFaQMGQY https://t.co/MtZW3pppYo,11/02/2016 01:32,neutral,neutral
YEEZY SEASON 3 https://t.co/WMDBaddwst,10/02/2016 23:51,joy,positive
#WCW GIGI HADID https://t.co/mRrRxSPSv9 https://t.co/08eVo1f58i,10/02/2016 21:01,neutral,neutral
Live streaming go to my app now!,10/02/2016 20:27,neutral,neutral
#STRAIGHTUP HAVING 2 KIDS https://t.co/Y8MffNS33M https://t.co/7jBoF1cGVU,10/02/2016 18:31,joy,positive
Good morning New York! #2filters https://t.co/kVUc9zPwFT,10/02/2016 16:11,neutral,neutral
Thank you The Daily Mail for changing your headline! I really do love your site!,09/02/2016 23:11,neutral,neutral
those that rant together...,09/02/2016 22:57,neutral,neutral
"I've brought my babies over friends/fam houses, parks &amp; restaurants but because a picture wasn't taken it didn't happen &amp; I'm in exile? smh",09/02/2016 22:20,joy,positive
Certainly not in a self imposed diet exile. Thats ridic!,09/02/2016 22:18,neutral,neutral
Isn't it just called maternity leave? If coming to NYC support my husband &amp; have so enjoyed my time at home with my babies &amp; family.,09/02/2016 22:17,anger,negative
"So I'm reading The Daily Mail, which I love btw but this headline isn't cool. ""Kim emerges from self imposed diet exile"" REALLY?!",09/02/2016 22:16,anger,negative
TG for wifi!,09/02/2016 22:14,neutral,neutral
THE EDITORIALIST @Editorialist https://t.co/San0svoFeg,09/02/2016 21:58,anger,negative
UGLY CRY https://t.co/PRZek2KPPE https://t.co/oLCkwumu6r,09/02/2016 21:30,neutral,neutral
BTS: PRADA FITTING FOR LOVE MAG https://t.co/dm9XBIHAKl https://t.co/AkpN2nsKbr,09/02/2016 18:45,neutral,neutral
Thank u Mr. Ralph Lauren for making Saint this jacket. It's so special! We will cherish it forever! #ItsRalphThough https://t.co/Cu4TPgJgDk,09/02/2016 07:57,neutral,neutral
@MolestMeKardash ok I will post some!,09/02/2016 06:36,neutral,neutral
OMG @KylieJenner 's snap story!!!! It's so funny,09/02/2016 06:35,joy,positive
#SpecialDelivery Thank you @orousteing and @balmain for the motivation!!! LOL #SOON https://t.co/dmbskIfKTj,09/02/2016 03:33,neutral,neutral
I know I know if I had my own snap chat this wouldn't have happened! Decisions decisions....,09/02/2016 00:47,joy,positive
I kinda want the world to believe that I don't take my own selfies but the truth is @jenatkinhair was just showing me her snapchat filters,09/02/2016 00:42,joy,positive
CURRENTLY https://t.co/XityJVKJwc https://t.co/cuUzl66o22,08/02/2016 21:15,sadness,neutral
KIMOJI x VALENTINE’S DAY https://t.co/WpqN42un34 https://t.co/NvG46393gZ,08/02/2016 18:32,joy,neutral
Super Soul Sunday time before Super Bowl Sunday time with Khloe &amp; Lamar https://t.co/YwlTiYAsYT,07/02/2016 22:12,neutral,neutral
#SISTERSUNDAY https://t.co/3axwXm7vkq https://t.co/gVi9ht1roM,07/02/2016 22:00,joy,positive
Going to live stream on the hike!!!!!,07/02/2016 21:00,joy,positive
RECREATE THE LOOK: SUPER BOWL https://t.co/F54Z0t3RTt https://t.co/nQVrlUYjDv,07/02/2016 19:45,joy,positive
Thank you @patmcgrathreal &amp; @jenatkinhair for the fun shoot and showing me so much about snap chat today! LOL https://t.co/FQK00ufz5k,07/02/2016 05:44,joy,positive
🚭 https://t.co/CG7qwgqHnv,07/02/2016 02:17,joy,positive
LOVE YOU GUYS!!! https://t.co/3Dyc7DIpaX,07/02/2016 01:56,joy,positive
#SecretProject @patmcgrathreal @jenatkinhair https://t.co/V37Wqxg5zB,07/02/2016 01:03,neutral,neutral
#BTS DO SOMETHING CAMPAIGN https://t.co/jpftkggnMa https://t.co/iDybgRRipl,06/02/2016 23:00,joy,positive
The new Kimoji update got me like..... https://t.co/ZDmvnQg2Cm,06/02/2016 22:09,joy,positive
No #KUWTK this Sunday but we're back on Feb 14 with @KrisJenner's birthday episode!! @KUWTK https://t.co/gACFnqy3Id,06/02/2016 17:17,joy,positive
40 Million on Twitter!!!!!! Wow thank you soooooo much for all the love!!!!,06/02/2016 03:05,joy,positive
Love this idea!!!!!  https://t.co/j6N3iZN8vP,05/02/2016 23:34,neutral,neutral
I think I will! Log onto my app!,05/02/2016 23:05,joy,positive
Should I live stream now?,05/02/2016 23:02,joy,positive
#FBF SUPER BOWL COMMERCIALS https://t.co/PJCuJx7oeO https://t.co/w1l9dTVfW6,05/02/2016 22:01,joy,positive
New Kimoji update for Valentine's Day! Just update if you already have the app or download it now! Android users too https://t.co/ndrEM5DRL5,05/02/2016 21:12,neutral,neutral
MAKING KIMOJIS https://t.co/XmdA9YLEwn https://t.co/ccaakwvW3n,05/02/2016 19:29,joy,positive
#KIMOJI #ValentinesDay https://t.co/ibCpH1lu56,05/02/2016 18:54,joy,positive
Happy Birthday!!!!  https://t.co/8FnSfpsQJf,05/02/2016 01:35,joy,positive
Seriously I've been trying! They don't want us to use KIMOJI on Twitter! #KhaledVoice #KIMOJI  https://t.co/9DCUe1jXrp,04/02/2016 21:43,joy,positive
Thank you!!!!!! #KIMOJI  https://t.co/gCLS8GdBJQ,04/02/2016 21:42,joy,positive
Yasssss!!!! #Kimoji https://t.co/zZfjBYdR6f,04/02/2016 21:41,anger,negative
Scotty! I made that just for you!!! And the twerking girl! Lol https://t.co/WIWBhfZjE4,04/02/2016 21:38,joy,positive
Kimoji update is here! A whole new vibe! Android and iOS! https://t.co/7N5YIVQ7t9   https://t.co/Hf4EXXrCrl https://t.co/zGvPKohF5n,04/02/2016 20:18,joy,positive
"KIMOJI
Go get it! If you already have it, update now!
IOS: https://t.co/Hf4EXXrCrl
Android: https://t.co/hy0xo6nhAf",04/02/2016 18:05,joy,positive
ANIMATED KIMOJI'S!!!!! YASSSS https://t.co/VtyjNbtdPn,04/02/2016 17:58,joy,positive
KIMOJI has been completely redesigned &amp; is now available on iOS &amp; Android! There's also brand new KIMOGIF animations https://t.co/zRQ9zlhA4I,04/02/2016 17:53,joy,positive
And premiering his album at the same time!!! Gonna be sooooo lit!!! https://t.co/FmDY7QUmcr,04/02/2016 15:36,joy,positive
For years Kanye has always talked about showing his collection at Madison Square Garden! I'm so happy to see his dream become a reality!!!,04/02/2016 15:34,joy,positive
Watching Kocktails With Khloe!!!!!! 🍸,04/02/2016 07:01,joy,positive
That pic Tyler The Creator took is seriously one of my faves of Kanye. He looks so happy!,04/02/2016 02:14,joy,positive
YESSSSSSS!!!!!!!!!!!  #TrollingStrone https://t.co/VIRBQNp2OX,04/02/2016 02:10,joy,positive
@RollingStone IT SHOULD BE...,04/02/2016 02:05,joy,positive
Sleek ponytail tutorial today on my app with @michaelsilvahair https://t.co/IsuQEWt6Bk,04/02/2016 01:34,joy,positive
Olivier Rousteing will become the first designer to create pieces expressly for the #KimKardashianGame #Balmain https://t.co/HbvLLt6JDU,03/02/2016 22:01,neutral,neutral
#WCW JEN ATKIN https://t.co/HMqKn1vCD1 https://t.co/WRFEDYnNX4,03/02/2016 21:00,joy,positive
"""Karl Lagerfeld brand launches their first e-commerce site, https://t.co/dRhoWjBGIL  in the Kim Kardashian: Hollywood game first!""",03/02/2016 20:36,joy,positive
Kim Kardashian: Hollywood will receive a North American Excellence Award for the integration of KARL LAGERFELD 🎉 https://t.co/kY9lJyoS4R,03/02/2016 20:35,joy,positive
gym time,03/02/2016 19:05,joy,positive
THE LOOK: SLEEK PONYTAIL https://t.co/1JVIYGpLTw https://t.co/stQ88Swkdj,03/02/2016 18:15,joy,positive
"Hello, it's me https://t.co/0Wt6NF3ean",03/02/2016 00:45,neutral,neutral
Their homes look beautiful. You guys really should check it out! #ProudSissy,02/02/2016 23:46,joy,positive
It's so major that my sisters are on the cover of Architectural Digest!!!! So proud of them! @kourtneykardash @khloekardashian,02/02/2016 23:46,neutral,neutral
BEHIND CLOSED DOORS https://t.co/HG6CMPARxA https://t.co/2ABaNIidLL,02/02/2016 22:00,joy,positive
VALENTINE’S FOR HIM https://t.co/embWPl4QDC https://t.co/tIEXu39InG,02/02/2016 20:01,joy,positive
VALENTINE’S FOR HER https://t.co/PxjRakfoh2 https://t.co/x9OjY0Mj2c,02/02/2016 18:30,joy,positive
Tea anyone? https://t.co/HbkIJa998c,02/02/2016 09:54,joy,positive
Valentine's Day essentials from @dashboutique https://t.co/oilTel0hSg https://t.co/bioFCgW4ij,01/02/2016 22:53,joy,positive
#PRODUCTPORN OUAI HAIRCARE https://t.co/oKGZJCLmqB https://t.co/NtNIlrOFFR,01/02/2016 22:00,neutral,neutral
LOOK SMART https://t.co/eMW4guIIyJ https://t.co/iqCNL4bkH7,01/02/2016 20:30,joy,positive
WAIT new poll. Which album title do you like best? @kanyewest,01/02/2016 20:17,joy,positive
Which album title do you guys like better?  @kanyewest,01/02/2016 20:12,joy,positive
We sure did! Hahahaha https://t.co/gwhhrTaGY7,01/02/2016 04:00,neutral,neutral
Such a good episode tonight on KUWTK! Who watched?,01/02/2016 03:55,neutral,neutral
you guys are giving me the best sites! thank you!,31/01/2016 05:33,joy,positive
@danmurace yes love this site!!!!,31/01/2016 05:32,joy,positive
@realsarina love asos!!!,31/01/2016 05:31,joy,positive
@JoiLouisePR i know!!! i hate that!,31/01/2016 05:31,joy,positive
@aaron_caplan i heard ssense is good. need to go see,31/01/2016 05:30,joy,positive
i'm obsessed with https://t.co/UScR3sn4X5 for designer stuff's,31/01/2016 05:29,anger,negative
I don't know if my style changed or websites I used to shop at changed their buyers. Needing new online stores. Where do u guys shop online?,31/01/2016 05:25,neutral,neutral
RUNWAY TO REAL WAY https://t.co/1JVIYGpLTw https://t.co/1FJuZQOYYG,30/01/2016 20:30,joy,positive
#STREETSTYLE BLACK ON BLACK https://t.co/1NOh2lMzT9 https://t.co/59fTbDkYGA,29/01/2016 21:00,neutral,neutral
KANYE AND NORTH https://t.co/1JVIYGpLTw https://t.co/7pfdpJapn7,29/01/2016 18:56,joy,positive
i really need to motivate myself to workout today.,29/01/2016 17:41,joy,positive
It's gonna be a long night... https://t.co/H1bs6X1NaU,29/01/2016 06:30,joy,positive
IT’S LIT https://t.co/NuN0RnPRx1 https://t.co/2yPQedXBgl,28/01/2016 21:00,sadness,neutral
#STREETSTYLE https://t.co/UBgWnsCZEw https://t.co/MC80DdRX3Q,28/01/2016 18:52,sadness,neutral
😘😍 https://t.co/wr7lud08sE,28/01/2016 16:58,joy,positive
I have to go on Kocktails With Khloe!!!!,28/01/2016 03:31,joy,positive
Watching Kocktails With Khloe &amp; it's soooo good! 🍸Everyone tune into FYI channel 266 on Direct TV! I'm seriously obsessed!!!,28/01/2016 03:15,joy,positive
#BTS HARPER’S BAZAAR ARABIA https://t.co/1JVIYGpLTw https://t.co/sSW03jAFXs,27/01/2016 21:30,joy,positive
PRETTY FRESH https://t.co/fs5aJtxoOg https://t.co/ewkqLNdMTZ,27/01/2016 20:00,joy,positive
#WCW EMILY RATAJKOWSKI https://t.co/1JVIYGpLTw https://t.co/wFAecQcvKC,27/01/2016 18:30,joy,positive
🌊 https://t.co/Q6fhFk0yc1,27/01/2016 08:19,joy,positive
Studio Vibes https://t.co/snOeNeb4Fh,27/01/2016 08:15,joy,positive
#STRAIGHTUP MY THOUGHTS ON BREASTFEEDING https://t.co/1JVIYGpLTw https://t.co/6CHcwy9ogJ,26/01/2016 22:30,neutral,neutral
BLACK AND WHITE https://t.co/pM32uO5Zvs https://t.co/YgyRVh9acD,26/01/2016 20:01,neutral,neutral
#CURRENTLY https://t.co/2fPwd4Ok2m https://t.co/CWdrpLpcjz,25/01/2016 22:15,neutral,neutral
DR. LANCER TIPS: FACE MASKS https://t.co/1JVIYGpLTw https://t.co/c1kZWAJP1H,25/01/2016 20:15,neutral,neutral
Morning Jog https://t.co/ld7FIhE0nc,25/01/2016 18:55,neutral,neutral
Ohhhhh just you wait and see.... Lol https://t.co/zgWOK8q8CM,25/01/2016 12:39,joy,positive
This 4 am feeding really kills me. I'm like delirious 🍼🍼🍼💤💤💤,25/01/2016 12:27,neutral,neutral
"wait its 8:30 my kids are bathed,fed &amp;asleep! U have no idea what this means 2 me! I don't even know what 2 do with this free time! #momlife",25/01/2016 04:41,joy,neutral
Keep Up https://t.co/qdNnNE2yxR,25/01/2016 03:10,sadness,negative
Yup https://t.co/hgw5WGFlfl,25/01/2016 03:07,joy,positive
@ZOHALxo he thinks he's being funny. I got mad at him and he posted that to get me back.,25/01/2016 02:31,neutral,neutral
I do too! LOL Rob is looking over my shoulder laughing! 👀 https://t.co/6Dv19JpFZ1,25/01/2016 02:29,neutral,neutral
Who's watching Keeping Up With The Kardashians?,25/01/2016 02:25,anger,negative
#PRODUCTPORN GUERLAIN https://t.co/qwFPQiEPaZ https://t.co/WlYv5e8eMA,24/01/2016 23:00,joy,positive
#SISTERSUNDAY https://t.co/yFFBuTWkTo https://t.co/ykw4aBP2on,24/01/2016 20:30,neutral,neutral
#BTS x KIM KARDASHIAN HOLLYWOOD https://t.co/1JVIYGpLTw https://t.co/HtdvZKjmj7,23/01/2016 21:00,joy,positive
Gym time,23/01/2016 18:16,joy,positive
"Just got sent a sneak peek of  ""The People VS OJ Simpson- American Crime Story"". Going to watch now w my mom. This should be interesting!",23/01/2016 03:27,joy,positive
"#FBF to monokinis, belly rings  &amp; huge metallic bags @parishilton https://t.co/MxzkyDHtGB",23/01/2016 01:14,neutral,neutral
"THE LOOK- MESSY HAIR, PRETTY GLAM on my app with @jenatkinhair &amp; @makeupbymario https://t.co/vCXrZk2l4Y https://t.co/V9rpARu0Am",23/01/2016 00:16,neutral,neutral
BRAIDS ALL DAY https://t.co/z29Vp8dqGR https://t.co/C2MbuT2i49,22/01/2016 20:15,joy,positive
#TBT NYC WINTER https://t.co/1JVIYGpLTw https://t.co/Xdp4G4KESN,21/01/2016 20:33,joy,positive
Watching old episodes of Kourtney &amp; Kim Take Miami. I miss Miami. This was so much fun!,21/01/2016 18:45,joy,positive
@WannaBeLikeKim ok this bikini pic motivated me lol getting up now,21/01/2016 17:26,joy,positive
Please motivate me to workout today. I'm so tired but my trainer will be here in 10 mins.,21/01/2016 17:19,joy,positive
How funny is Kym Whitley!!! Aisha Tyler &amp; Brandi Glanville look so pretty! Good cast Kokes! #KocktailsWithKhloe,21/01/2016 04:50,joy,positive
I love Snoop talking about Tupac &amp; Biggie! Love his shout out to Kris Jenner #KocktailsWithKhloe,21/01/2016 04:46,sadness,neutral
Ugh the fact that they prank called me!!! Can't wait to see.... I love the set. It looks like so much fun! Good job kokes!,21/01/2016 03:11,joy,positive
Khloe looks so good on Kocktails With Khloe! Kendall looks so pretty too! What a fun show! Watching direct tv channel 266. Tune in!!!!,21/01/2016 03:09,joy,positive
🍸 KOCKTAILS WITH KHLOE 🍸 looks soooo funny! Let's live tweet &amp; watch together at 10pm tonight on FYI https://t.co/wBFJrAL3sO,21/01/2016 00:45,joy,positive
Head to @DASHBoutique in NYC tomorrow night for champagne + shopping. https://t.co/n00vs7rKAB,20/01/2016 19:35,joy,positive
#WCW ANGELINA JOLIE https://t.co/1JVIYGpLTw https://t.co/a54D5F17dM,20/01/2016 18:15,joy,positive
Live stream now!,20/01/2016 00:24,joy,positive
REAL FRIENDS https://t.co/7nBNPCX6Sy,19/01/2016 22:28,joy,positive
This is going to be soooo fucking hard but I can do it and I can't wait to share it all with you! #BeastMode #WhosWithMe ?!?!?!,19/01/2016 20:12,neutral,neutral
I gained 60lbs during my pregnancy but have been an extra 10 lbs up for the last few years so it's time to really get to my goal,19/01/2016 20:11,joy,positive
I'm so excited! I'm 30 lbs down today but 40 to go! I'm so focused. I will show u guys my workouts on my app &amp; share my Atkins plan too!,19/01/2016 20:10,joy,positive
Teaming up w/ @AtkinsInsider because it works for me! So much variety on #Atkins40 and Harvest Trail Bars = YUM https://t.co/rR7AvokPoZ,19/01/2016 19:48,neutral,neutral
GLAM: VOGUE EVENT https://t.co/1JVIYGpLTw https://t.co/Gc1Es2yK20,19/01/2016 19:00,joy,positive
Baby Kanye reciting a Martin Luther King poem. Happy Martin Luther King Day https://t.co/QknugVKP7p,19/01/2016 02:41,joy,positive
How cute is Kanye reciting this MLK poem! https://t.co/Tw7mZuX1TS via youtube,18/01/2016 23:37,joy,positive
HEALTHY HAIR https://t.co/zDQZtW7KKh https://t.co/DymX3n0a8I,18/01/2016 23:30,joy,positive
THE BREAKDOWN: A SOFTER SIDE https://t.co/eCEZuEFoxx https://t.co/BkpTogJl8I,18/01/2016 21:00,joy,positive
G.O.O.D. Morning,18/01/2016 16:03,joy,positive
@KendallJenner I'm on episode 2! This is crazy,18/01/2016 06:07,joy,positive
I'm gonna finish watching &amp; will text you! It's soooo good so far https://t.co/CE3aGWEYPY,18/01/2016 04:42,neutral,neutral
:-( https://t.co/6RGWKQ5DvH,18/01/2016 02:59,neutral,neutral
I'm glad Khloe got this DNA testing. It was fascinating all of the information you can find out #KUWTK,18/01/2016 02:43,joy,positive
This San Diego car ride was pure torture!,18/01/2016 02:38,sadness,negative
OHHHH THE SHADE! I love this gif so much!  https://t.co/Z0Vh4Yl9jK,18/01/2016 02:29,joy,positive
@_CoreyMaurice hi doll!!!,18/01/2016 02:29,anger,negative
@TheRealSarahQ I KNOW!!!! I'm never eating on camera again. its all i do!,18/01/2016 02:28,joy,positive
#FACTS https://t.co/TyXz43Xsoq,18/01/2016 02:27,joy,positive
LOVE THIS DOMINICAN TRIP! https://t.co/pqOG7pMkAr,18/01/2016 02:26,anger,negative
"""She's NORTH MF WEST! She'll be fine!"" BLOOP!",18/01/2016 02:24,neutral,neutral
this moment was like unreal!!! https://t.co/7mfCZxrn45,18/01/2016 02:23,joy,positive
hi doll! https://t.co/V0qj3lMqLG,18/01/2016 02:23,joy,positive
ugh me too! covered my huge fat neck lol Its crazy seeing my big belly https://t.co/tIe1fDaK4M,18/01/2016 02:20,joy,positive
awww thanks!!!!  https://t.co/IpWS3tbuz2,18/01/2016 02:19,joy,positive
I AM!!!!  https://t.co/UPrcsYgAVO,18/01/2016 02:18,sadness,negative
LEGENDARY!!! https://t.co/33UhxDzKxH,18/01/2016 02:18,joy,positive
Kourt looks so hot #KUWTK,18/01/2016 02:17,joy,positive
Remember these pics? We're finally showing this  photo shoot tonight on KUWTK! Tune in tonight on E! https://t.co/3gLzCgCDvX,18/01/2016 01:48,joy,positive
LETS LIVE TWEET!!!! TUNE IN! https://t.co/AmU0g52oMX,18/01/2016 01:41,joy,positive
I spelled something wrong last night &amp; couldn't go back &amp; delete all of my tweets &amp; redo them! So frustrating there's no edit feature!,18/01/2016 01:23,joy,positive
Seriously!!!! Twitter please listen to us! We're only gonna make it better!!! This edit feature is necessary!  https://t.co/nThuqHxSuv,18/01/2016 01:22,joy,positive
Ok I just got a Netflix account. Gonna see what this Making A Murderer is about.,18/01/2016 00:04,anger,negative
#SISTERSUNDAY https://t.co/oW8hIGhwd0 https://t.co/1O5HKb5Puq,17/01/2016 22:01,anger,negative
THE BREAKDOWN: SHEER POWER https://t.co/I0Jx51oQdf https://t.co/LI6P8OTIU9,17/01/2016 19:15,neutral,neutral
This is the 1st song ever with Kanye &amp; Kendrick Lamar! He just landed &amp; headed straight to the studio to finish it!!!,17/01/2016 06:04,joy,positive
"He flew Noah out with him so he could finish ""No More Parties In La"" &amp; wrote 90 bars on the plane there!!!",17/01/2016 06:04,joy,positive
I soooo didn't mean to lie to you guys about GOOD FRIDAYS coming back. Kanye flew to Italy for a Yezzy Season 3 fitting.,17/01/2016 06:03,joy,positive
RECREATE MY LOOK: VOGUE BRAZIL https://t.co/1JVIYGpLTw https://t.co/lwgkbk41an,16/01/2016 21:45,joy,positive
New @DASHBoutique markdowns!! In store and online. Don’t miss it… https://t.co/CQ1jtHhk1q,16/01/2016 17:15,sadness,negative
kinda obsessed with @Courtney Love's new clothing line with Nasty Gal,16/01/2016 05:30,joy,positive
https://t.co/WwvAafMxos,16/01/2016 02:34,joy,positive
#BTS COMPLEX MAGAZINE https://t.co/f6pZcPI6vb https://t.co/Ow76H3biME,15/01/2016 23:00,joy,positive
LACED UP https://t.co/shtV6Kj1hy https://t.co/Uoc8LPIYuB,15/01/2016 20:30,neutral,neutral
My fave Kim https://t.co/8AYMOibiUa,14/01/2016 23:44,joy,positive
JUICY COUTURE TRACKSUITS https://t.co/rtJ8ZHeK61 https://t.co/eu4Wu7IUzn,14/01/2016 23:16,joy,positive
I know! LETS START A TWITTER PETITION! Who wants to be able to use KIMOJI'S on twitter??? https://t.co/CMFoFoazaq,14/01/2016 22:40,joy,positive
You're so welcome! New colors coming soon. Will send you those too!  https://t.co/Ia39KBPuFI,14/01/2016 22:37,joy,positive
Thanks for the cool outfits &amp; bows.  https://t.co/Tr5itjGTF3,14/01/2016 22:34,joy,positive
"#WCW: NAOMI, CINDY, CLAUDIA FOR BALMAIN https://t.co/1JVIYGpLTw https://t.co/zx7yNQf9wS",13/01/2016 20:00,joy,positive
Obsessed with these new looks in the Kim Kardashian Hollywood game. Download it in the App Store! https://t.co/ss2FUMdSu8,13/01/2016 18:30,joy,positive
In LA on Thursday night? Go see my mom @krisjenner's speaker event! Tickets on sale here: https://t.co/YLBJ5SgSAN https://t.co/1WpYfulWkV,13/01/2016 15:46,joy,positive
Barbie throwback 2009 shoot x https://t.co/M0m4mjqwvP https://t.co/A02mVDhGZm https://t.co/dGoKYvmLSi,13/01/2016 05:32,joy,positive
2009 set vibes on https://t.co/M0m4mjqwvP https://t.co/A02mVDhGZm https://t.co/wOXtvEHNch,13/01/2016 05:24,joy,positive
CHARLOTTE TILBURY: PART 2 https://t.co/1JVIYGpLTw https://t.co/PNkSIOzFHV,12/01/2016 18:31,joy,positive
Back to reality https://t.co/ERFPD42X5o,12/01/2016 00:48,joy,positive
