tweet,date_time
❤️ https://t.co/AtevCjO5sP,13/02/2016 02:35
The NBA All-Star Game is this weekend. I think I just found their starting lineup. https://t.co/ZE9AANu1A1,13/02/2016 00:38
.@DNCE was NCRDBLE https://t.co/Q68WuQUSyq,13/02/2016 00:01
"The things I do for you, @FLOTUS.  https://t.co/Dz15UNkxqX",12/02/2016 22:02
"If you love my game Heads Up!, and you love Disney Parks, today is a very very very good day https://t.co/DghgP4rqvB https://t.co/V2lpEqxWAW",12/02/2016 20:59
"Darby, you done did it!  https://t.co/EPl0XGOuHz",12/02/2016 20:42
Macey meets the President. @BarackObama @POTUS https://t.co/FJPz5Kszoe,12/02/2016 20:15
A day with @BarackObama that I will never forget. @POTUS https://t.co/58a9Nno1u8,12/02/2016 17:23
Selfie with the Chief. @BarackObama @POTUS https://t.co/ggivtyPi6j,12/02/2016 00:59
I’m ready to Barack and baroll. @POTUS @BarackObama,12/02/2016 00:09
This is the photo I took right before secret service tackled me. You can almost see @BarackObama’s shoe. https://t.co/SP4bYzAOpf,11/02/2016 23:42
My wife and me at the Saint Laurent show. https://t.co/ztxvDvamFz,11/02/2016 23:23
".@BarackObama was here in 2007, and tomorrow he’s barack. I mean back. #TBT @POTUS
https://t.co/LKU0eS0GXF",11/02/2016 22:30
"I'll be watching you at the #Grammys this Monday, @NickiMinaj. #TBT https://t.co/CYNDYVltbc",11/02/2016 21:09
It’s not every day I get to do this. Sending love to Spain Elementary and Detroit. Thank you @Lowes. https://t.co/n5yWFDtI30,11/02/2016 20:14
"Happy birthday to my wonderful friend, Jennifer Aniston. You've come so far. And you've made it Theroux.",11/02/2016 19:15
".@ElleKingMusic was here to perform ""America's Sweetheart"" for America's Sweetheart. https://t.co/XuIkmOXMCe",11/02/2016 17:59
❤️ U 2 https://t.co/J0sDxsrdhf,11/02/2016 01:57
We should start a club of #Scandal wives. https://t.co/2RB5kYVWET,11/02/2016 01:35
He’s wildly undercharging. https://t.co/CBHPjmSbFW,11/02/2016 00:06
The Grammys are Monday. I remember when this whippersnapper was on my show for the 1st time. #GrammyTB #Throwback https://t.co/4q9jI4w4Id,10/02/2016 22:59
".@ddlovato told me she’s ready for a ring. I hope you’re listening, @WValderrama. https://t.co/APGoZZwILH",10/02/2016 22:10
You’re gonna be FNTSTIC. https://t.co/FTct0r84uh,10/02/2016 21:08
.@Adele is on my show next Thursday. You’re welcome.,10/02/2016 20:58
You’ve got dreams. I know you do. Chevy and I wanna make ‘em come true! https://t.co/NBXHzdFQIv,10/02/2016 20:04
It’s National Umbrella Day! I’m celebrating with @Rihanna.,10/02/2016 19:11
This performance by @ddlovato is unreal. https://t.co/869WiDIPvh,10/02/2016 18:38
"They're on now, West Coast! https://t.co/osOL0cQnk6",10/02/2016 00:44
I guess he had a big lunch. https://t.co/u7BS7M4ZmH,09/02/2016 23:39
"Your husband is on my show this week, @FLOTUS. Quick question — is he better or worse than you at push-ups?",09/02/2016 23:01
Guess who’s here today. @Millerlite40 https://t.co/kJlgbaaPrp,09/02/2016 22:31
This undefeated high school wrestler just lost his first match for the best reason. https://t.co/FjDKYAbvGK,09/02/2016 19:57
Where did Von Miller want to go after winning MVP of the Super Bowl? The Ellen DeGeneres Show! @Millerlite40 https://t.co/z0PATXYzXD,09/02/2016 18:47
I remember filming this scene. I still have water in my ears. #HaveYouSeenHer #YoullSeeHerSoon https://t.co/Z3nh7LjS1I,09/02/2016 16:00
"The cast of Fuller House is here today, and they brought me an exclusive first look at the show. https://t.co/ZvQi3SMu6d",09/02/2016 14:01
#EllenDesignOnHGTV starts in 8… 7… 6… 5… (hurry and turn on your TV),09/02/2016 01:56
Happy #MeMeMonday! https://t.co/RXs3ZMHlGc,08/02/2016 23:31
"Tonight on Ellen’s Design Challenge, one of my all-time favorite surprise guests stops by. Me! #EllenDesignOnHGTV
https://t.co/FJ5IdgUyVN",08/02/2016 22:50
Michelle Neither loves when I prank people. So I pranked her with a new @Chevrolet. #LaughDancePartner https://t.co/GlIeGJcwJo,08/02/2016 21:55
I wish they had shown the other side of the Super Bowl stadium last night. Beautiful. #SB50 https://t.co/6D9dAHVupd,08/02/2016 21:13
"What’s in the box? A vacation for everyone in my audience. And maybe one for you, too. https://t.co/0v9KoWcmlo https://t.co/PPQ5lkEgg2",08/02/2016 20:23
.@ItsJulieBowen does a fantastic impression of @SofiaVergara. https://t.co/WZCEkdfJbG,08/02/2016 18:56
Congratulations to Peyton Manning and the Denver @Broncos on a great win. Keep your heads up @Panthers. You did good. #SB50,08/02/2016 03:32
That was the best halftime show ever. Believe in love. @Coldplay @beyonce @brunomars #SB50,08/02/2016 01:54
"Love you so much, @ladygaga. I'm so glad I loaned you my jumpsuit.",07/02/2016 23:43
"If ur not playing the @HeadsUp Football deck while you watch the #SuperBowl, you may wanna rethink some life choices https://t.co/9II24c0is1",07/02/2016 22:34
If you’re wondering who’s gonna win the #SuperBowl I already did the leg work for you. https://t.co/8NHNQWWcMy,07/02/2016 21:22
"Happy birthday, Ashton Kutcher! I hope you’re celebrating in your birthday suit. https://t.co/J7QJ9N3SK0",07/02/2016 19:49
"Happy birthday, @AllisonHolker. Hope you and @official_twitch don’t celebrate too hard, or this could turn into two birthdays.",06/02/2016 18:48
I love @SerenaWilliams for inspiring girls to be anything they want to be. #InTheHuddle  https://t.co/cAza5gTcHX,06/02/2016 04:53
.@PanicAtTheDisco tore this place up. https://t.co/K9lZMXboLy,06/02/2016 00:44
We look good in each other’s underwear. https://t.co/4G9dmd9Tno,05/02/2016 23:42
"It’s National Doodle Day! Have a happy Doodle Day, everybody. Suddenly, I sound Irish.",05/02/2016 22:55
.@HeidiKlum showed off her Ellen underwear from the #EllenShop. She’s never looked better. https://t.co/VNyGfZybCQ,05/02/2016 22:09
#FeelGoodFriday https://t.co/lwKh3xkT8z,05/02/2016 21:39
"The biggest Panthers fan is going to the Panthers' biggest game. Thank you, @Visa. https://t.co/cba6ftY0gc",05/02/2016 21:04
"I have loved Earth, Wind &amp; Fire my entire life, and my heart goes out to Maurice White and his family today.",05/02/2016 20:37
.@Rihanna and I sang some @BonJovi in the commercial break. https://t.co/bUwJ7kMo2e,05/02/2016 19:59
"Confirmed! President @BarackObama is on my show next Friday! And he’s gonna play
“Never Have I Ever""! That part is uncomfirmed.",05/02/2016 15:11
Happy #ThrowbackThursday #TBT https://t.co/0VvlS1RBAc,05/02/2016 02:24
This is adorabowl. https://t.co/ubsmjjQEhW,04/02/2016 22:44
".@Rihanna told me about boys, parties, and karaoke. I know about at least 2 of those. https://t.co/arLwpNW8Kb",04/02/2016 21:52
You shined bright like a diamond. Unless you shone bright like a diamond. https://t.co/fg0C19jyjZ,04/02/2016 21:08
.@Rihanna is going on tour! And I'm giving out free tickets right here. https://t.co/hFUWF6aai9,04/02/2016 20:29
George Clooney told me how he proposed to Amal. https://t.co/bxjH4Oz58G,04/02/2016 19:59
"There may be nothing more fun than playing ""Never Have I Ever"" with George Clooney and @Rihanna. https://t.co/QcjCzzIVAX",04/02/2016 18:00
Did they let you fly the plane? https://t.co/a4l2B7wbEY,04/02/2016 03:14
Here’s an 11-year-old changing the world… https://t.co/c8jucq3fyf,03/02/2016 23:24
".@TimTebow was here for the first time. I had him throw balls at Andy. For charity, of course. https://t.co/8CTVPEscyR",03/02/2016 21:07
People always ask what it’s like backstage at my show. The shirtless hunks were on a lunch break. #BackstageAtEllen https://t.co/zkc3zA0Y4A,03/02/2016 20:23
"Happy Carrot Cake Day! They all laughed at Martha Clutterbuck when she wanted to put carrots in her cake. Who’s laughing now, Martha?",03/02/2016 19:47
I sent Jeannie to surprise some big fans who could use a boost. Consider them boosted. https://t.co/RlaXKUrJbc,03/02/2016 19:15
"“Now, for the reason I brought you all here.” https://t.co/ojzY5vHBB9",03/02/2016 01:05
Happy #GroundhogDay! I hope I get to watch the movie. https://t.co/57fUJotQiF,03/02/2016 00:33
.@Sia is a genius. https://t.co/jjkjJs6r9C,02/02/2016 22:42
"Happy #GroundhogDay! Gosh, that was a great movie. https://t.co/rslYIzXELl",02/02/2016 22:06
I found these dancers from my dance contest on Chosen. Have you uploaded a dance video yet? https://t.co/rlBwAJd7X1,02/02/2016 20:58
Happy #GroundhogDay! That movie is one of the best. https://t.co/hTTcUIZK9L,02/02/2016 19:57
.@JacobTremblay is adorable on every level. https://t.co/76zhPOyYRw,02/02/2016 18:55
Happy #GroundhogDay! Wasn’t that movie great? https://t.co/QL6pX8tNIP,02/02/2016 18:00
Hello from Ohio. https://t.co/kAid47PQYB,02/02/2016 01:41
"Tonight on Ellen’s Design Challenge, the tables are turning. #EllenDesignOnHGTV
https://t.co/qAA1m66pqe",02/02/2016 01:05
Anybody want a signed copy of “Blue Neighborhood”? #TroyeOnEllen https://t.co/Ar5MCoGNlo,02/02/2016 00:46
This is a master class in how to be adorable. https://t.co/JONWy9eCj3,01/02/2016 23:26
Tonight’s a new episode of #EllenDesignOnHGTV! These are some of the best furniture designers around. You won’t believe what they make.,01/02/2016 22:35
It sounds like having Wolverine for a dad is better than Tinder. https://t.co/OhluT0deJZ,01/02/2016 22:04
.@LA_Reid sent me a copy of his memoir. It's a great L.A. read. https://t.co/2iBGc2KFdN,01/02/2016 21:33
I have a new puppy. I won’t tell you what’s in this cup. https://t.co/VyNslI5co9 https://t.co/qf9xfhXcUw,01/02/2016 21:09
"Happy birthday, @Harry_Styles! 22 is gonna be a great year. That’s the year I learned how to play Yahtzee.",01/02/2016 20:50
Do you like me? Do you like elephants? Watch this. https://t.co/LgzBPnHMEU,01/02/2016 19:33
"Happy birthday, @RondaRousey. Please come back and rough up @AndyLassner. It doesn't even need to be on TV. https://t.co/PyMif842Z7",01/02/2016 18:37
Jeannie I don’t wanna make you nervous but you only have one chance to get it right in Grease: Live! in front of the whole world. Go get em!,31/01/2016 23:29
"Happy birthday to my brilliant and adorable friend, @Jtimberlake.",31/01/2016 19:51
Happy birthday to my incredible wife. https://t.co/jlawDts5vE,31/01/2016 17:26
I love this story and I love this video. https://t.co/5Dqm01CRZ7,30/01/2016 23:40
Brielle played Heads Up! for kids and OMG it’s adorable. #SesameStreet https://t.co/7np9xgyeS3,30/01/2016 22:00
In case you missed @Bobmosesmusic on my show. I can’t stop listening. https://t.co/fMBYHVFMl9,30/01/2016 21:06
Looks like someone’s been pigging out. https://t.co/kj4M4fn3gc,30/01/2016 00:58
Only one of these is true. You won’t believe which one it is. https://t.co/Kp8xly39gt,30/01/2016 00:17
"Jeannie’s gonna be on Grease: Live! Don’t miss it, this Sunday on FOX. https://t.co/RUutzuA13J",29/01/2016 23:14
.@BethStern + @HowardStern + Kittens. https://t.co/5jzV18FQ1d,29/01/2016 22:49
I just found @HilaryDuff’s new boyfriend for her. https://t.co/pbSDtyFvfW,29/01/2016 22:09
Nothing says tax season like a shirtless hunk. #LaughDancePartner https://t.co/TlBCWPHO9I,29/01/2016 21:33
No more Twitter feuds. Only Twitter #love. I'll start. I #love you @Harry_Styles,29/01/2016 20:58
Life in plastic. It’s fantastic. #Barbie https://t.co/tcZ8t3OkGB,29/01/2016 20:07
"Happy birthday, @Oprah! I wanted to make your birthday as special as you made mine. I’m hiding in your hamper.",29/01/2016 18:51
Happy birthday to me.  https://t.co/qtPvpYnPbs,29/01/2016 01:16
It’s a big day. https://t.co/nVqLGOgp7H,28/01/2016 23:06
For my birthday my EPs @EdGlavin &amp; @AndyLassner did somethin special for me that they had no idea they were gonna do https://t.co/HojllF0ntk,28/01/2016 22:12
People are diving into the snow in their underwear. What are you thinking? Do it in these. https://t.co/TZwdUNcX4u https://t.co/NXsX0cyAUD,28/01/2016 21:50
I love being kind. So does @KindSnacks. Nominate a kind person&amp;they could be rewarded in kind by The Kind Foundation https://t.co/CYXiVrVK2p,28/01/2016 20:52
This was a wonderful birthday present. @TroyeSivan #TroyeOnEllen https://t.co/sQogd2bNfe,28/01/2016 20:24
.@ChanningTatum told me about meeting @Beyonce. https://t.co/ApI2pv4Jj0,28/01/2016 19:09
Thanks for sharing your husband with me.  https://t.co/fEeupQEvYe,28/01/2016 02:39
One of these is not like the others. https://t.co/CFjHxWyGEg,28/01/2016 01:00
Thank you @BobMosesMusic for making your TV debut on my show and making my birthday extra special. https://t.co/fMBYHVXnJJ,27/01/2016 23:21
Happy #HumpDay! https://t.co/lqF5WAWLsC,27/01/2016 22:57
They won the Powerball and were here to tell me all about it. What a story. https://t.co/DoYpjVtlXJ,27/01/2016 22:33
I’m looking for the biggest Panthers fan and the biggest Broncos fan for a chance to go to the #Superbowl. https://t.co/NhJkWTg0kT,27/01/2016 21:35
"Jack Black shook his groove thing for charity. It may never be the same. Thanks, Chideo! #LaughDancePartner https://t.co/0mIPHHyb71",27/01/2016 21:11
#Waves https://t.co/PFhIcaP45f,27/01/2016 20:46
L.A. has made quite a bid for the 2024 Olympics. https://t.co/SoHBl3G9ZG,27/01/2016 19:48
"For every tweet and retweet with #BellLetsTalk today, 5¢ goes to mental health initiatives. So, let’s see how many retweets we can get.",27/01/2016 18:43
Thanks Tony! ❤️ https://t.co/BK5FnaUF81,27/01/2016 03:40
"Aww, you shouldn’t have. https://t.co/gyPREgjoRC",27/01/2016 03:39
What did I say about tweeting me? https://t.co/62ugSBbG0G,27/01/2016 01:48
Being adorable is exhausting. https://t.co/QZEkz6ObSx,27/01/2016 00:36
Every day. #EllenQandA  https://t.co/Oa1oUmrtQ5,27/01/2016 00:04
How are you with crate training? #EllenQandA  https://t.co/gTU9QDzqpi,27/01/2016 00:03
And that’s how I got Wham! back together. #EllenQandA  https://t.co/PBHera5RqC,27/01/2016 00:01
"Peace, compassion, and a new @BritneySpears album. https://t.co/ffK8vpaHKS",27/01/2016 00:00
"RT @Rachlars #EllenQandA can you write ""be kind to one another"" so I can get it tattooed?!🙏🏻 https://t.co/Mqp9ep6S77",26/01/2016 23:58
A gorilla. #EllenQandA  https://t.co/WkrRKTNJHZ,26/01/2016 23:56
Don’t take the freeway. #EllenQandA  https://t.co/lVpQS3YDHv,26/01/2016 23:55
I don’t need someone to brush my teeth. Carol has been with me for years. #EllenQandA https://t.co/JfX1ekYmCf,26/01/2016 23:53
Someone who tells you if you have food in your teeth. #EllenQandA  https://t.co/0yFrdjIGed,26/01/2016 22:48
Shakira. #EllenQandA https://t.co/JxBTdgSYib,26/01/2016 22:46
I’d love that. Can we stay with you? #EllenQandA  https://t.co/VmyA426nZS,26/01/2016 22:45
I love Demarjay so much that I’m sending him to the @NBAAllStar Game. https://t.co/RduDzWgdAK,26/01/2016 22:28
The neighbors saw me in my birthday suit this morning. Lots of applause.,26/01/2016 21:46
.@IamSteveHarvey’s reunion with Miss Colombia didn’t go as planned. https://t.co/F6JidnUgMk,26/01/2016 20:14
Ben #TheBachelor sure does a lot of kissing. https://t.co/RexAjQIWYA,26/01/2016 19:38
Just what I’ve always wanted. https://t.co/Bho5pjgOWh,26/01/2016 19:10
Today is my birthday &amp; Thursday is my birthday show! That’s the best part about being a celebrity. You have as many birthdays as you want,26/01/2016 18:24
So which one was your favorite this week? #EllenDesignOnHGTV,26/01/2016 02:52
Get your skill saws ready! #EllenDesignOnHGTV starts in 20 minutes! It’s like The Voice but without the singing &amp; with lots of lumber.,26/01/2016 01:40
I guess now you know where I live. https://t.co/3oQKASpe1d,26/01/2016 00:28
"#EllenDesignOnHGTV is back tonight! It’s about patio furniture. East Coasters, the patio is that thing under 3 feet of snow in your backyard",25/01/2016 23:40
"My birthday is coming up, &amp; I wanna do something special. I’m gonna do a Q&amp;A on Twitter! Tweet me your Q. I’ll give you my A. #EllenQandA",25/01/2016 22:50
This love story will change your whole day. #BeKindToOneAnother https://t.co/KOwZA2K7x0,25/01/2016 22:07
Gina is 2 pistons short of a #ChevyMalibu. https://t.co/lmUJgqqJn8,25/01/2016 21:07
I got 5 out of 8! https://t.co/h8u5RYx5Il,25/01/2016 19:23
.@KourtneyKardash &amp; @JustinBieber are just friends. But I'm leaving this poll here anyway. https://t.co/ntXxfn3yiM,25/01/2016 18:42
"These are three of the most incredible people I know. Brian, Drew, Brittany, I love you all. https://t.co/hXY5jvYNwN",23/01/2016 20:22
I always love keeping up with your family - which just gave me an idea for a show. Call me.  https://t.co/ih1wiKmmG5,23/01/2016 00:46
Long story. https://t.co/GHxKCsAJq0,22/01/2016 23:58
I hope you love this video as much as I do. P.S. 82-year-old Lala’s on my show on Monday. https://t.co/ryC9hRdKEC,22/01/2016 21:58
I couldn't love you more. #BeKindToOneAnother  https://t.co/chNuTl4ZHV,22/01/2016 21:20
"Someone’s going on a road trip in a new Chevy Malibu. And it could be you, boo.  https://t.co/laeZfLq0YX",22/01/2016 20:24
.@KourtneyKardash is here on Monday. She talks about Scott and Bieber. https://t.co/DJGV5xFCyZ,22/01/2016 19:04
My new puppy already learned how to sit. Does anyone have a connection at the New York Times?,22/01/2016 00:48
Happy #ThrowbackThursday #TBT https://t.co/j4HjVyr5In,21/01/2016 22:56
Happy #NationalHugDay https://t.co/wLr927nf6u,21/01/2016 21:56
Sam is an incredible dancer. That’s why he got an incredible prize. https://t.co/Ed4a0bFdmv,21/01/2016 21:27
.@ChelseaHandler makes me laugh. https://t.co/ewfIYJQd74,21/01/2016 20:34
"It started with a pair of boots, and it brought Kelly McGuire right to my show. #BeKindToOneAnother https://t.co/MBDuh7QGjm",21/01/2016 19:22
"I’m not sure when it’s Monday in the UK, but I hope it’s soon. #ElleyOnTheTelly  https://t.co/gyuLL5WxE5",21/01/2016 18:49
"Charlotte, I hope you’re watching. https://t.co/jzl4s144Sc",21/01/2016 02:17
".@LaurenCohan isn’t afraid of the zombies on @TheWalkingDead. This guy dressed as a doll, however… https://t.co/voUgeAmv8F",21/01/2016 00:50
This is the best fence costume I’ve ever seen. https://t.co/HpW5RlRKZE,20/01/2016 23:19
The secret’s out. https://t.co/UgGioAHGOB,20/01/2016 22:46
My Season 13 halftime show was off the backboard. https://t.co/kTZwnuMDTh,20/01/2016 22:14
".@ZacEfron told me about his girlfriend. Apologies to all the ladies, and a lot of the men. https://t.co/cFE31Lv1D3",20/01/2016 20:20
When Prancer shows up and confronts you for selling your 12 Days gifts. https://t.co/p5BsWU7E1b,20/01/2016 19:36
#ZacEfron #BadBehavior https://t.co/YKAMcvTPxn,20/01/2016 18:18
I already know what I’m going to wear. #TroyeOnEllen  https://t.co/Aa9QgRzJF6,20/01/2016 03:41
I thought 3 dogs was plenty but now I need a baby and a laser. https://t.co/Yb5p43j2s1,20/01/2016 00:38
"Me, @TheSeanHayes, and some pictures. Enjoy. https://t.co/68Ld8T6dgi",19/01/2016 23:54
Nothing like @DierksBentley somewhere on a beach. https://t.co/3H3fajTa1z,19/01/2016 22:33
“They’ll never take me alive!” https://t.co/i0fBo65IgF,19/01/2016 21:48
Andy Zenor is great in bed. https://t.co/Lz4QPpiJ8e,19/01/2016 20:46
"Happy birthday, @DollyParton! 70 years and you still manage to stay afloat.",19/01/2016 19:36
Hard to tell who’s more excited. https://t.co/OO9yLXzAcA,19/01/2016 19:04
So far I’m loving this season of #EllenDesignOnHGTV and it’s only been 8 minutes.,19/01/2016 02:08
"Season 2 of #EllenDesignOnHGTV kicks off in 15 minutes! Grab your kids, grab your pets, grab your favorite ottoman &amp; get ready!",19/01/2016 01:49
I can’t believe it really happened. My show aired on @ITV2 in the UK! Who watched today? #ElleyOnTheTelly,19/01/2016 01:19
"Have a cheerful, merry, joyful, jovial, jolly, jocular, sunny, blithe, euphoric Thesaurus Day!",19/01/2016 00:30
"Pull over your family, your pets, and your favorite ottoman. My furniture design show is back tonight! 9p/8c. #EllenDesignOnHGTV",18/01/2016 23:29
#MLKDay https://t.co/bVDKb7guJW,18/01/2016 22:42
.@EltonOfficial brought the house down. What a performance. I’m gonna be sweeping up rhinestones for weeks. https://t.co/PCEIarJfGp,18/01/2016 21:42
Happy #MondayMotivation #MoodBooster https://t.co/079F91Ga5L,18/01/2016 20:36
"Happy birthday, Kevin Costner. I will always love you.",18/01/2016 19:32
"Brielle just turned 4 &amp; celebrated by naming the new elements. When I was 4, I thought my shadow was another person. https://t.co/RX9BBF917g",18/01/2016 18:43
"Happy birthday, @BettyMWhite! I hope you laugh this hard today. https://t.co/NMrFKiMNLX",17/01/2016 22:21
"Happy birthday, @MichelleObama! Or as I’m now gonna call you, Obama 2024.",17/01/2016 18:04
"Happy birthday @IAmSteveHarvey! Thank you for your sweet voicemail. I know I’m a CoverGirl, but no one’s ever called me Miss Universe before",17/01/2016 16:13
Congrats to the New England Patriots and the Arizona Cardinals on today's wins.,17/01/2016 04:45
I ❤️ Aaron Rodgers,17/01/2016 04:40
I can’t help it. This is just too cute. https://t.co/4DtkeHrJq0 https://t.co/UW1JFqqfpI,16/01/2016 20:13
This little bear is juuuuuuust right. https://t.co/4kljO7KVIf,16/01/2016 00:31
I’m still cleaning this up. https://t.co/rfICfWZ0Fo,15/01/2016 23:20
"Happy birthday to the wonderful, talented, handsome, kind, incredible @DrewBrees.",15/01/2016 21:54
.@KenJeong is going to be in the best shape of his life. @MyTrainerBob https://t.co/gjWNpEWAgA,15/01/2016 20:51
My friend @JohnKrasinski was here looking real handsome. https://t.co/mhMpXaLkzC,15/01/2016 19:02
"Honestly, how close did you get to the right answer? https://t.co/v09K8sFle8",15/01/2016 01:18
"""Everything the light touches is our kingdom."" https://t.co/rw2Q52pTS0",15/01/2016 00:25
Kea is an incredible dancer. https://t.co/c2GsTbyg52,14/01/2016 23:15
"This is me in my Augie sweatshirt from #EDbyEllen, &amp; my dog, Augie. I think this is what the internet calls “meta.” https://t.co/CjKGaVBTXS",14/01/2016 22:46
"Happy birthday, @BatemanJason. You’re my second favorite person on Arrested Development.",14/01/2016 21:14
.@LLCoolJ and I were in a rap group together a few years back. I never thought this would see the light of day. https://t.co/diXczwj68w,14/01/2016 20:36
"Happy birthday, @LLCoolJ! I’m glad you decided to celebrate it the best way possible. With me. https://t.co/jxIpR9qBXk",14/01/2016 20:03
The secret’s out. Portia &amp; I have a kid. I posted this video of him on ellentube. Brace yourselves. He’s adorable. https://t.co/k9zfksavG3,14/01/2016 19:20
Happy #ThrowbackThursday #TBT https://t.co/v6BwDcxVjC,14/01/2016 18:38
Congratulations to everyone who was nominated for an Academy Award today. I guess the Talk Show Host category is announced separately?,14/01/2016 17:43
"Does anyone know the winning Powerball numbers? 

Sent from my iPhone 4 in Chino Hills, California",14/01/2016 04:55
.@CharliePuth is incredible. https://t.co/UZx3cOWx4W,14/01/2016 01:12
"Happy birthday, Liam Hemsworth, Orlando Bloom, Patrick Dempsey, and the woman jumping out of your cake, @OfficialJLD.",13/01/2016 23:47
".@KeithUrban came here to talk about his tour, but I love that I also got to listen to him talk about his dad. https://t.co/VKhBq2LRpT",13/01/2016 23:35
Happy #YoureWelcomeWednesday! https://t.co/ElZB9pSzRo,13/01/2016 22:30
I sent Andy to Chicago to give these two fans the chance of a lifetime. https://t.co/2E32p9qCjc,13/01/2016 20:04
"The Powerball is up to $1.5 BILLION. If I win, I’ll give a dollar to each of my followers. No, that’s crazy. Just the ones who retweet this.",13/01/2016 19:34
"Happy birthday, @ShondaRhimes! I can’t wait for more Scandal. This winter hiatus is so long, I feel like I’m in Game of Thrones.",13/01/2016 18:34
Watching the #SOTU. President Obama is a brilliant man. I'm grateful to him for an amazing 8 years.,13/01/2016 03:21
I sent these twins to the red carpet of the #GoldenGlobes. They’re also my new bouncers. https://t.co/nYV7z5YhM9,12/01/2016 23:07
".@KygoMusic is here! He’s my favorite new Norwegian DJ, or as they’re commonly called, Norweejay. https://t.co/5PdWUc8EV3",12/01/2016 22:13
My show is coming to the UK! I’m gonna take the lift down to the loo and grab my wellies and watch @ITV2 on the telly.,12/01/2016 21:26
Who wants to go on a road trip in a brand new #ChevyMalibu? https://t.co/yWoYCmk9Dv,12/01/2016 20:47
.@KevinHart4Real saved @LadyGaga’s life. https://t.co/r3jalvsbYp,12/01/2016 19:38
"Happy birthday, @ZaynMalik. I hope you’re enjoying the other direction.",12/01/2016 18:55
"Happy birthday to my friend @HowardStern. I know you’re still a kid at heart. A hilarious, fearless, dirty kid.",12/01/2016 18:23
I'm pretty sure you're first in line for VP https://t.co/7Vd5ONKDZL,12/01/2016 01:51
Reason #1432 why I don’t have kids. https://t.co/e1ULyPHkf5,12/01/2016 01:11
The world needs more therapists like Ashlyn. She deserves this and so much more. https://t.co/EhF3uNcVAe,11/01/2016 23:34
.@MLauer is a good sport. https://t.co/JG4n02eoMf,11/01/2016 23:03
President expert Macey went on a Carnival Cruise. Now she knows as much about ropes courses as she does Nixon https://t.co/KJLQYOiyaC,11/01/2016 22:39
"We got Elley on the Telly! I’ll see you on @ITV2, UK. #GetElleyOnTheTelly",11/01/2016 22:09
".@DavidBowieReal is a legend. He changed the way people thought about music, and gender, and fame. He was huge to me.",11/01/2016 19:50
".@official_tWitch taught @HillaryClinton how to dab. I think she’s finally ready for office.
https://t.co/TeoLRpeqNl",11/01/2016 19:09
Congratulations to all the winners. You're all golden. And you've got great globes. #GoldenGlobes,11/01/2016 04:15
"Congratulations, @LeoDiCaprio! I knew it! You had me at the beard. And the bear. #GoldenGlobes",11/01/2016 04:11
Can’t wait to watch the #GoldenGlobes tonight! Sending luck to @RickyGervais. And anyone in his opening monologue.,10/01/2016 23:03
"Andy, watch out for that door. https://t.co/mgeaGB81U2",08/01/2016 23:52
".@EvaLongoria and I are starring in a new telenovela. Please enjoy the world premiere of ""Dos Amigas."" https://t.co/hyjR1XiyCM",08/01/2016 22:44
I played Heads Up! with presidential candidate @HillaryClinton and somebody who already has the job. https://t.co/5AZ8deJDLK,08/01/2016 21:32
.@ShapingSoundCo is one of the most incredible dance groups I’ve ever seen. https://t.co/1EMNwTGOhK,08/01/2016 20:32
.@LeoDiCaprio told me about 2 different times he nearly died. Remind me not to travel with him. https://t.co/T5FhKih7jy,08/01/2016 19:00
"Get ready, 2016. tWitch just brought us the new dance craze. https://t.co/SiwCJiuHbX",08/01/2016 03:13
These may be my favorite twins of all time. https://t.co/qYUd8TRHLg,08/01/2016 01:44
Happy #ThrowbackThursday #TBT https://t.co/omvhcFdg0M,08/01/2016 01:10
.@MarlonWayans may never be the same. https://t.co/M24wCQVIg2,07/01/2016 23:16
You’re about to be struck by a smooth criminal. https://t.co/IXkJUieRwF,07/01/2016 19:35
You know I love ya. https://t.co/DFDlYRgKwa,07/01/2016 04:32
I'm so grateful to be able to do what I do every day. Thank you to all the Peoples. #PCAs https://t.co/Gt7Vp5fJpa,07/01/2016 03:56
Heading to the #PeoplesChoiceAwards! Couldn’t be more excited to receive the Humanitarian Award. I’ve always been a supporter of humanity.,07/01/2016 00:22
"For the next two days, everything in the Ellen Shop is up to 50% off! Holy fleece onesies! https://t.co/32vpLzxoIa",06/01/2016 23:11
"In case you were wondering, Saoirse Ronan gets her nails done at Tropical Popical. https://t.co/JxYsKVpN1T",06/01/2016 23:01
"What do a cute puppy, The Bachelor, &amp; a sweet video from @MassMutual have in common? They're all on my show today.
https://t.co/gwsgD0lEVj",06/01/2016 22:36
You’ve never looked better.  https://t.co/7oTnrJj2Xg,06/01/2016 21:35
I played 5 Second Rule with @RickyGervais. There’s so much I don’t know about men’s underwear. https://t.co/2A1VOrCfSA,06/01/2016 20:59
We all know @JLo likes to drop it. https://t.co/JM9iWYdjfN,06/01/2016 01:41
"Moby is donating 100% of the profits from his L.A. restaurant, Little Pine to charity. I can’t imagine a better place to eat.",06/01/2016 01:16
"I told the story of my vacation. It involves @Harry_Styles, a yacht and mama on a jet ski. https://t.co/8JQi9s2Ahv",05/01/2016 23:33
Thanks for the heads up. https://t.co/hwjsdGNjdj,05/01/2016 23:10
"Happy birthday @Diane_Keaton. Just like your fine red wine, you only get better with age, and are delightful on ice.",05/01/2016 22:35
