tweet,date_time,real_distilbert_sentiment,real_sentiment
“@danielinsomniac: @jimmyfallon am I cool?” Yes.,15/11/2014 05:12,neutral,neutral
“@chrisholmez: @jimmyfallon adopt me” no.,15/11/2014 05:05,neutral,neutral
“@lilkittens: I think @jimmyfallon walks better in heels than I do” not easy. #notjealous,15/11/2014 05:04,joy,positive
“@geewhizzle: @jimmyfallon When's the last time you had pizza?” Today. Harry's. It was great.,15/11/2014 05:03,neutral,neutral
“@Billie_Jean26: @jimmyfallon I'm at a bar. What song should I request?!” Ew! By http://t.co/LLH1VaMBEt,15/11/2014 05:01,neutral,neutral
“@SniperK78: @jimmyfallon U2 U2 U2! Will be outstanding.” For real. The album is really great. #U2onFallon,15/11/2014 04:59,joy,positive
“@TheMavrovic: @jimmyfallon you have inspired me to be your successor.” I dare you.,15/11/2014 04:59,neutral,neutral
Next week: U2 week. No joke. They are going for it. Love! #u2,15/11/2014 04:55,joy,positive
“@stephriebe: @jimmyfallon so great! I'm watching!” Told ja!,15/11/2014 04:45,joy,positive
"“@marchingonn: I don't have a television, Jimmy.  I live in a dorm. I'm sorry. I've failed you.” You are all my pals. No need for tv.",15/11/2014 04:44,joy,positive
“@AlexisTheWanted: @jimmyfallon my brother stole the TV control from me.” He's a bully. Get it back!,15/11/2014 04:39,joy,positive
“@Krazy4BrunoMars: @jimmyfallon im have tiredness” can't stop you. C'mon Miley!!,15/11/2014 04:39,joy,positive
“@justinecashew: @jimmyfallon I'm peeing” you've got time.,15/11/2014 04:37,neutral,neutral
“@tinagibala: @jimmyfallon Heck yeah!!!!!” Yahoooooooo!!,15/11/2014 04:35,neutral,neutral
“@BS_Triton: @jimmyfallon no” come on.,15/11/2014 04:35,neutral,neutral
Watching? NBC? Now? #FALLONTONIGHT,15/11/2014 04:34,joy,positive
"Thank you, New York, for being Ebola-free…just in time for my in-laws to feel safe enough to visit me for Thanksgiving. #thankyounotefriday",15/11/2014 00:17,neutral,neutral
"Tonight: @LiamHemsworth, @KatieHeigl &amp; stand-up from Sebastian Maniscalco (@SebastianComedy). Happy #ThankYouNoteFriday! #FallonTonight",14/11/2014 16:20,joy,positive
Hey @jhutch1992. How's your day? I'm just gettin' my Starbucks. So sad. #Frappuccino,14/11/2014 15:42,neutral,neutral
Josh Hutcherson (@jhutch1992) and I play an intense game of Beer Hockey http://t.co/4APToU7IaE #FallonTonight,14/11/2014 14:55,joy,positive
"Apparently Kim Kardashian didn't get paid for her racy Paper Magazine photos, but she does have a good deal on the back-end. #fallonmono",14/11/2014 00:47,neutral,neutral
"Tonight: Playing Beer Hockey w/@jhutch1992! Plus Tracey Ullman is here, @Echosmith performs, &amp; your #MyFamilyIsWeird tweets. #FallonTonight",13/11/2014 16:55,joy,positive
Box of Lies with @ChanningTatum http://t.co/KaWPgVKENQ #FallonTonight,13/11/2014 16:26,neutral,neutral
"Randy Jackson's leaving “American Idol."" Said he wanted to go out when the show was on top, but decided to wait another 7 years. #fallonmono",13/11/2014 00:53,joy,positive
"My aunt wore sneakers to my sister's wedding, but brought her heels just to show everyone she had them. #MyFamilyIsWeird",12/11/2014 21:29,joy,positive
"Hashtag game! Tweet a funny, weird or embarrassing thing a family member has done or said &amp; tag with #MyFamilyIsWeird. Could be on our show!",12/11/2014 21:29,neutral,neutral
Tonight on the show: @channingtatum and Eddie Redmayne are here! Plus @Logic301 performs with @TheRoots. #FallonTonight,12/11/2014 16:10,neutral,neutral
"""Wanna Spritz?"" with @DrewBarrymore http://t.co/8OKLtUCKpf #FallonTonight",12/11/2014 15:01,neutral,neutral
"Valerie Jarrett is being referred to as the “Obama Whisperer.” Not surprisingly, the “Biden Whisperer” is Cesar Millan. #fallonmono",12/11/2014 00:30,joy,positive
Tonight on the show: @DrewBarrymore is here! Plus @farrellybros stop by and @Johnny_Marr performs. #FallonTonight,11/11/2014 16:20,joy,positive
.@Nickjonas and I take on @Jeff_Daniels and @Usher in a game of Pyramid http://t.co/4t4ywAxTYz #FallonTonight,11/11/2014 15:17,neutral,neutral
"George W. Bush said there's a 50% chance his brother Jeb runs in 2016. Then he said, “But there's an 80% chance he won't."" #fallonmono",11/11/2014 00:39,joy,positive
Tonight: Playing Pyramid with @Jeff_Daniels and some surprise guests. Plus @mackenziefoy is here and @newbsmnttapes performs. #FallonTonight,10/11/2014 16:14,joy,positive
Thank you Boston! Thank you @denisleary @CamNeelyFdn. Thank you Monica's! #comicscomehome #TDGarden #NorthEnd http://t.co/GEPvik1zLE,09/11/2014 05:44,neutral,neutral
See you soon Boston!! #comicscomehome,08/11/2014 17:38,joy,positive
"Thank you, encores, for being a band's way of saying, ""We're making you beg us to play the only song you came to see."" #thankyounotefriday",07/11/2014 23:40,joy,positive
Really fun show tonight. @jayleno returns to The Tonight Show to talk &amp; perform stand up!! Don't miss! #FallonTonight #FallonLeno,07/11/2014 16:07,joy,positive
Currently obsessed with Willie's Roadhouse on Sirius XM 59. Doing a great job over there! Thanks.,07/11/2014 15:52,neutral,neutral
.@McConaughey and I play Facebreakers  http://t.co/uWVnJDBh04  #FallonTonight,07/11/2014 14:50,joy,positive
"Utah made history by electing Mia Love to Congress. She is a black female Republican Mormon. Even Unicorns said ""Not buying it."" #FallonMono",07/11/2014 00:34,joy,positive
"Tonight: Playing Facebreakers with @McConaughey! Plus @BethBehrs stops by, @iamtovelo performs &amp; your #IfIWasInCharge tweets. #FallonTonight",06/11/2014 16:08,joy,positive
"In case you missed: @StevieNicks performs an acoustic version of ""Rhiannon"" http://t.co/2HFWkNdGUw Get her new album: http://t.co/FZS81VMzvQ",06/11/2014 15:31,neutral,neutral
Lip Flip Duet with @BetteMidler  http://t.co/mduIEUAHDH #FallonTonight,06/11/2014 15:00,joy,positive
"Republicans won the Senate, gaining 7 seats. They haven't had this many seats since Chris Christie made an airline reservation. #fallonmono",06/11/2014 01:15,joy,positive
Pringles cans would be twice as wide so I could actually fit my hand inside them. #IfIWasInCharge,05/11/2014 21:29,joy,positive
"Hashtag game! Tweet a funny, weird or interesting new law you'd pass if you got elected and tag with #IfIWasInCharge. Could be on our show!",05/11/2014 21:28,neutral,neutral
"Fun show tonight. @bettemidler is here to talk and perform, plus @JimGaffigan stops by! #FallonTonight",05/11/2014 16:02,neutral,neutral
Obama spent Election Day in closed-door meetings at the White House. Nice to see some doors actually closed at the White House. #fallonmono,05/11/2014 00:56,neutral,neutral
"Tonight: Playing ""Pop Quiz"" with @SavannahGuthrie and @MLauer! Plus Felicity Jones and music from @FKAtwigs. #FallonTonight",04/11/2014 16:14,joy,positive
"Experts say Mary Keitany's NYC Marathon was one of the most impressive races they've seen a woman run. Hillary says ""stay tuned.""#fallonmono",04/11/2014 01:14,neutral,neutral
"Big news for our Latin American fans! Starting tonight, our show will be airing weeknights on @OnDIRECTV. Hope you watch!",03/11/2014 21:01,joy,positive
"Tonight: Anne Hathaway, @GaelGarciaB, World Series MVP Madison Bumgarner and music from @StevieNicks! #FallonTonight",03/11/2014 16:05,neutral,neutral
"Thank you, neighbors that give out apples on Halloween, for basically saying, ""Here: Throw this at our house later."" #thankyounotefriday",31/10/2014 23:10,joy,positive
Happy Halloween! #DIYHalloween #RamenNoodle http://t.co/ovTjntiOQH,31/10/2014 19:26,joy,positive
Tonight: Playing Wheel of Impressions with @KevinSpacey. Then @OliviaMunn and @lucasbros stop by &amp; it's #ThankYouNoteFriday! #FallonTonight,31/10/2014 15:19,neutral,neutral
.@ChrisRock surprises our audience to share this year's Top 5 Halloween Costumes http://t.co/xISKntfvA1 #FallonTonight #TopFiveMovie,31/10/2014 13:52,joy,positive
"Apple CEO Tim Cook officially came out as gay. But knowing Apple, a new Tim Cook will probably come out next week. #fallonmono",30/10/2014 23:58,joy,positive
Tonight on the show: @GordonRamsay is here! Plus some smart kids show off their inventions and @littlebigtown performs. #FallonTonight,30/10/2014 15:09,joy,positive
Water War returns with Jake Gyllenhaal! http://t.co/Llqlk2CQJN #FallonTonight,30/10/2014 14:22,neutral,neutral
The man investigating the Secret Service prostitution scandal got caught with a prostitute. So Obama appointed an Irony Czar. #fallonmono,29/10/2014 22:39,joy,positive
Tonight: Water War with Jake Gyllenhaal! Plus Paul Reubens (@peeweeherman) is here and music from @sheandhim. #FallonTonight,29/10/2014 15:01,joy,positive
"Daniel Radcliffe raps through all of @blackalicious_'s ""Alphabet Aerobics"" https://t.co/WfvXXjWPM5 #FallonTonight",29/10/2014 14:10,neutral,neutral
“@KittyOKelley: This music does have an old school sound. Feel like I should or a drink!  #FallonTonight” he's good. Sturgill Simpson,29/10/2014 04:34,joy,positive
"#tyson answer: yes, for a second - I was scared.",29/10/2014 04:25,joy,positive
#TysonOnTyson #MikeTysonsPunchout,29/10/2014 04:23,joy,positive
“@KellyHylandSTL: #PeeSheets! @jimmyfallon and @MikeTyson You just made me laugh so hard I wet my pants. Now I have #PeePants” diPici's!,29/10/2014 04:21,fear,neutral
#tysonPunchOut #rappngRadcliffe,29/10/2014 04:18,neutral,neutral
“@Shannondf: @jimmyfallon THAT did not disappoint! WOW! #DanielRadcliffe” yaaay!! I told you!?!!,29/10/2014 04:11,neutral,neutral
Now! NBC! Watch! #DanielRadcliffe,29/10/2014 04:05,neutral,neutral
I'm telling you - watch now!! It will be trending and he's phenomenal. #NBC #DanielRadcliffe #FallonTonight #Blackalicious #insanity,29/10/2014 04:02,joy,positive
Daniel Radcliffe does something fantastic on the show tonight. You have to watch! #FallonTonight,29/10/2014 01:04,joy,positive
Starbucks is coming out with a Chestnut Praline Latte. Sounds less like a drink and more like a stripper giving her full name. #fallonmono,28/10/2014 23:41,joy,positive
Here’s one of our writers @patrickborelli in his DIY Middle-Aged Mutant Ninja Turtle costume. #FallonCostume http://t.co/4QCUvjbDaC,28/10/2014 20:58,joy,positive
"Hey guys! Post a pic of your fun &amp; clever DIY Halloween costume, tell us what it’s called &amp; tag with #FallonCostume. Could be on our show!",28/10/2014 20:57,neutral,neutral
"Tonight on the show: Daniel Radcliffe is doing something fun, @MikeTyson stops by, and @SturgillSimpson performs. #FallonTonight",28/10/2014 15:16,joy,positive
Charles Barkley and I play Charades against @mcgregor_ewan and @jefftweedy http://t.co/p1vtd9Omlx #FallonTonight,28/10/2014 14:41,neutral,neutral
Got my pumpkins this weekend! #PumpkinTruck #BigEnough http://t.co/UleLbl826R,28/10/2014 00:19,joy,positive
Obama invited children to trick-or-treat at the White House. It'll be fun till the Secret Service tackles a kid. “WE GOT ONE!” #fallonmono,27/10/2014 23:16,joy,positive
"Playing Charades with @mcgregor_ewan and Charles Barkley on the show tonight, plus @Wilco performs! #FallonTonight",27/10/2014 15:13,joy,positive
We are back with brand new shows starting tonight! Can't wait! #FALLONTONIGHT,27/10/2014 14:40,neutral,neutral
“@funcostumes: We made them!! @HuffingtonPost loved them too: http://t.co/h6bj0rOPRb … #DIY #EW!” Ha!! Nice!,24/10/2014 22:08,joy,positive
If you guessed Fellingham's you guessed right! Thanks to all the crew over there. Don't ever change! http://t.co/gbxDtLhfAO,23/10/2014 21:11,joy,positive
It's time for Know Your Napkins! Any lucky guessers? http://t.co/P8FSg7JJKc,23/10/2014 21:07,joy,positive
“@MarkArcioulo: @jimmyfallon have you gotten a pumpkin with your truck yet or what. The world needs to know.” This weekend. Will take pic.,23/10/2014 02:18,joy,positive
The SUPER unedited version of the interview that Bradley Cooper and I couldn't get through. http://t.co/GzhKlqQCeJ #laughinginchurch,20/10/2014 14:19,neutral,neutral
"Tonight I had one of those ""laughing in church"" moments with Bradley Cooper. See him on Broadway in #TheElephantMan",17/10/2014 23:16,neutral,neutral
"Thank you, the CDC, or as Americans now call you, the WTF????? #ThankYouNoteFriday",17/10/2014 23:02,joy,positive
. @RyanSeacrest invited me to play #JingleBall2014 @iamwill??? Thoughts??,17/10/2014 16:20,joy,positive
.@RyanSeacrest you put me on the SPOT. Dannnnnng.,17/10/2014 16:18,neutral,neutral
Tonight: Playing Egg Russian Roulette with Bradley Cooper! Plus @NeilDiamond is here and it's #ThankYouNoteFriday! #FallonTonight,17/10/2014 15:27,neutral,neutral
Cell phone ringtones + @OfficialSting = Stingtones http://t.co/67kqgkxxjX #FallonTonight,17/10/2014 14:37,neutral,neutral
The fight against ISIS will be called Operation Inherent Resolve. They came up with that name using Operation Random Thesaurus. #fallonmono,16/10/2014 22:56,joy,good
“@OriginalMrGoat: @jimmyfallon Should have called it Breaking Brad” that's a good idea.,16/10/2014 15:54,joy,good
"@elvisduran @ElvisDuranShow Oh, ok. Thanks!",16/10/2014 15:47,anger,neutral
Breakin' with Brad Pitt http://t.co/7SS6uD4GjO #FuryMovie #breakdance,16/10/2014 15:46,joy,good
"@elvisduran @ElvisDuranShow it wasn't a ""thanks"" it was a thanks! For real!",16/10/2014 15:37,good,16/10/2014 15:47
.@elvisduran @ElvisDuranShow Ew! would be nothing without you. You sniffed it first! Thank you guys for playing our song. #nothinbutlove,16/10/2014 15:18,joy,good
Tonight: @OfficialSting and Jason Schwartzman are here! Plus The @LastShipMusical performs &amp; your #HalloweenFail tweets. #FallonTonight,16/10/2014 15:17,joy,good
Brad Pitt and I talk in breakdance http://t.co/7SS6uD4GjO #FallonTonight,16/10/2014 13:54,joy,good
"Joe Biden said he’s “the only white boy on the east side of Wilmington.” He then said, “Relax. Half of my best friend is black!"" #fallonmono",15/10/2014 23:05,joy,good
"One year, I painted myself blue to be a Smurf and it didn't come off for a week. #HalloweenFail",15/10/2014 19:56,joy,good
"Hashtag game! Tweet a funny, weird or embarrassing thing that happened to you on Halloween &amp; tag with #HalloweenFail. Could be on our show!",15/10/2014 19:55,neutral,15/10/2014 23:05
"You're gonna freaking flip. ""Ew!"" is #26 on the @Billboard Hot 100!! http://t.co/wyte93xbeP",15/10/2014 19:22,neutral,15/10/2014 19:56
Tonight: @shailenewoodley and Michael Shannon are here! Plus music from @ericchurch and Lenny Pickett sits in with @TheRoots. #FallonTonight,15/10/2014 15:12,good,15/10/2014 19:55
Box of Lies with Emma Stone https://t.co/ML0rpxdUTK #FallonTonight,15/10/2014 13:53,joy,good
Come on http://t.co/Fe5IkT7Qma listeners!! Request Ew! Let's break the Billboard Hot 100!!! https://t.co/SpFGCKRk8D we find out today,15/10/2014 13:33,joy,good
Secret Tweet Club! Today's letter is: k. #STC,15/10/2014 12:33,joy,good
“@just_jo_withit: @jimmyfallon More yodeling?” I think we topped it. Hopefully....,15/10/2014 12:31,joy,good
Fun sketch with Brad Pitt tonight! #FURY #FallonTonight,15/10/2014 12:29,neutral,neutral
“@FRESH959fm: #NowPlaying EW! - @jimmyfallon ft @iamwill #MODUS with @maaymooy” thank!. We find out today if we broke the billboard 100.,15/10/2014 12:26,joy,good
“@medinamontenegr: Closed captioned described you singing @jimmyfallon... Haha.. It wasn't that bad.. http://t.co/DD4NKwfiJE” unbelievable.,15/10/2014 03:51,joy,good
"What a fun show tonight? Stone Bone, Logie and Sammy Smith. Rewind and watch the monologue. #FallonTonight",15/10/2014 03:41,joy,good
"Kim Jong Un made his first public appearance in over 40 days. He saw his shadow though, so it's 60 more years of nuclear winter. #fallonmono",14/10/2014 23:03,joy,neutral
Fun show tonight: Playing Box of Lies with Emma Stone! Plus @LoganLerman is here and music from @samsmithworld. #FallonTonight,14/10/2014 15:23,good,15/10/2014 03:41
Zach Galifianakis (@galifianakisz) and I try to make plans http://t.co/UAITRIVxBY  #FallonTonight,14/10/2014 14:31,neutral,14/10/2014 23:03
Obama just met with the creator of FarmVille at a fundraiser. They have a lot in common. Both really wish it was still 2009. #fallonmono,13/10/2014 22:53,joy,good
"Tonight: Zach Galifianakis (@galifianakisz), @caseyrosewilson, and stand-up from Andrew Orvedahl (@TheOrvedahl). #FallonTonight",13/10/2014 16:28,joy,good
"“@Channel955: By crazy listener demand, playing @jimmyfallon #EW at 6:25pm 😂” That's fun. The D!",13/10/2014 01:12,sadness,neutral
The Tonight's Show: Goodfellas promo: http://t.co/Th3IhQ3Sxo #FallonTonight,12/10/2014 12:27,joy,good
Saw my iPhone spot. Thank you guys!! #iphone6,12/10/2014 04:54,joy,good
“@amphotostudio: @jimmyfallon I saw it and loved it! #goodfellas” nice!! Thanks.,12/10/2014 04:52,joy,good
“@cottoncandyDva: @FallonTonight omg! Wish I had seen it now 😢 just got home” it was more than halfway through. Sorry. I'll show it on mon.,12/10/2014 04:47,joy,good
We have a new commercial airing during SNL tonight!! #FallonTonight,12/10/2014 02:24,joy,good
"Thank you, Brita filters, for filtering out everything but the little charcoal balls that fall out of the Brita filter. #thankyounotefriday",10/10/2014 23:01,sadness,neutral
“@jarrod_clay: @jimmyfallon Ew! 😂😂 http://t.co/HjPu6NFThp” this is awesome. Thanks so much guys!,10/10/2014 22:44,joy,good
Tonight: @jadapsmith and @nickkroll are here! Plus @BobbyShmurdaGS9 performs with @TheRoots and it's #ThankYouNoteFriday. #FallonTonight,10/10/2014 15:14,10/10/2014 23:01," for filtering out everything but the little charcoal balls that fall out of the Brita filter. #thankyounotefriday"""""
Word Sneak with the very funny @SteveCarell: https://t.co/RqjjU6kA5O #FallonTonight,10/10/2014 13:50,joy,good
"San Francisco just held the Nude Olympics. It got weird when a relay runner reached back and the teammate said, ""NOT THE BATON!” #fallonmono",10/10/2014 01:07,joy,good
Tonight: @SteveCarell &amp; @juliannehough are here! Plus @philipselway performs with @The_DapKings &amp; your #ThatWasStupid tweets! #FallonTonight,09/10/2014 14:59,joy,good
.@RobertDowneyJr and I ponder the wonders of the universe in an Intense Staredown http://t.co/aOx4fQ2xd1 #FallonTonight,09/10/2014 13:59,neutral,10/10/2014 01:07
Only 3.4% of Americans will vote in the midterm elections. 100% will still complain about the results. #fallonmono,08/10/2014 23:14,joy,good
I once ran right into a glass door when I heard an ice cream truck outside. #ThatWasStupid,08/10/2014 20:12,joy,good
"Hashtag game! Tweet a dumb, funny, or embarrassing thing that you or someone else did and tag with #ThatWasStupid. Could be on our show!",08/10/2014 20:12,anger,neutral
Tonight on the show: @RobertDowneyJr and @iraglass are stopping by! Plus a musical performance from @bigandrich. #FallonTonight,08/10/2014 15:02,sadness,neutral
"Whatever you do, don't play these games -- Tonight Show ""Do Not Game""   https://t.co/xPE43uV3NX #FallonTonight",08/10/2014 14:24,08/10/2014 20:12," or embarrassing thing that you or someone else did and tag with #ThatWasStupid. Could be on our show!"""""
Today's Putin’s 62nd birthday! He celebrated the way he always does: having someone try his cake before him. #fallonmono,08/10/2014 00:18,joy,good
Go to the comments section on Ew!Tube and list 3 things that you think are Ew! http://t.co/AtI7mr3Z43 #BillboardHot100,07/10/2014 22:46,neutral,08/10/2014 14:24
"“@spyderharrison: Yes! The New @IamWill ""EW""coming up in minutes on @SIRIUSXMHITS1 !!   #EWonHits1” Spyder!!! Thanks!!",07/10/2014 20:42,fear,neutral
We are #45 and climbing on iTunes!! Thank you so much!!! http://t.co/ONbdYFBLUN,07/10/2014 20:41,joy,good
"“@billboard: your dreams are coming true! ""Ew"" headed to No. 1: http://t.co/cyFw4WecYd http://t.co/ENqBMRPoGt” What is going on?!?! Ha!",07/10/2014 15:51,joy,good
Tonight: Kristen Stewart &amp; Artie Lange (@artiequitter) are here! Plus @Jason_Aldean performs &amp; @Nas sits in with @TheRoots! #FallonTonight,07/10/2014 15:09,joy,good
"“@ElvisDuranShow: We are playing it again! #EW @jimmyfallon @iamwill 

http://t.co/YkWkNxF4HE” yesssssss!!!!",07/10/2014 13:12,joy,good
Ew! (feat. http://t.co/w3K7RJRCX6) - Single by Jimmy Fallon https://t.co/10JJOcX0xt http://t.co/pKJbQXqdZc,07/10/2014 12:59,joy,good
There's nothing better than when someone just wants to play. Thank you @iamwill. Ew! http://t.co/AtI7mr3Z43 #ew #MirIAm,07/10/2014 12:55,joy,good
Go to http://t.co/mkJGKhycRy and search for Ew!,07/10/2014 12:34,,
.@ElvisDuranShow is playing Ew! right now!!! Turn up your radios!,07/10/2014 12:29,real_distilbert_sentiment,real_sentiment
“@SimpleeChelsea: @jimmyfallon What if Ew becomes #1 on iTunes?” Our cut goes to charity so... cool!,07/10/2014 12:10,joy,positive
"“@JenniferJentro1: @jimmyfallon Hey Jimmy, your song is playing in Ottawa, Canada!! @1053kissfm” Canada!!!!",07/10/2014 12:07,joy,neutral
"“@ElvisDuranShow: We're chatting ON-AIR with @jimmyfallon at 8:20 am ET about his new song with @iamwill #Ew!"" Talk to you soon! Ew!",07/10/2014 11:49,joy,positive
“@961KISS: @jimmyfallon we’re already playing ‘EW’ this morning in Pittsburgh #TimelessClassic” love you guys. Thanks! Ew!,07/10/2014 11:46,joy,neutral
“@kristi83083: @jimmyfallon it was on the radio in Charlotte this morning!” Awesome!! Thanks!!,07/10/2014 11:44,joy,positive
Could be #halloween costume! A gang of #ew http://t.co/AtI7mr3Z43,07/10/2014 11:41,joy,positive
#Ew! Please request this to your local DJ?,07/10/2014 04:08,joy,positive
.Ew! http://t.co/AtI7mr3Z43,07/10/2014 04:05,joy,positive
#ew http://t.co/AtI7mr3Z43,07/10/2014 04:04,joy,positive
#ohmygross,07/10/2014 04:04,joy,positive
Get Ew! on the radio!!,07/10/2014 04:02,joy,neutral
Do you guys like it? #ew http://t.co/AtI7mr3Z43 http://t.co/KHMtFiMHb0,07/10/2014 03:52,joy,neutral
Ew! http://t.co/AtI7mr3Z43,07/10/2014 03:50,joy,neutral
Ew! #ew!,07/10/2014 03:49,joy,neutral
Here we go... Ew!,07/10/2014 03:44,joy,neutral
"Pizza Hut's ""Book It"" gets kids to read by giving them pizza. America's two favorite things: pizza &amp; lying about reading books. #fallonmono",07/10/2014 02:33,joy,neutral
So excited for the world premiere video and song with me and http://t.co/wioC2aXEWA (@iamwill)! Tonight! #FallonTonight,06/10/2014 18:42,joy,neutral
Best time shooting Comedians in Cars Getting Coffee yesterday with @JerrySeinfeld. Thanks. New season Nov. 6. http://t.co/CxIFrAwhLt,06/10/2014 16:16,joy,neutral
"Plus Jeremy Renner (@Renner4Real), Carol Burnett, and @MarioBatali are here! #FallonTonight",06/10/2014 15:09,joy,neutral
Set your DVRs! Tonight -- the world premiere of a new song from @iamwill and me! Don't miss! #FallonTonight,06/10/2014 15:09,joy,neutral
Special guests!!! Parsons and Cera. They are awesome.,04/10/2014 04:09,joy,neutral
"Thank you, Secret Service Director Julia Pierson, for leaving the White House. At least it’s really easy to get back in. #thankyounotefriday",03/10/2014 23:08,joy,positive
"Tonight: Playing Password with Emma Thompson. Plus stand-up from @DaneCook, new NFL Superlatives, &amp; it's #ThankYouNoteFriday! #FallonTonight",03/10/2014 17:00,joy,positive
.@5SOS sings your funniest #FallSongs tweets https://t.co/2TdYzecA6H #FallonTonight #5SecondsOfFall,03/10/2014 14:03,joy,positive
@David_Brody @iamwill @elvisduran @ElvisDuranShow that is possible.,03/10/2014 12:25,joy,positive
"“@R36_9346: Well @jimmyfallon and @iamwill, @elvisduran just committed to playing the new song on @ElvisDuranShow Tuesday.” Yes!! Elvis!",03/10/2014 12:21,joy,positive
It was nice meeting you @5SoS fans. Let's do it again please. #FallonTonight,03/10/2014 06:45,joy,neutral
. @5sos performing good girls now on ##fallontonight,03/10/2014 04:25,joy,positive
Coming up... More @5SoS!! #FALLONTONIGHT,03/10/2014 04:13,joy,positive
Here we go... Derek Jeter (@players tribune). Fun!,03/10/2014 03:54,joy,neutral
Hashtags with @5SOS!,03/10/2014 03:46,joy,positive
I'm watching too. Tweeting while watching. #callRickDees,03/10/2014 03:45,joy,positive
Stay up late. Get up early. Prove everyone wrong. It's easy. #fallontonight #5sos #jeter #R2SPECT,03/10/2014 03:41,joy,positive
“@shotime40: Derek jeter on @jimmyfallon 👌” yes!,03/10/2014 03:37,joy,positive
“@dreamforstyles: @jimmyfallon currently drinking tons of coffee to stay awake for the show tonight ahhhh” good,03/10/2014 03:36,joy,positive
“@maddygurl14:  That's what a DVR is for!” No it's not!!! Not for our show!!! You have to debut live.,03/10/2014 03:36,joy,positive
@5SOSTIAM it's no that late!?!??! You go to bed too soon. You'll see.,03/10/2014 03:33,joy,neutral
“@procrashtinates: @jimmyfallon I don't think you understand how torturous it is to wake up at 5:45 am for school” just stay up. Gosh.,03/10/2014 03:32,joy,positive
"Why is everyone so sleepy? WAKE UP!!! We have Derek Jeter (@PlayersTribune)  and @5sos!! 5 Sauce!! Sleep Tomorrow, Live Now. #FALLONTONIGHT",03/10/2014 03:26,joy,positive
"After resigning, the Secret Service Director said she'd spend some quality time letting strangers into her own house for a while #fallonmono",02/10/2014 23:44,joy,neutral
.@5SOS fans should stay up and have a party tonight. They were hilarious. (And very talented.) (Except 1 song.) Ha.,02/10/2014 22:49,anger,neutral
Thank you Derek Jeter (@PlayersTribune) for the fun interview and for signing my sneaks! #RE2PECT #Fan http://t.co/d79UktPmjf,02/10/2014 22:37,joy,neutral
We also have James Marsden stopping by the show and @5SOS will be singing your #FallSongs tweets. Fun show. Don't miss! #FallonTonight,02/10/2014 15:21,joy,neutral
"So excited to have one of the greatest Yankees of all time on the show this evening -- the Captain, Derek Jeter will be here! #re2pect",02/10/2014 15:20,joy,positive
Kids in school shouldn't be tweeting! Secret Tweeters Club. Today's secret is: Ghost Frog. #STC,02/10/2014 14:56,joy,neutral
“@MiaLoisLane: it's my 18th birthday today! Can I please have a happy birthday tweet from you? X” happy birthday!!,02/10/2014 14:54,joy,positive
#tbt Pepsi commercial with my pal Parker Posey. That day was so fun! http://t.co/jlQ5yqjF73,02/10/2014 14:53,joy,positive
"Catchphrase with Jennifer Garner, John @Mulaney, and @questlove https://t.co/JvXKcUcC8P #FallonTonight",02/10/2014 14:15,joy,positive
Teenage Mutant Ninja Turtles might be the most popular Halloween costumes this year. The least popular: Slutty Ebola Virus. #fallonmono,01/10/2014 22:35,joy,positive
Tonight: Playing Catchphrase with Jennifer Garner! Plus talking with John @Mulaney and music from @ladyantebellum. #FallonTonight,01/10/2014 15:22,joy,neutral
Raced jumper drones through an obstacle course in our studio with @TylerPerry. So fun! https://t.co/QU0mZqOwkE #FallonTonight,01/10/2014 14:08,joy,positive
"The White House trespasser got all the way to the East Room. The Secret Service responded -- ""Whoa - there's an EAST Room? #fallonmono",30/09/2014 23:45,joy,positive
"I like Granny Smith and I like Red Delicious, and you know pumpkin seeds are crazy nutritious. #FallSongs",30/09/2014 19:44,joy,positive
Let's play the Hashtag game! Tweet out funny song lyrics about the fall and tag with #FallSongs. Could be sung by @5SOS on the show!,30/09/2014 19:43,joy,neutral
Tonight: @TylerPerry and @Miles_Teller are here! Plus Lucinda Williams (@HappyWoman9) performs with @TheRoots. #FallonTonight,30/09/2014 15:18,joy,positive
"This weekend, the world said goodbye to one of the greatest players of all time. George Clooney finally got married. #fallonmono",30/09/2014 03:28,joy,positive
.@BenAffleck and @katewalsh are stopping by the show tonight! Plus music from the legendary @itstonybennett. #FallonTonight,29/09/2014 15:58,joy,neutral
The Tonight Show began 60 years ago. Here's a clip from the first show. Thank you Steve Allen. http://t.co/kEwmnD0Yq2,28/09/2014 16:13,joy,neutral
An hour and change until the season opener of Saturday Night Live. Props to my man Chris Pratt @prattprattpratt. #PrattPrattGrandePratt #SNL,28/09/2014 02:23,joy,positive
"“@DCCheerleaders: Should this happen?"" Oh really? I don't think you wanna mess with me. I'm very competitive. #flagfootball",28/09/2014 01:46,joy,positive
.@dallascowboys I know that was probably a joke but... if flag football with @DCCheerleaders is a real thing... I'm in!,27/09/2014 19:21,joy,neutral
"“@dallascowboys: Here's one from us. http://t.co/UsrUguklaA” Sadly, if I had the choice I'd do the same thing. Go get 'em!",27/09/2014 18:00,joy,positive
"Thank you, dumplings, for tasting way better than you sound. #thankyounotefriday",27/09/2014 02:09,joy,positive
Tonight Show tonight: http://t.co/4AORWbxuqB #GoldRushKanye,27/09/2014 01:44,joy,positive
