tweet,date_time,real_sentiment,real_distilbert_sentiment
"The Eiffel Tower outside my car window. Would've gotten out but it was raining and ew. http://t.co/dIYiuabVlT",06/10/2014 23:37,joy,positive
"Paris fans, being legendary outside NRJ. http://t.co/tDVLtSVOPB",06/10/2014 23:36,joy,positive
"On the way to the airport at 7am, bright eyed and ready to take on the next adventure!
.......nope. http://t.co/5Gw6qjPUa1",05/10/2014 12:03,joy,positive
"Thanks to everyone who illuminated my night and my life. #1989SecretSessions  

PS there are so many… http://t.co/1seAyJQTUx",05/10/2014 07:34,joy,positive
"Yes we are climbing all over each other. #1989SecretSessions http://t.co/FHi7jFfBjy",05/10/2014 07:30,joy,positive
"Thanks for being there when I needed a pick-me-up. #1989SecretSessions http://t.co/xOHaVrn8KN",05/10/2014 07:24,joy,positive
"Yes we are ladylike. #1989SecretSessions http://t.co/kuGY6hRGBh",05/10/2014 07:22,joy,positive
"We are like so over it. #1989SecretSessions http://t.co/mmJiJonTRC",05/10/2014 07:21,joy,positive
"Yes we are cats. #1989SecretSessions http://t.co/NPwfxWC5Bd",05/10/2014 07:20,joy,positive
"Yes we are under a blanket. #1989SecretSessions http://t.co/N6kDFij0rz",05/10/2014 07:19,joy,positive
"Yes we are lying on the cold hard ground. #1989SecretSessions http://t.co/xlQvDFkcFd",05/10/2014 07:14,joy,positive
"Yes we are busy playing piano. #1989SecretSessions http://t.co/tq3wVyaFEd",05/10/2014 07:12,joy,positive
"Yes we are holding a sailboat. #1989SecretSessions http://t.co/LxsJLQT03J",05/10/2014 07:11,joy,positive
"Yes we are holding lanterns. #1989SecretSessions http://t.co/TVRLk0iyrA",05/10/2014 07:11,joy,positive
"@mollyshafferr love you 375 days a year.",05/10/2014 07:08,joy,positive
"Miss you already. #1989SecretSessions http://t.co/GzeIfyaREk",04/10/2014 21:49,joy,positive
"To see my dad photo bombing is to see him at his happiest. http://t.co/ClIjcbjtGU",04/10/2014 21:46,joy,positive
"NYC memories.. #1989SecretSessions http://t.co/BQDVDoPdLt",04/10/2014 21:45,joy,positive
"Tonight was #1989SecretSessions  in NYC and john_grande6 came up with this next level pose. http://t.co/j1dxJcf0dE",04/10/2014 03:32,joy,positive
"Way excited about being a 'key advisor' on @NBCTheVoice. Here are some pics of me and the coaches that I key advised. http://t.co/Ub5HDNsOXs",03/10/2014 19:07,joy,positive
"Fun fact: the amount of days left until #1989 comes out is the same number of years I've been alive.
Hint: it's 24.",03/10/2014 05:11,joy,positive
"It's October AKA the month when the horror movie ads start and at any moment a dead doll or corpse ghost could pop up on my tv. #struggles",02/10/2014 23:14,fear,neutral
"Guys I'm really excited about this. My first @britishvogue cover! http://t.co/cxG1jZRc6z",02/10/2014 06:13,joy,positive
"To see me exhibit tons of elegance and coordination, click here: http://t.co/KnY54zwY6H PS it's opposite day. #ribbondancingismylife",02/10/2014 04:42,joy,positive
"When attending a Hozier concert, it's very important to accompany the band on your invisible… http://t.co/mt0RhzQser",01/10/2014 18:49,joy,positive
"Proud. @lordemusic http://t.co/LIwt67UWJa",30/09/2014 03:04,joy,positive
"Last night was a dream. http://t.co/bE9LPgS5EG",29/09/2014 17:06,joy,positive
"Chai sugar cookies with cinnamon eggnog icing AKA Christmas in September. http://t.co/7LDrZmqDfP",29/09/2014 12:18,joy,positive
"@kamilahmarshall I think I've had that nightmare before. Did it look like this? http://t.co/e4lwDBIiOm",28/09/2014 01:47,fear,neutral
"AHHHHH! #1Monthtil1989",27/09/2014 19:50,joy,positive
"Just saw this, then immediately called my parents and asked them point blank if they kidnapped me from… http://t.co/v7znnIDRiv",27/09/2014 18:11,joy,positive
"I found this and it made me miss this little party animal. Happy Friday errryone! @lordemusic http://t.co/EkdN3U0qKW",26/09/2014 16:50,joy,positive
"“@ChloeGMoretz: Was super fun rocking out to @taylorswift13 #shakeitoff at @BravoWWHL !!! #andycohen best late night show ! Hahaha”

YES!!",25/09/2014 01:40,joy,positive
"OUTSTANDING COVER ALERT. 
I am so obsessed with Labrinth's version of Shake It Off. Unreal.
@Labrinthda1st @BBCR1 http://t.co/qYUyVuyJEX",23/09/2014 19:43,joy,positive
"""I'm dancing on my own//I make the moves up as I go."" = https://t.co/d0k1rf6fMy
#ShakeItOff",22/09/2014 22:53,joy,positive
"Meredith is in one of her moods. http://t.co/gVWh11jMzf",22/09/2014 00:11,joy,positive
"I Heart Radio = a marvelous time. See photo evidence: http://t.co/ethNiUzmOQ",20/09/2014 06:18,joy,positive
"I was so happy tonight, it made it impossible to remember the times in the past that I haven't been. #iHeartRadio 
http://t.co/pf8zWCJQqr",20/09/2014 05:53,joy,positive
"About to walk onstage........ !
#iHeartRadio",20/09/2014 02:31,joy,positive
"I don't mean to be all 'me, me, me' but I'm pretty sure this is my fault.
@lordemusic http://t.co/H7On4Wrfxv",18/09/2014 21:19,joy,positive
"So completely, definitely going to watch this show. 
http://t.co/PYRWV2mWjJ
#RedBandSociety 
#ShakeItOff",18/09/2014 20:59,joy,positive
"Das what People say, Mmm Mmm..
Das what People say...

Thanks @peoplemag! http://t.co/awXJGyekVk",18/09/2014 19:27,joy,positive
"How was I to know, upon writing it, that a bird would one day rage THIS hard to #ShakeItOff... 

https://t.co/6YuogE9lU6",18/09/2014 06:33,joy,positive
"“@Zedd: I love @taylorswift13 ! Shake it off is real!”

Happy about this!!",18/09/2014 02:05,joy,positive
"Some really important conversations are happening on Tumblr. http://t.co/2EHzhYodPF",17/09/2014 05:26,joy,positive
"Hey, @Mariska and @nbcsvu, if you noticed less crime in NYC today.. It's cause the other Olivia Benson was on patrol. http://t.co/cMjQfeh0NL",17/09/2014 03:26,joy,positive
"Oh my God, LOVE HER, oh my God. http://t.co/5uISjKNVMi @BethanyMota @derekhough @DancingABC #BAEthany",16/09/2014 04:29,joy,positive
"Can someone please invent an app that tells me where I can get the food that I smell in the air? 
#newyork",15/09/2014 23:08,joy,neutral
"@DaveMills85 It's pretty apparent that we were both having a very casual day. As you can see, I was casually holding a bunch of balloons.",14/09/2014 23:16,joy,positive
"@brittsepe hey girl heyyyy",14/09/2014 21:19,joy,positive
"Ingrid Michaelson, brilliant singer songwriter and cat photographer: http://t.co/i7liMLBB47",14/09/2014 05:44,joy,positive
"I'll never be able to explain to you how astounding it is to open iTunes and see this love letter from… http://t.co/ZlrAMktRqb",13/09/2014 23:30,joy,positive
"“@edsheeran: Intense day preparing for the next music video,  it's gonna be a special one”

No one's ready for what you have up your sleeve.",13/09/2014 23:19,joy,positive
"“@skyferreira: I'm obsessed with @taylorswift13. I'm so late?!??!?!”

I love your record! 'Boys' is on every playlist of mine.",13/09/2014 15:15,joy,positive
"I'm personally inviting all of these guys (and a date!) to a show on tour next year, it's on me. Nailed it, bros! 
http://t.co/PuBjqkf27n",12/09/2014 20:02,joy,positive
"Shake it Off Music Video Outtakes
""The Modern Dancers""
LOL.
#ShakeItOff 
http://t.co/7uOLqXRm4V",12/09/2014 14:47,joy,positive
"Visiting the @Sept11Memorial this year was something I'll never forget, in memory of a day we will always remember with tears in our eyes.",11/09/2014 10:20,sadness,neutral
"Real talk:

http://t.co/MLIbdFBJ8C",11/09/2014 00:33,joy,positive
"This is what happened:
http://t.co/Toax43SPbQ

Also important to note:
http://t.co/JhUZG7ADJ4",09/09/2014 22:15,joy,positive
"Photoz by Theo Wenner, boy genius.
#RollingStone http://t.co/RG8Kl6XLeS",09/09/2014 11:38,joy,positive
"I mean... @josheells and I talked about alllll kinds of stuff.
#RollingStone
http://t.co/kDe4Apmzx1",08/09/2014 19:36,joy,positive
"This week's cover of Rolling Stone: http://t.co/QZ6Q5lYRfX",08/09/2014 19:26,joy,positive
"Feel like seeing the outtakes of the Shake It Off video ballet section? 
Step 1: http://t.co/lMocgNd5GN Step 2: http://t.co/azI18QdRTS",04/09/2014 11:16,joy,positive
"When you're so excited, all reason and grammar goes out the window. @scottborchetta @billboard http://t.co/5hfUV8Kv0m",03/09/2014 17:33,joy,positive
"As it turns out, you don't know how much you love monogrammed pillows until London provides you with… http://t.co/CsjNakDb2u",03/09/2014 08:21,joy,positive
"“@tenorbuds: Check out our cover ""Shake It Off"" by @taylorswift13! http://t.co/OG8bwxrHgW.” Your harmonies are SO beautiful. I loved it.",02/09/2014 00:34,joy,positive
"“@markromanek: behind-the-scenes on @taylorswift13's #ShakeItOff http://t.co/nsCVkNnNYY” Love this! I'm the 4th one. I'm pretty sure...",31/08/2014 23:40,joy,positive
"TOTALLY gonna ask this girl to choreograph the tour. She just seems to understand the song on a deeper level. http://t.co/U47DZPbm0P",30/08/2014 21:03,joy,positive
"My thoughts exactly.
https://t.co/X5LjVanX1S",29/08/2014 22:03,joy,positive
"“@Taeok_Lee: #tbt &amp; because I miss you💘 @taylorswift13 http://t.co/d9oNiOyZkr” LUH YOU BUDDY",29/08/2014 05:01,joy,positive
"@myswiftlifee I DID IT.",29/08/2014 04:25,joy,positive
"@myswiftlifee You know that commercial where the elderly people think candy crush is hitting candy with a hammer and # is 'hashbrown'? ME.",29/08/2014 04:21,joy,positive
"“@LilyAldridge: Airplane tunes 👌 http://t.co/dlc3Tt1KHA” EXACTLY. Have you heard @Hozier 'Work Song'? It's the perfect song.",28/08/2014 19:29,joy,positive
"I can't thank radio and you all enough for the Hot 100 #1! But I can give you this video of Shake It Off outtakes.. http://t.co/qBfJY4hRAd",27/08/2014 19:23,joy,positive
"!!!!!!!!!!!! http://t.co/TPVgX2xXdN",27/08/2014 16:59,joy,positive
"My home phone is ringing. I did not know I had a home phone. Interesting development.",27/08/2014 00:39,joy,neutral
"And now, after a long week, I'm about to be all....... http://t.co/0wjbE7v9fG",26/08/2014 16:05,joy,positive
"Just LOOK at the records you broke for me this week. I can't thank you enough. I've never been happier in my life. http://t.co/iNoZx139Sr",26/08/2014 16:03,joy,positive
"Thoughts:
I'm glad everyone's discovering Jessie J!
Met Iggy in an elevator and she was super nice.
Every time I see Blue Ivy, I cry. #VMAs",25/08/2014 04:08,joy,positive
"So basically I'm LOSING MY LITTLE MIND because tonight I got to see my friends @edsheeran and @lordemusic win their first #VMAs.",25/08/2014 03:31,joy,positive
"We're getting ready for the #VMAs, are you? @edsheeran http://t.co/asNUnAyy3d http://t.co/lf2VQxX7Wg",24/08/2014 22:19,joy,positive
"These are our #VMAs game faces. http://t.co/asNUnAyy3d http://t.co/ABNOApVA2j",24/08/2014 21:23,joy,positive
"To be prepared for my #VMAs performance, I will need this (see photo) and you will need this: http://t.co/azI18QdRTS http://t.co/XpfW3rAmqN",24/08/2014 17:23,joy,positive
"So @markromanek just sent me this and I'm hyperventilating with joy over it. Thank you, Dimensions Dance. http://t.co/hdH8kUch4n",23/08/2014 10:38,joy,positive
"@caaaaaaaash YES. You just made my day.",23/08/2014 03:37,joy,positive
"@the7thleland Wish I was there!! So glad you like Shake it Off!!!!",23/08/2014 00:43,joy,positive
"Highlight reel vibes, just in case you missed our little announce party. http://t.co/oi8pLMTuDZ",20/08/2014 03:24,joy,positive
"WHAT EVEN HOW EVEN http://t.co/6NocQ45tOO",20/08/2014 02:09,joy,positive
"“@D8Clarice: Here's the video on my Facebook, if you can't see it on youtube. &lt;3
https://t.co/yCVeMdSSoC” Love this!!!!!!",19/08/2014 07:24,joy,positive
"Thank you guys for making today unforgettable.(!!!!!!) #1989 #ShakeItOff http://t.co/HdupN0cppT",19/08/2014 01:27,joy,positive
"http://t.co/lM1qRZ6brE #ShakeItOff",19/08/2014 01:02,joy,positive
"Wow! If you missed any of that information overload, go to http://t.co/264VetKk7s #1989 #ShakeItOff",18/08/2014 22:26,joy,positive
"It's finally time to tell some secrets... #TaylorSwiftYahoo http://t.co/30cdfQgn1f",18/08/2014 20:41,joy,positive
"TODAY. #TaylorSwiftYahoo",18/08/2014 16:27,joy,positive
"See you tomorrow. #TaylorSwiftYahoo1Day http://t.co/GIs52HGYgM",17/08/2014 18:10,joy,positive
"ALS Ice Bucket Challenge ACCEPTED and met at our VMA rehearsal:
https://t.co/3ANMs9kf57",16/08/2014 21:24,joy,positive
"lilyaldridge's video http://t.co/YGclrzfcnp",16/08/2014 16:29,joy,positive
"http://t.co/gl3iyxPVXa",16/08/2014 16:27,joy,positive
"Love you forever and ever.“@BoyGeorge: Meeting Taylor Swift was a bit like meeting The Queen! It was funny! I'm just so South East London!”,16/08/2014 02:29,joy,positive
"YAS ARI “@ArianaGrande: se excited for #TheGiver movie this weekend. I love the book 💜💜 http://t.co/sppNy95ydv”",15/08/2014 21:20,joy,positive
"Father/daughter vibes, on-screen and off. The Giver is out TODAY!! http://t.co/vrqHShsFkU",15/08/2014 20:53,joy,positive
"FALLON TONIGHT FALLON TONIGHT FALLON TONIGHT FALLON TONIGHT FALLON TONIGHT",13/08/2014 22:07,joy,positive
"Heartbroken for Robin Williams and his family.",12/08/2014 01:02,sadness,negative
"Thank you to Chef Jeanie at Ella's Fine Food and Drink for giving us the best and only cooking lesson… http://t.co/xDRdbUIlCL",11/08/2014 21:32,joy,positive
"Did you guess right? http://t.co/yFCZgjt46C #TaylorSwiftYahoo7days http://t.co/dJf0giJwPb",11/08/2014 11:46,joy,positive
"http://t.co/KB4ShdnYia",07/08/2014 18:41,joy,neutral
"Cluuuuue number twooooo..... http://t.co/F0Qpul43QF",06/08/2014 23:21,joy,positive
"So, here's your first clue... http://t.co/ZrcpfNtgwl",04/08/2014 16:46,joy,positive
"Happy 22nd birthday to @karliekloss, who is made out of 100% sunshine. http://t.co/h22cINvW1X",03/08/2014 15:17,joy,positive
"Sometimes you've just gotta hang out with the people who knew you back when you wore onesies… http://t.co/8AsHa2iZFp",02/08/2014 16:26,joy,positive
"Flashback to 2002 when this was the most attention my family had ever gotten. http://t.co/KzNp5EHrn8",01/08/2014 20:44,joy,positive
"I feel like I just interrupted a very important conversation. http://t.co/wVjSgtIk4x",27/07/2014 19:44,joy,positive
"Usually this S represents 'Swift' but today I'm wearing it because SELENA IS 22!!!! http://t.co/vBxDgwQHJf",22/07/2014 16:07,joy,positive
"Finding wings in New York City. http://t.co/GEhqaeTHJX",19/07/2014 17:16,joy,positive
"http://t.co/rODAXtDtib",16/07/2014 23:33,joy,neutral
"I will always remember today as the day I cooked dinner, rubbed my eyes, and then learned that jalapeños are NATURE'S PEPPER SPRAY.",15/07/2014 22:32,joy,positive
"Today I had the actual thought:  ""Time to start brainstorming what Christmas presents to get people!"" 
Then I realized I may have a problem.",12/07/2014 20:38,joy,positive
"I'll bet that when you see The Giver, you'll come away haunted by several things. One of those things will be Odeya Rush. @OdeyaRush1",11/07/2014 16:46,joy,positive
"Just saw a screening of The Giver. Honestly, I can't believe I got to be a part of something so poignant and beautiful. My head is spinning.",11/07/2014 16:41,joy,positive
"“@abiander: 'Cause you're a sky full of stars 🌠” Can we talk about how insanely good @coldplay 'Ink' is?!",11/07/2014 01:36,joy,positive
"jaime_king's photo http://t.co/dhM6U6Eu39",06/07/2014 18:08,joy,positive
"Family portrait. http://t.co/fPGZGCogzW",06/07/2014 15:39,joy,positive
"Family portrait. http://t.co/jNsNRjpbl5",06/07/2014 15:38,joy,positive
"Took this of  jaime_king and then showed it to everyone constantly for the whole trip. http://t.co/v10l08Dtfi",06/07/2014 15:35,joy,positive
"Me and @odeyarush1 and the sunset making my hair look red. photo credit: jaime_king http://t.co/mugbxAsiLP",06/07/2014 15:29,joy,positive
"We made apple pie because America. http://t.co/phMc5CsZhf",06/07/2014 15:20,joy,positive
"Sea stampede. http://t.co/m5e1vcn9ro",06/07/2014 15:17,joy,positive
"The Ocean State http://t.co/Bq66oa93yd",06/07/2014 15:12,joy,positive
"When the 4th of July gives you nonstop rain, make a giant slip n slide. http://t.co/0OHmZbwnpd",06/07/2014 15:05,joy,positive
"Look @inagarten !!!! We wish you were here-- love, TS, jaime_king amandygriffith http://t.co/LRA6MfRLNA",04/07/2014 03:03,joy,positive
"jaime_king and I never enter a pool casually. http://t.co/F6xgFdReTZ",03/07/2014 19:01,joy,positive
"Good morning. http://t.co/76vGUI2NnP",02/07/2014 16:57,joy,positive
"Hope you guys had a great weekend! Ours was suuuuper coastal. @karliekloss amandygriffith http://t.co/oIUfzdYiwz",30/06/2014 01:35,joy,positive
"If you're on the fence about buying Ed Sheeran's new album, X, allow me to convince you with this image: http://t.co/wxNbItyZ8r",26/06/2014 23:11,joy,positive
"If you're on the fence about buying Ed Sheeran's new album, X, allow me to convince you with this image: http://t.co/N3uDpQ9STs",26/06/2014 23:10,joy,positive
"When my mom says ""Think you should brush the back of your hair?"", it's really less of a question and more of a call to action.",24/06/2014 21:08,joy,neutral
"Not even kitten right meow. http://t.co/kgC2UV9Cgd",24/06/2014 02:44,joy,positive
"He played his heart out every night for us on the Red Tour, now let's go do this for him. @edsheeran http://t.co/MU0kE3wELi",23/06/2014 20:17,joy,positive
"Summer. Sundress. Sweater. Sunset. http://t.co/JljajrfV84",23/06/2014 00:52,joy,positive
"Has anyone ever told you that you look like a baby polar bear? http://t.co/nZSk41cyEA",19/06/2014 23:04,joy,positive
"Go for the Gold! http://t.co/J9s7GgSweJ @GraceEGold",19/06/2014 21:51,joy,positive
"Meet Olivia Benson. http://t.co/UgF4O92RDl",19/06/2014 01:13,joy,positive
"I'm thinking of the fathers we lost and those who are missing them today. @Sept11Memorial http://t.co/uVMeF76g3G",15/06/2014 18:20,sadness,neutral
"""At a certain level of jet lagged, I just start answering all of my business emails with ""I'll do whatever I want.""",14/06/2014 14:37,joy,neutral
"Just so you know... http://t.co/sqwyAPDfhx",12/06/2014 14:31,joy,neutral
"Never played in Malaysia before tonight and I've been missing out- THANK YOU KL! Only one more show, then no more Red Tour......",11/06/2014 14:40,joy,positive
"But I thought everyone does this? http://t.co/PrPsC33Wnl",10/06/2014 12:24,joy,neutral
"I swallowed a strand of my hair and now everything is ruined.",09/06/2014 16:06,joy,neutral
"Great crowd tonight, Singapore! See you again later this week for show #2!",09/06/2014 15:59,joy,positive
"Just enjoying a casual pre-show hang with this butterfly right now. http://t.co/zzCnk6TVRG",09/06/2014 05:01,joy,positive
"Mark and I, talking the talk in Manila. http://t.co/JA85l8UVVo",06/06/2014 14:47,joy,positive
"LET'S GO MANILA",06/06/2014 11:54,joy,positive
"""Super weird how all of a sudden everyone is busy when I text them ""hey want to come over and have a Scrabble tournament??""",05/06/2014 13:42,joy,neutral
"It's crazy to think about how many countries I've lost hair ties in.",04/06/2014 17:12,joy,neutral
"WOAH so it was definitely option A. Excellent work, Jakarta.",04/06/2014 15:01,joy,positive
"I can hear the crowd from my dressing room so either A) Jakarta crowds are the loudest EVER or B) Jakarta arenas have super thin walls.",04/06/2014 13:00,joy,neutral
"Making erratic and impulsive decisions as a result of missing my roommate. http://t.co/HwLQDtSEGK",02/06/2014 19:31,sadness,neutral
"The Tokyo show was a DREAM. Plus, we've added another show in Singapore on June 9th!! See you there! http://t.co/aox1ID193n",02/06/2014 05:23,joy,positive
"YES, MTV JAPAN. YES. http://t.co/N2egrHSioM",31/05/2014 10:42,joy,positive
"Just watching some MTV Japan and hadn't seen this in SO long. Tokyo, you are absolutely killing it. http://t.co/xuKydjL46s",31/05/2014 10:36,joy,positive
"WOAH TOKYO THIS AIRPORT SITUATION !!!!! http://t.co/5HLxaZmKdi",31/05/2014 08:47,joy,neutral
"Rebel. http://t.co/4jMRPDkVrg",31/05/2014 07:33,joy,neutral
"So it turns out Shanghai crowds are AMAZING. Next stop: Tokyo. http://t.co/KCRxtePZZd",31/05/2014 02:16,joy,positive
"About to play my first show in Shanghai tonight! So excited. This was yesterday, talking about the tour and stuff. http://t.co/GUnhr0vckK",30/05/2014 06:32,joy,positive
"I'm sending my love to the fans in Thailand. I'm so sad about the concert being canceled.",27/05/2014 05:53,sadness,negative
"OH! OHHHH... Bubbles, bubbles, bubbles.... @britmaack http://t.co/gArXZFGqgB",17/05/2014 21:54,joy,positive
"""If you continue to not take this game seriously, it will continue to not reward you."" -@austinswift7 on playing pool with me.",16/05/2014 20:19,joy,neutral
"Happy Birthday to my favorite person to have picnics with.. the magical, kind-hearted, wondrous… http://t.co/DPKxn6fLQH",13/05/2014 19:46,joy,positive
"Hair/make up/Motown dance party @karliekloss http://t.co/upPNAZdDmc",05/05/2014 22:53,joy,positive
"That moment when your cat casually walks up,then abruptly ATTACKS your custom satin Oscar de la Renta gown during your fitting for Met Ball.",05/05/2014 19:42,joy,neutral
"“@zachbraff: .@iamNickCordero is the discovery of the year. His level of talent is what Broadway is about. #TonyNominations” Agreed!!!",29/04/2014 16:37,joy,positive
"Lily, giving me major Audrey Hepburn vibes, while schooling me at pool. @lilyaldridge http://t.co/cjKjHoLNEn",25/04/2014 20:19,joy,positive
"We decided we were dressed like a strait-laced mom and her rebellious teen daughter.… http://t.co/jhXCjQ3a6i",24/04/2014 02:41,joy,neutral
"Looking for Easter eggs..... http://t.co/e4mxbZu8zN",22/04/2014 00:53,joy,neutral
"Got to go to a magical @ingridmusic concert tonight and hear the new album, out now. My favorite is ""Wonderful Unknown"".",17/04/2014 03:47,joy,positive
"“@PortableShua: Taylor Swift's Instagram makes me want to be a better person” If you aren't being sarcastic, thanks!! Also, your vine = LOL",17/04/2014 03:30,joy,positive
"I haven't done a video blog in about 2 years but this was so much fun, I had to. http://t.co/gOMlt7FWa2",16/04/2014 16:31,joy,positive
"PROUD FRIEND ALERT. @edsheeran http://t.co/vWxezjwSMD",13/04/2014 12:38,joy,positive
"My dad, just being himself. http://t.co/1CFcg56wDr",12/04/2014 02:59,joy,positive
"First we baked a bunch of cookies and then we made faces. @graceegold http://t.co/ORomI1pVs6",09/04/2014 21:45,joy,positive
"""If you love me, come on, get involved!"" BLASTING @edsheeran's insane new single in the car right meow. #SING #LOUDER http://t.co/PSlbTCwJ9l",07/04/2014 22:34,joy,positive
"Guyssss- Thank you so much for the nominations tonight at the @ACMawards! About to head that way shortly... #ACMs",06/04/2014 22:57,joy,positive
"Photo credit: Austin Swift -- Las Vegas, NV. http://t.co/4CRYkU60vw",06/04/2014 03:44,joy,neutral
"""For whatever we lose (like a you or a me), It's always ourselves we find in the sea."" E.E. Cummings http://t.co/P3wOBkk7mL",01/04/2014 15:44,joy,neutral
"So far this week, all I want to do is paint and all I want to paint are watercolor flowers. http://t.co/wzlpL71oO1",25/03/2014 15:56,joy,neutral
"This has Been going on for 20 minutes and I even took a picture and it is still going on.… http://t.co/bYm05pCrW8",24/03/2014 03:11,joy,neutral
"I keep hiding things in secret spots in my apartment and then forgetting where I hid them. Would've been the worst pirate ever.",22/03/2014 18:37,joy,neutral
"I made dis. http://t.co/e6oA2kj683",21/03/2014 21:10,joy,positive
"So excited to have been a part of this. First look at The Giver. @OdeyaRush1 @KatieHolmes212 http://t.co/WlzcBSYRGx #TheGiver",19/03/2014 15:28,joy,positive
"Lena on @jimmyfallon = the most adorable interview ever and I'm sad that it's over.",19/03/2014 04:27,joy,neutral
"One of the only unchanging things about my life in the last 10 years is my love of Paramore, Ingrid Michaelson, Fall Out Boy &amp; Coldplay.",16/03/2014 20:52,joy,positive
"A day of cooking in the Hamptons with my HERO. How bad can that be? inagarten @foodnetwork_mag http://t.co/6t5LQNwhAu",13/03/2014 19:38,joy,positive
"Confetti-bombed my brother for his birthday and he was like 😐 http://t.co/eVjwf8fMEw",12/03/2014 01:10,joy,neutral
"Happy Birthday, @austinswift7! I made an annoying meme to celebrate this momentous occasion! http://t.co/PxxEbMkI5N",11/03/2014 19:40,joy,positive
"On the way home. @karliekloss http://t.co/CDIfFGFoqA",05/03/2014 19:44,joy,neutral
"Beach, forests, cliffs, Northern California, sand, flower picking. Best road trip ever. @karliekloss http://t.co/8hw7cowNbj",05/03/2014 19:42,joy,positive
"This forest situation. @karliekloss http://t.co/E9k0nZx310",05/03/2014 19:37,joy,positive
"California here we come, right back where we started from... ROAD TRIP!! @karliekloss http://t.co/D9CkMwfwT6",05/03/2014 19:32,joy,positive
"This weekend was like... http://t.co/P3T5JrVovT",03/03/2014 21:28,joy,neutral
"Bare feet in the sand on a Saturday.. http://t.co/LiSdedUNPX",23/02/2014 05:26,joy,positive
"Been hearing songs from this project all year and am so excited the first single is out!!!!! YAY @jackantonoff http://t.co/tDiymhQkEK",18/02/2014 15:39,joy,positive
"HAPPYBIRTHDAY @edsheeran! Now let's take a moment to reflect back on the best outfit you've ever worn. @austinswift7 http://t.co/ZYi7Nytygt",17/02/2014 20:13,joy,positive
"Meredith, move your ears. #NBAAllStars #CatTricks #MVP http://t.co/8W0jvR8cvv",17/02/2014 04:22,joy,neutral
"Days off are for...... http://t.co/B67C7BV3v8",16/02/2014 22:49,joy,neutral
"It was a studio Valentines Day with Max and Johan! http://t.co/gEB7EdDEmw",15/02/2014 20:17,joy,positive
"Just googling when I can watch @GraceEGold skate in the Olympics next... How adorable and lovely is she?! http://t.co/2h4OvriD7e",14/02/2014 03:59,joy,positive
"London, I could never thank you enough. See you next time! PS: short hair, don't care. (!!!) http://t.co/QtL7EJrZjq",12/02/2014 01:50,joy,positive
"Haircut. http://t.co/j3M0Ml93hk",11/02/2014 23:01,joy,neutral
"Just posted a photo http://t.co/6hYv4Mn2Aq",11/02/2014 18:01,joy,neutral
"Sitting backstage at the O2 in London, thinking about what an impressive and extraordinary life Shirley Temple led. Thanks for the memories.",11/02/2014 17:58,joy,neutral
"Oh my God, please never leave me. http://t.co/RdGeNVC8zj",11/02/2014 01:34,joy,positive
"Next to meeeeee, woo hooo! &lt;3 http://t.co/rkEl8emvKp",11/02/2014 01:24,joy,positive
"Tonight @emelisande surprised our London crowd with 'Next to Me'!! SHE IS SO HEAVENLY. I've had the best time here. Last show tomorrow....",10/02/2014 22:34,joy,positive
"I see fire. @edsheeran http://t.co/AH4si5Ov3V",08/02/2014 18:07,joy,positive
"A huge thank you to US Ambassador @MatthewBarzun for giving me this pin that so accurately expresses my feelings. http://t.co/jeksMhU8up",08/02/2014 17:36,joy,positive
"Berlin, you were a DREAM!! AND @edsheeran came along to surprise you with 'I See Fire'. Thank you for being wonderful. 🇩🇪❤️💋",08/02/2014 00:25,joy,positive
"About to fly to Berlin. Just relaxing on this comfortable couch at the airport... http://t.co/jJuNScEOEp",07/02/2014 10:16,joy,neutral
"Just trying to be like George Washington. caradelevingne http://t.co/i6TLoMiypN",06/02/2014 23:56,joy,neutral
"Me, Ed, Cara. Singing songs in the US ambassador's house. What is life. http://t.co/6NUZnJsk45",06/02/2014 22:34,joy,positive
"Tonight's surprise guest at the O2: Danny O'Donoghue from The Script singing 'Breakeven'. The crowd went absolutely insane!! #redtourlondon",05/02/2014 01:12,joy,positive
"Tonight at the O2, @samsmithworld sang my new favorite song ""Money On My Mind"" and smashed it! You need this song/artist in your life!",02/02/2014 23:01,joy,positive
"First night in London and @edsheeran came out to surprise the crowd with 'Lego House'. Earth-shattering screams ensued. What a lad. #redtour",01/02/2014 22:32,joy,positive
"About to put on my hat and walk/frolick to the stage for our first of five shows at the O2 in London!! #REDTourLondon",01/02/2014 20:16,joy,positive
"LONDON. Finally!!!!",29/01/2014 12:51,joy,positive
"And you know... We're on each other's team. #LORDE #CLEANINGUP #GRAMMYs http://t.co/jRwHkPYfPE",27/01/2014 03:45,joy,positive
"BACKSTAGE AND EXCITED. http://t.co/WI7nOQVLfk",26/01/2014 20:19,joy,positive
"My Grammy date and me back in the day, discussing Mary Kate and Ashley, the Land Before Time, and Colorada(o). http://t.co/1SJKB6nR4Z",26/01/2014 02:09,joy,neutral
"Today at rehearsals for grammys. I'm trying to remember.. What was the song a lot of you were saying… http://t.co/W8JffEbwq0",24/01/2014 06:04,joy,neutral
"It is a daily struggle for me to not buy more cats.",19/01/2014 00:04,joy,neutral
"It's the 13th and it's 13 days until @TheGRAMMYs. I'm aware that I talk about 13's too much (as well as cats and food) but 2 in one day!!!",14/01/2014 02:17,joy,neutral
