tweet,date_time,real_distilbert_sentiment,real_sentiment
I survived the hazing 😳 goodnight fellow Harvard Lampoonians! S/O B.J. Novak &amp; Alexis Wilkinson http://t.co/IvT5R6e350,04/08/2014 05:00,neutral,02/08/2014 23:45
And I was never the same... http://t.co/uQReDcYLXf,04/08/2014 04:32,neutral,neutral
"BUT WUT WILL WE CALL HIM?! “@perrytuuda: @katyperry 💁 ice cream invading pwt 
#THISISHOWWEDO http://t.co/HaeSl3sQ5C”",03/08/2014 22:47,neutral,neutral
Which witch is which?! 🔮@sofifii @ Salem Witch Museum http://t.co/6NA0k3QMpT,03/08/2014 22:26,neutral,02/08/2014 20:42
Wez all bout dat double D lyfe Boston ☕️🍩 @sofifii @bjnovak @todddelano143 http://t.co/AoNXx1j38V,03/08/2014 19:06,positive,positive
Can I has in my size? “@NicoTheKatyCat: @katyperry this is how I watch #THISISHOWWEDO 🍕🍕🍕🍕  http://t.co/umjOvfgDWK”,03/08/2014 00:07,positive,01/08/2014 20:43
SORRY MOM 😳 @GALAXYG0MEZ,03/08/2014 00:06,positive,positive
OMG dis is me after listening to @ItsBrillz remix of #THISISHOWWEDO CUMMIN SEW SEWN http://t.co/jDa9XgJ1Nj,02/08/2014 23:58,positive,01/08/2014 07:28
"LEWKS “@katymyhaven: ""@ruletheschool: @katyperry all of it in just ONE video, you're the best #THISISHOWWEDO http://t.co/aMjLbXPQQG"" FANCY”",02/08/2014 23:45,positive,01/08/2014 07:25
Bae-sically “@crazyforperry: EU TO NO CHÃO #THISISHOWWEDO http://t.co/i99i6hFG1a”,02/08/2014 23:19,positive,positive
🙏“@kpdaily: #THISISHOWWEDO http://t.co/sZp7yErwQk http://t.co/1iLaEZHNKs”,02/08/2014 23:01,positive,positive
"#GETONUP off ur bum &amp; get an education on the Godfather of Soul, JAMES BROWN! @GetOnUpMovie in theaters now! Directed by my bud #TateTaylor",02/08/2014 20:42,neutral,neutral
SOY CUTETINA! “@chimiuzz: #ThisIsHowWeDo @katyperry i love u sweety 👌💖🍉🙌 This is how i do in #chibi #cute http://t.co/3YSB9s8C5i”,02/08/2014 19:43,neutral,neutral
"And so far we've raised nearly $250,000 with the USA &amp; Canada shows alone! I'm proud of us BB'S 🙌",01/08/2014 20:43,neutral,31/07/2014 16:05
U may not know that ur paying it fwd when u've purchased a ticket to #ThePrismaticWorldTour BUT each ticket sold donates $1.00 to @UNICEF,01/08/2014 20:40,positive,positive
"Between singing at the White House &amp; releasing one of my favorite videos, today was a good one. 🙌#ThisIsHowWeDo",01/08/2014 07:28,positive,positive
"What an incredibly beautiful evening being invited to sing at the White House for Potus, Flotus &amp; many… http://t.co/oXiLTGhJwX",01/08/2014 07:25,neutral,neutral
And you know @JohnnyWujek deserves a 🙌 for dis FASHUN👗! #THISISHOWWEDO,31/07/2014 20:09,neutral,neutral
Big ups to director Joel Kefali @joelkefali for helping us create so many lewks in so little time for #thisishowweslay 💅💁💅💁💅,31/07/2014 20:05,neutral,neutral
That ice cream is so ashamed 😳#moreshame “@lydiaacav: @katyperry twerk it ice cream twerk it”,31/07/2014 17:59,neutral,neutral
God is in the details bb 💅“@PrismaticPerry: @katyperry JESSICA THOT😂😂😂😂”,31/07/2014 17:56,neutral,neutral
"#THISISHOWWEDO CHILLIN LAID BACK, STRAIGHT STUNTIN' YEAH WE DO IT LIKE DAT: http://t.co/eIVckSZSgl 💅💁💅💁💅",31/07/2014 16:05,neutral,neutral
OMG ARE YOU READY FOR TODAY BB'S?! #THISISHOWWEDO MUSIC VIDEO 💅 http://t.co/ez3ICfd2ET,31/07/2014 14:23,neutral,neutral
Won't let the day be done without saying how EXCITED I am to see my bud Allison Williams play PETER PAN in dec for NBC!!! Never grow up AW!🙌,31/07/2014 05:35,neutral,neutral
OMG hashtag typo 🙍 #THISISHOWWEDO,30/07/2014 22:14,neutral,neutral
TOMORROW #THISISHOWEDO MUSIC VIDEO 💅 http://t.co/RZrJsjyCl1,30/07/2014 22:01,neutral,neutral
#THISISHOWWEDO THE VIDEO 7.31.14 💅 http://t.co/fmPmrLfqIO,29/07/2014 23:44,neutral,neutral
http://t.co/lFT3mvkWSK #PHHHOTO,26/07/2014 20:51,neutral,neutral
Brooklyn. Gonna leave it all on the floor tonight. Recover later. Get ready 👊,25/07/2014 23:57,neutral,neutral
KATYCATS! USE DA POWER OF UR PAWS 2 VOTE: Best Female: http://t.co/Z8sQXZOtzu Best Collab: http://t.co/eqBzLMKDT2 http://t.co/xUF7tF0X7e,25/07/2014 21:31,neutral,neutral
@karlihenriquez 💅,25/07/2014 06:36,neutral,neutral
I wanna take a nap on dat pillow doe @NICKIMINAJ,25/07/2014 05:50,neutral,neutral
🚲 Squad 2 BARCLAYS! Gonna shut it down tahnight!!!#ThisIsHowWeDo http://t.co/p2TKkE2oXd,24/07/2014 20:40,positive,positive
"To learn the lyrics to my new song, THIS IS HOW WE DO, simply watch the graphically enhanced word by… http://t.co/Ru37VSFSbN",24/07/2014 17:02,neutral,neutral
YO! Impress all ur homies &amp; stay straight stuntin by learning deez lyrics to keep ur party trill: http://t.co/1Hq8gMTkYi #ThisIsHowWeDo 💅,24/07/2014 14:07,neutral,neutral
READY FOR WUT WEZ BEEN GRILLIN?!,24/07/2014 13:57,neutral,neutral
Got some ting fresh cooking for ya 2morrow... 💅,24/07/2014 03:05,neutral,neutral
Killer pizza bruh🍕🔪🍕🔪🍕🔪 http://t.co/mUhUUn8Sm8,22/07/2014 22:49,neutral,neutral
I love sweaty naps cc @sofifii,22/07/2014 22:21,neutral,neutral
"If you live right, things happen right. -Walt Disney",22/07/2014 19:18,positive,positive
"Happy birthday to one of my favorite people in the universe jwujek! You are one of the most loyal,… http://t.co/5vQcpTI4fc",21/07/2014 21:53,positive,positive
I worked with @UNICEF on this new Unconditionally video in support of the 35 million people living w/ HIV: http://t.co/58yzpbctk1 #AIDS2014,21/07/2014 13:05,positive,positive
Dis is me after eating all the street fair food today doe: http://t.co/VJ04GZ2Bw0,21/07/2014 00:45,neutral,neutral
Twins 😳 http://t.co/ASUkxGc2HF,21/07/2014 00:03,positive,positive
Took my time machine to a 19th century village and still got in trouble 🙍 @ Black Creek Pioneer… http://t.co/gyJ83TgaAG,20/07/2014 21:37,neutral,neutral
✌️🌍✌️,20/07/2014 17:39,positive,positive
Sums it up @sofifii http://t.co/smvuhjQciU,20/07/2014 04:35,positive,positive
My favorite part of tonight was when I looked in the crowd at someone holding up a sign saying… http://t.co/OJ2PhUhFY2,19/07/2014 05:09,neutral,neutral
Going nutz in Toronto with @caseyhoops 🎉 http://t.co/eK3tFmP0gg,18/07/2014 21:50,neutral,neutral
"I'm good with my 569,000,000+ views on Roar 👋",18/07/2014 07:00,positive,positive
✌️,18/07/2014 01:12,neutral,neutral
So proud of my international smile @miamoretti launching her line with MAC! http://t.co/NLmCK8Q43u 💄💋💄💋,16/07/2014 20:22,neutral,neutral
Those noises tho http://t.co/SEogqrFlRX,16/07/2014 17:59,neutral,neutral
Read your note @adrsd You are adorbie and I owe you ANOTHER selfie. Until next time... 😘,16/07/2014 06:57,neutral,neutral
"Montreal, you will be hard to beat. 🙌",16/07/2014 05:28,neutral,neutral
Getting ready for you Montreal! 💉🍕🍁 http://t.co/pIC8pi3cT2,15/07/2014 22:28,neutral,neutral
Also foodie kings @ActuallyNPH &amp; @Davidburtka brought me here so durh 💁,15/07/2014 03:30,neutral,neutral
Had the best sushi/wagyu from @ChefAntonioPark The wagyu was flown in this morning from JPN &amp; the fish had previously had acupuncture #fancy,15/07/2014 03:28,neutral,neutral
@sofifii 🙍,14/07/2014 06:35,neutral,neutral
I need you but I don't want you.,14/07/2014 04:36,neutral,neutral
Brb going to Germany,13/07/2014 23:46,neutral,neutral
Current mood: http://t.co/Yxu2OQ3f3a,13/07/2014 23:40,neutral,neutral
@sofifii sounds like ur losing ur mind bb,13/07/2014 20:02,neutral,neutral
On tha lookout for tha prince that fits the glass Jordan's slipper.,13/07/2014 20:01,neutral,neutral
Making errone listen to Neon Icon on this couture shoot today 💁 @JODYHiGHROLLER,13/07/2014 19:57,neutral,neutral
#RIPKatyCatKaliyah I LOVE YOU KALIYAH! I hope you can hear this from all the angels rejoicing in you're presence!,13/07/2014 09:25,neutral,neutral
@thebirthofevil Trollin fer a sec,13/07/2014 09:18,neutral,neutral
@KatysWeirdness it's only 2am where I'm from.,13/07/2014 09:16,neutral,neutral
@VinBioDiesel true,13/07/2014 09:14,neutral,neutral
@katysfxb 😩,13/07/2014 09:13,neutral,neutral
@katyspurrfect_ 👋,13/07/2014 09:13,neutral,neutral
I love pita chips!,13/07/2014 09:11,positive,positive
Gettin' in da zone http://t.co/1rmHlcCaJH,12/07/2014 23:30,neutral,neutral
Watch out for those full moon freak outs!,12/07/2014 22:35,neutral,neutral
@GALAXYG0MEZ 😘,11/07/2014 21:42,neutral,neutral
Current mood: http://t.co/OEHc6UIMmG,11/07/2014 21:41,neutral,neutral
Free slurpee day at 711 cause it's 7.11. Get me a suicide plrs 🍧🍧🍧🍧🍧,11/07/2014 21:35,neutral,neutral
NYC UR RESTAURANTS ARE SO LOUD THO,11/07/2014 01:43,positive,positive
#TBT (of last week) Disney World insanity: http://t.co/zWCbkM4XtW,10/07/2014 16:58,neutral,neutral
"#TBT to when I took my tour to DisneyWorld &amp; we had the best time of our lives, proof's up:… http://t.co/MjCnzwh2nI",10/07/2014 16:56,neutral,neutral
"MSG, NYC @FERRAS &amp; I ARE GONNA SERVE UP A SLICE OF SOMETHING NICE TONIGHT...🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕 http://t.co/tNB70A3iQN",09/07/2014 23:02,neutral,neutral
Sup NYC? http://t.co/dobwwkgAdY,08/07/2014 23:03,neutral,neutral
Can't wait to show off my farmers tan at Madison Square garden tomorrow 😳,08/07/2014 19:40,neutral,neutral
"When Invisalign goes in, booty call is off!",08/07/2014 07:40,neutral,neutral
#RoyalRevolution http://t.co/vS5MhzV20w,08/07/2014 00:04,neutral,neutral
HI BB'S! Check out this ADORBIE animation we made for the launch of #RoyalRevolution here:… http://t.co/khYP9dUFAD,08/07/2014 00:04,neutral,neutral
Connect-I-✂️,07/07/2014 19:41,neutral,neutral
@karlihenriquez that too,07/07/2014 07:37,neutral,neutral
http://t.co/ImsmA2pPHi,07/07/2014 07:15,neutral,neutral
Social media: a great place to start your psychoanalysis on someone! 👍,07/07/2014 05:12,neutral,neutral
EMPATHY ADDICT 👉 @sofifii,07/07/2014 04:55,neutral,neutral
https://t.co/wvsRtfVsTl,07/07/2014 02:04,neutral,05/07/2014 16:19
My fav flea market find: an off duty Santa. Everyone was real nice today tho. They even told me I… http://t.co/Om54js4KxD,06/07/2014 23:32,neutral,neutral
@Scott_Myrick r u sure not at the drag show 👀,06/07/2014 23:17,neutral,neutral
Hakuna Matata bruh http://t.co/LduEbFusAq,06/07/2014 23:14,positive,positive
"Flea markets in Florida smell like a combination of buttered popcorn, cat litter &amp; windex... and I love them.",06/07/2014 20:17,neutral,neutral
Do you think people are really sleeping when they take selfies of themselves sleeping 😳,06/07/2014 18:09,neutral,neutral
This is why we're blood shannonmwoodward NBD http://t.co/sxeGwKwsVt,05/07/2014 21:40,neutral,neutral
Peter Pan syndrome: http://t.co/F80pQsBbxD @WaltDisneyWorld,05/07/2014 16:28,neutral,neutral
"And then the clock struck 12 noon, back to being a peasant 🙍 http://t.co/0iNUGuLZFH",05/07/2014 16:19,neutral,neutral
Princess pizza party. @ 👑The Cinderella Castle Suite 👑 Walt Disney World http://t.co/dIKGknYjwn,05/07/2014 06:26,neutral,neutral
"BIPPITY BOPPITY SWIGGTY SWOOGITY, PIZZARELLA! http://t.co/3gPU8uaebS",05/07/2014 05:22,positive,positive
Omg I have the wifi password to the Cinderella castle @WaltDisneyWorld. Dreams do come trueeee 😩🏰✨,05/07/2014 04:25,neutral,neutral
BE PREPARED FOR ALL OCCASIONS🚀 http://t.co/qXz4wnr1Bq,04/07/2014 23:17,neutral,neutral
😈GoTh MiCkEy😈,04/07/2014 22:32,neutral,neutral
BB ur a firewerk 🇺🇸,04/07/2014 15:23,neutral,neutral
"http://t.co/fYyazdKXQv ""And if I lose my mental just hold my hand even if you don't understand""",03/07/2014 20:40,neutral,neutral
#TBT me at 14 or 15 wearing a bedazzled shirt that said POPSTAR. (with chocolate in my teeth yerp) http://t.co/5kWdee77Rl,03/07/2014 18:09,neutral,neutral
"&amp; it reminded me about the angels &amp; how, maybe, they are still looking after me, helping me continue to put one foot in front of the other.",03/07/2014 06:59,neutral,neutral
My favorite part of the night was when I was singing By the Grace of God &amp; a little white feather (presumably from a costume) floated by...,03/07/2014 06:54,neutral,neutral
It's no coincidence that it's UFO day AND @ferras's birthday today! Happy birthday freak! 👽 http://t.co/D9ZK0m9ote,02/07/2014 23:39,positive,positive
Check out my goddess girlfriend Margot @marrymemargot's debut song NO ONE'S GONNA MISS YOU: http://t.co/IF4IVmYoI4,02/07/2014 23:19,neutral,neutral
"The most smartest, best damn tapper #butterball 🐶 http://t.co/Snvjfcc6cL",02/07/2014 06:11,neutral,neutral
So many Versace tears of appreciation for @ferras's birth that we filled a pool #Ferrasbday @ Gianni… http://t.co/wQh5Xvquao,02/07/2014 05:50,neutral,neutral
Maybe no one told them about the 💋? 🙍🙍🙍🙍🙍🙍🙍🙍🙍🙍🙍🙍🙍,01/07/2014 22:36,neutral,neutral
🙍,01/07/2014 22:33,positive,positive
I will personally offer up a 💋 to each USA player if they win this game #BELvsUSA #stressinusallout,01/07/2014 22:09,neutral,neutral
AYO! Today I'm unveiling my new #RoyalRevolution ad! Hope you likey BB's 😍 Look for it in stores later… http://t.co/pZS5eS6lPR,01/07/2014 21:52,neutral,neutral
Amazing  “@kzeitz1999: @katyperry @katyslayed 🌚this one good enough http://t.co/viOBauzSeR”,01/07/2014 05:00,neutral,neutral
@katyslayed yes,01/07/2014 04:52,positive,positive
"Honestly, I'ma bit turnt tryna go to the club in Miami but I don't know anyone at the club &amp; everyone in my car is sleeping 🙍 #loser",01/07/2014 04:47,neutral,neutral
Peek-a-poo 💩 http://t.co/ybHmzTat83,01/07/2014 03:49,neutral,neutral
Thank you for staying @MadKatyDisease 😘😘😘,29/06/2014 04:44,neutral,neutral
Nashville filter errrthang,27/06/2014 23:45,neutral,neutral
Peep these pixxx from our day @ 🎵DOLLYWOOD🎵 on http://t.co/AvxwAO3RGX 📷 by ronysphotobooth http://t.co/dOMhKyxNbe,27/06/2014 22:06,neutral,neutral
In honor of @Dollywood check a #TBT of @KaceyMusgraves &amp; I doing 1 of my fav @DollyParton songs: Here You Come Again: http://t.co/gX6nNYKXuE,27/06/2014 04:42,neutral,neutral
We just done tore up ✨DOLLYWOOD'S✨🍗turkey legs🍗 &amp; had a helluva country bumpin time! DOLLYWOOD photo diary of the bbq bb's coming 2morrow...,27/06/2014 04:22,neutral,neutral
Over 72 million served! Thanks for the award RIAA! #THISISHOWWEDO💁 http://t.co/q71EYFIZv7,26/06/2014 18:37,neutral,neutral
"Remember kids, no real life decisions should be made until mercury is out of retrograde July 1st!",25/06/2014 20:45,neutral,neutral
"For the most genuine laugh of the summer go see Obvious Child with one of my favorite comedians, @jennyslate",25/06/2014 20:20,neutral,neutral
"Like, LITERALLY, more Mandee… Happy Birthday, Batches! http://t.co/SQtBoSfFdJ",25/06/2014 17:07,neutral,neutral
Brought my pink pony to the White House to holler @VP Joe Biden. #wheninwashington 💁 p.s. He made me… http://t.co/PktG4PS1Yi,25/06/2014 00:14,neutral,neutral
Don't sleep on my side piece @JODYHiGHROLLER aka RIFF RAFF'S new record NEON ICON out now! I inspired several trax 💋 http://t.co/upzPJs2dd2,24/06/2014 23:41,neutral,neutral
"DC! Tonight's gonna be on point, every pun intended! #THEPRISMATICWORLDTOUR photo by ronysphotobooth http://t.co/HQtps6oPJH",24/06/2014 22:05,joy,positive
Unplug to connect.,24/06/2014 06:43,joy,positive
I'M SO EXCITED TO PLAY 🇺🇸 I MIGHT PASS OUT 😳 #THEPRISMATICWORLDTOUR,22/06/2014 23:07,neutral,neutral
RALEIGH! DON'T MISS THE ⚡️ELECTRIFYING⚡️ @ohferras   AT 7PM! #THEPRISMATICWORLDTOUR http://t.co/CMjYJqjbY2,22/06/2014 21:25,joy,positive
"BUTTERS, THE TRILLEST OF ROAD DAWGS 💯 http://t.co/m8V4NMBK3s",22/06/2014 02:08,joy,positive
TOMORROW #THEPRISMATICWORLDTOUR CONTINUES 🇺🇸 http://t.co/l8fUIaPsFT,22/06/2014 02:02,neutral,neutral
"I told hillaryclinton that I would write her a ""theme"" song if she needs it... 🇺🇸👩🇺🇸👩🇺🇸 http://t.co/T6ilSEDP2X",20/06/2014 21:50,joy,positive
BB's new 🎶 for ur weekend to check out: @FERRAS http://t.co/64gpNAH1SE,20/06/2014 18:26,joy,positive
"#SpeakInTongues directed by @AwkwardAya &amp; featuring the incredibly talented @KhasanB84
http://t.co/hzSxS5VrlN",20/06/2014 16:23,joy,positive
"Get to know the lyrics to one of my FAVORITE songs this year, #SPEAKINTONGUES w/this video by my new artist @FERRAS: http://t.co/hzSxS5VrlN",20/06/2014 16:19,anger,negative
@ferras Bring Adele! Cat friendly tour bb.,20/06/2014 08:28,sadness,neutral
Hanging with the king of signs and symbols @markryden http://t.co/xGrByCiNOn,19/06/2014 23:34,neutral,neutral
BAUSS BISH BB 💅💁 http://t.co/uu6SN2sLQD,19/06/2014 02:48,neutral,neutral
"Can't wait to hit up every Cracker Barrel, Waffle House, Hooters &amp; Olive Garden on these upcoming Prismatic World Tour dates! 🇺🇸🍩🍳🍗🍝",19/06/2014 00:05,joy,positive
@TheDoctorLuke @ferras @SarahHudsonuvs U taught me everything I know boss daddy! 💅,18/06/2014 07:58,joy,positive
http://t.co/64gpNAH1SE http://t.co/DQTZv91dHL,17/06/2014 20:15,neutral,neutral
Introducing my new label venture with @capitolrecords featuring my first artist FERRAS @ohferras http://t.co/v9RrvZ8Hfb,17/06/2014 20:07,joy,positive
USA/CANADA: check out his INCREDIBLE ep here (&amp; our duet!) and come see him play on #ThePrismaticWorldTour ! http://t.co/64gpNAH1SE,17/06/2014 17:37,joy,positive
"I am so ECSTATIC to finally announce my NEW label Metamorphosis Music &amp; my first signing, the incredibly talented &amp; soulful FERRAS! @ferras",17/06/2014 17:32,joy,positive
Ready?,17/06/2014 17:22,joy,positive
😩 “@onlyLeah: CC @katyperry ☝️ 250 New Emojis To Be Released In July http://t.co/7ZyFy4sjqP via @iaustinhunt”,17/06/2014 06:51,neutral,neutral
"Meanwhile, you know it's a good hairstyle when you have to get the pliers out... 💁🔧🔩🔨",17/06/2014 03:46,anger,negative
So...I have a HUGE announcement I finally get to share with you tomorrow... Stay tuned...,17/06/2014 03:16,joy,positive
"👼👻
http://t.co/lyyqJe1MHa",15/06/2014 21:29,joy,positive
Just saw a amazing face off between a hawk and a squirrel. Today is already the best. (both survived),15/06/2014 21:05,joy,positive
"Happy father's day to my amazingly weird father, thanks for passing on those genes! 😬",15/06/2014 19:23,joy,positive
I got that Stendhal syndrome today 🎨,14/06/2014 23:59,joy,positive
Let's take this act on the road!!! 🚌 “@KaceyMusgraves: Crossroads was so fun! 🌵🎉 http://t.co/JxPqOEdqrf”,14/06/2014 19:40,joy,positive
GET READY TO GRAB UR POPPYCORN BB'S! 👭 http://t.co/5ePhckiurb,13/06/2014 00:24,neutral,neutral
ILY: http://t.co/FPc06AKolg,12/06/2014 04:22,neutral,neutral
@lanawhore MAKE UP UR MIND,11/06/2014 23:42,neutral,neutral
Spa music got me all emotional like 😩,11/06/2014 23:41,joy,positive
✌️ http://t.co/JgI5mweBxM,11/06/2014 22:34,joy,positive
"Actually, what is ""normal"" anymore?",11/06/2014 20:47,joy,positive
"Today my look on set is very Olivia Newton John a la Grease, but my music of choice is Future. The vibe is confusing and I love it!",10/06/2014 23:57,neutral,neutral
🌴🌵THE COUNTDOWN BEGINS! 🌵🌴 When cowboy boots &amp; Manolos collide...FRIDAY on CMT spaceykacey http://t.co/UgcpRb3QsG,10/06/2014 23:38,joy,positive
Life lessons from Cleo Wade: when having serious conversations it's best not to use the eggplant emoji.,10/06/2014 18:48,joy,positive
It's a 🎶Henry Mancini🎶 pandora day,10/06/2014 01:03,sadness,neutral
B12 💉 has me like 😜,09/06/2014 22:03,joy,positive
"Got vacation braids, don't be jelly",07/06/2014 23:05,joy,positive
"My neck, my back, my pizza and my snacks.",07/06/2014 23:01,joy,positive
I see u mercury in retrograde 👀 come at me bruh,06/06/2014 17:28,neutral,neutral
Da rum punched me in da face,03/06/2014 19:09,joy,positive
Does it look like we are having fun... cause we are: http://t.co/R5KQPpqzEQ Can't wait to see you 🇺🇸 #ThePrismaticWorldTour,02/06/2014 22:24,joy,positive
WAKE UP EUROPE!!! The #PRISMATICWORLDTOUR is coming for u next FEB &amp; March! See http://t.co/l3WgZjvW8S for dates &amp; how to get ur tix! 😍🙌🎶,02/06/2014 07:05,joy,positive
🌴🌵DON'T MISS OUR CRAZAY COLLAB ON CROSSROADS ON CMT 6/13🌵🌴 (also I will chill out on covers now bb's)… http://t.co/6phQVTbtVo,01/06/2014 23:10,joy,positive
So many baes last night tho http://t.co/AmqTzLBKcV,01/06/2014 07:07,neutral,neutral
ONE MORE SHOW 👊 🇬🇧,31/05/2014 14:47,joy,positive
MUNICH! COLOGNE! HAMBURG! BERLIN! I'll be getting PRISMATIC with you next March. Pre-sale starts June 5! Info at http://t.co/gEEplqBqLx,31/05/2014 08:15,sadness,negative
@i_D 👀bb,31/05/2014 03:35,neutral,neutral
ANYONE CAN BE COOL ON THE INTERNET. What about IRL tho?! That's the level.,31/05/2014 02:59,joy,positive
But also that is so many hands 😩🌊🐙,30/05/2014 11:36,neutral,neutral
My friend Cleo told me yesterday that Octopus mate for life and when they find their mate they hold hands in the ocean always! 😩🐙🌊😩🐙🌊😩🐙🌊😩,30/05/2014 11:35,joy,positive
"#KILLERQUEEN has a sassy sapphire sister &amp; her name is #ROYALREVOLUTION
COMING SOON BB'S 👑 http://t.co/0jlCoOOwdk",29/05/2014 23:46,joy,positive
"S/O to my mates @elektrikpeople &amp; their new music vid for ""The Lost Get Loud"" http://t.co/xSvdCLCFsO imma get a hula so I can hv that bum.",29/05/2014 20:29,neutral,neutral
Fightin' over hoes since 300 BC http://t.co/WXuCxmctHV,29/05/2014 20:03,joy,positive
This is ancient stone fist so a fist bump was only appropriate #brah @ British Museum http://t.co/8YcufsSTuQ,29/05/2014 19:55,joy,positive
"YO, go check out Ancient lives, new discoveries @ The British Museum!!! To learn about our past is to… http://t.co/LqvICMvQNc",29/05/2014 17:38,joy,positive
"Amaze lyrics @hernameisbanks ""From the girl who made u soup &amp; tied ur shoes when u were hurting, u are not deserving"" http://t.co/pf698kxOxB",29/05/2014 15:09,joy,positive
...And on the 2nd LDN show the Queen graced me with her presence 💅 http://t.co/U0Y0EbxQUJ,29/05/2014 00:27,joy,positive
"KIWIS! #THEPRISMATICWORLDTOUR comes to U Dec 19 &amp; 20! Get ur tixxx 1st w/ @Visa_NZ pre-sale 9a TUESDAY, June 3! http://t.co/XHnB1zNals 🎤🌈✨",28/05/2014 18:01,neutral,neutral
NBD just COVERing all 62 international editions of @Cosmopolitan's July issue... She on newsstands… http://t.co/xNSAxV371J,28/05/2014 13:09,joy,positive
@sofifii deep thots,28/05/2014 03:09,joy,positive
"I did over 20,000 steps today so I will eat this baby snickers before I go to bed like a fvckin boss #💁",28/05/2014 02:52,neutral,neutral
"LONDON! For the next FOUR shows I am gonna be ur butterfly, sugah, baeby...I'm actually so excited for… http://t.co/kDIY2zmRpf",27/05/2014 17:54,sadness,neutral
Remembering all the brave men and women who have served for our country and those who are still serving today 🇺🇸🙏,26/05/2014 19:37,joy,positive
GUESS WHAT LONDON?! I've JUST released some new floor TICKETS especially for you! 😍 See you at the O2 this week... http://t.co/GxZNgKqSG3,26/05/2014 12:46,joy,positive
"Woke up from my nap via bagpipe player out my window. I must be in Glasgow... 
#radio1bigweekend",25/05/2014 13:25,neutral,neutral
Down to get high for a 2nd time with u tonight #MANCHESTER ! 😜 http://t.co/wGgmJ5vfyr,24/05/2014 19:20,neutral,neutral
Sad about my SB hometown shootings today 😔 Sending my prayers.,24/05/2014 14:14,neutral,neutral
My pony tail's so tight you could pop quarters off it,23/05/2014 18:30,joy,positive
Metal-shredding-dueling-fire-shooting-in-the-air-soloing-guitarists ✔️@caseyhoops &amp; @nathanspicer… http://t.co/aZLXIWOCz7,23/05/2014 15:40,joy,positive
Sometimes it feels weird being a child in this adult body.,23/05/2014 12:10,neutral,neutral
OZ! I'm SO happy to FINALLY announce that @BettyWho (11/7-28) &amp; @iamtovelo (11/30-12/15) will be joining me on #THEPRISMATICWORLDTOUR!,22/05/2014 23:00,joy,positive
"Went and got cultured today n saw Time Machine, an exhibition by Joana Vasconcelos at Manchester Art… http://t.co/FBft6auWvv",22/05/2014 18:10,neutral,neutral
Where did she get those pearls? Where did the Golden Nugget get its name? The answers &amp; more: http://t.co/R5bM7T5I4B #MakeItLikeYourBirthday,22/05/2014 16:17,joy,positive
When I pull feathers from my down jacket I like to pretend I am slowly turning into a winged creature 🐦😳,22/05/2014 14:43,joy,positive
SPREAD-M IN SAINT LAURENT @vmagazine @madonna &amp; Mr Klein http://t.co/HiqmqmAR5a,21/05/2014 19:23,neutral,neutral
Secrets out! Get your hands on us on Memorial Day @vmagazine @madonna 💋 http://t.co/KxaFPL68uy,21/05/2014 16:06,joy,positive
Won't let the day be done with out sending a 🎂🎂🎂 to my long time bf @MDMOLINARI for his bday today ❤️ u girl! We been through it all! 💪😘,21/05/2014 02:55,joy,positive
"If ur wondering WHAT IS THAT REMIX of #BIRTHDAY @ the end of the video OR u just want it, then here: http://t.co/jyz4JmfWWf by @cashcash",21/05/2014 01:31,joy,positive
USE PROTECTION: https://t.co/EuO0ZDfpUv,20/05/2014 16:36,joy,positive
I wanna predict that my mate @samsmithworld is gonna be like a male Adele but I don't want it to go to his head...😜👏,20/05/2014 14:39,joy,positive
Brb just going on a hike in my ashish_uk shoes 4 @topshop before the #MANCHESTER show tonight 💚 http://t.co/E8NfOYoB3U,20/05/2014 14:20,joy,positive
You know you're really on tour when: you have a debate over what day of the week it really is 😳,20/05/2014 13:16,joy,positive
"Alas, I didn't catch Nessie...only it's remnants🙍 http://t.co/KuB1ndUK1w",20/05/2014 02:04,anger,negative
Mmmmm my baby's got a secret... @vmagazine http://t.co/WrP2gEyALI,19/05/2014 16:19,neutral,neutral
❤️ waking up to all the 🎉 from #BIRTHDAY on the Billboards! Got me so hyped imma go try n catch the Loch Ness monster today 😬,19/05/2014 14:26,joy,positive
Got my cards read today &amp; pulled THE SLICE. WHUT DOES IT ALL MEAN?!😳🍕 http://t.co/KW7cQdwGpE,18/05/2014 17:55,sadness,neutral
I know I shouldn't but I really want a panda dog 😩,18/05/2014 17:29,joy,positive
Confession: it's very difficult for me to get off the treadmill on an odd number. #weirdo,18/05/2014 15:18,joy,positive
Sweet dreams: http://t.co/uUo2LXV3RV,18/05/2014 02:15,joy,positive
"When the bath water is a slight shade of grey, that's when you know it was a good show 🛀",18/05/2014 01:14,joy,positive
@KaceyMusgraves puff puff pass bb,17/05/2014 23:30,joy,positive
GLASGOW U R SO BIG AND I GET TWO NIGHTS WITH YOU?! 😳 #ThePrismaticWorldTour http://t.co/ydFebPkC2p,17/05/2014 18:26,joy,positive
My pony tail so tight I can't put my chin down 😳💁,17/05/2014 17:51,anger,negative
Make grilled cheese fer you da best,17/05/2014 16:47,joy,positive
"Tonight I saw the interactive play ""A Drowned Man"" I highly recommend this EXPERIENCE if in LDN http://t.co/FeJK9U6uFE #mydreamsrgonnabcray😳",17/05/2014 02:35,joy,positive
