tweet,date_time
#The2020Experience #2of2 is #1 in 45 countries! Just two words: Thank You!!! -teamJT,01/10/2013 00:45
See #iTunesFestival performance video http://t.co/Io8jrh5BpW &amp; photos http://t.co/ujh6FPgCZe! Get the album: http://t.co/iarqy8cOpW -teamJT,30/09/2013 23:09
Today's the day #The2020Experience #2of2 Deluxe Edition w/ 2 bonus tracks is now out @Target. #MoreJT: http://t.co/5JyQYESrcL -teamJT,30/09/2013 20:19
"It's JT's record release party on @TheEllenShow today, celebrating #The2020Experience #2of2 plus #RunnerRunner &amp; @the_short_game -teamJT",30/09/2013 19:26
#The2020Experience #2of2 is now out......EVERYWHERE.,30/09/2013 18:26
“@HannahDoranxo: Collection complete 😍😘 @jtimberlake #The2020Experience #2of2 #instacollage http://t.co/csahiP6dKb” Dope!!! Love it!,29/09/2013 23:56
Thanks everyone who tuned in!!! #iTunesFestival http://t.co/Slk64VRzNi. Get #The2020Experience #2of2: http://t.co/iarqy8cOpW -teamJT,29/09/2013 21:47
#iTunesFestival is streaming LIVE now: http://t.co/us8RUkHzJM! Get #The2020Experience #2of2 here: http://t.co/iarqy8cOpW -teamJT,29/09/2013 20:09
Warming up...Countdown till show time. #iTunesFestival #The2020Experience #2of2 #London http://t.co/6EN2r69mM0,29/09/2013 18:51
A peek inside... Soundcheck roundhouseldn #iTunesFestival #The2020Experience #2of2 http://t.co/tQaEcsRU0H,29/09/2013 17:03
Get ready for tonight...#The2020Experience #2of2 #iTunesFestival http://t.co/d6oP20BMA5,29/09/2013 16:15
"Countdown for tonight's #iTunesFestival! Watch JT Live, streaming 9pm GMT at http://t.co/us8RUkHzJM #The2020Experience #2of2 -teamJT",29/09/2013 15:52
The t-shirt doesn't lie... golfer @SkySudberry of the film #TheShortGame. Go see it!… http://t.co/3KzKUXucxG,29/09/2013 00:44
who's excited for #iTunesFestival tomorrow in London?! #The2020Experience #2of2 pre-order @iTunesMusic : http://t.co/iarqy8cOpW -teamJT,28/09/2013 22:43
Best way to bring on the wkend? Pre-Order #The2020Experience #2of2 Deluxe w/ 2 more tracks @Target. #MoreJT -teamJT http://t.co/5JyQYESrcL,28/09/2013 00:26
Excited that #The2020Experience #2of2 is the first album to premiere on #iTunesRadio...check it! -teamJT http://t.co/da8VriGWI7,27/09/2013 22:35
This is it. The last day of Making #The2020Experience #2of2 3D Photo Book!!!  #Finale #HappyFriday -teamJT http://t.co/ujh6FPgCZe,27/09/2013 20:22
Here it goes...#The2020Experience #2of2 is now out in Australia &amp; most of Europe! Final countdown for… http://t.co/sTzfXJt23M,27/09/2013 18:01
Thanks for the support... #The2020Experience #2of2 http://t.co/X43ZK0wUvf,27/09/2013 03:54
See the #PresidentofPop in 3D photos + footage from @Target #The2020Experience #2of2 surprise gig: http://t.co/ujh6FPgCZe -teamJT,26/09/2013 21:44
"“@UofMTigersHoops: #TigerNation join the team in wishing a Happy Birthday to our Head Coach Josh Pastner!!! Happy B-day, Coach!! Go Tigers!",26/09/2013 19:33
Check out the new exclusive pics in the Making of #The2020Experience #2of2 3D Photo Book! -teamJT http://t.co/ujh6FPgCZe,25/09/2013 21:55
“@DirtyyyCristian: @jtimberlake If you tweet me I promise to buy 10 copies of the 2020part2 ” This is WAY too good to call out! Send photos.,25/09/2013 20:53
“@_Willyummm: @jtimberlake Pre-Ordered! Thank me later. 😏 http://t.co/2BkLgYZbLU” Nope!! I'm thanking you now!!,25/09/2013 20:47
"“@AlisaApps: If @jtimberlake is so talented, then why does he need four backup singers every time he sings? He has no...” Aaaw. That's cute.",25/09/2013 20:29
#Hashtag video #MustSee #TimberlakeTuesday @jimmyfallon @LateNightJimmy: http://t.co/4jYaZgxfga ...#lololololololol -teamJT,25/09/2013 14:58
“@jimmyfallon: .@jtimberlake #hashtag #twentytwenty” Yessir! #thanksfortheshoutout #fallonandtimberlake #dynamicduo #imbatmanyourerobin,25/09/2013 05:58
Are you watching Jimmy Kimmel Live on ABC right now?!?! #The2020Experience #2of2 #JKL http://t.co/MRPxVR0Zg8,25/09/2013 03:45
Yup. #Kimmel #The2020Experience #2of2 http://t.co/CKhNXrNz4U,25/09/2013 01:53
“@Myspace: They're shutting Hollywood Blvd. for @jtimberlake on @JimmyKimmelLive TONIGHT; join live stream here: https://t.co/8JxnSTkzIR”,25/09/2013 00:58
Check out new 3-D photos from Making #The2020Experience #2of2 + video of @JayLenoTonight! http://t.co/ujh6FPgCZe -teamJT,24/09/2013 22:23
“@brokemogul: Haha! You're a funny guy. I had TOO many songs!!! I'm just glad everybody can hear the whole thing now.,24/09/2013 20:10
You dig #The2020Experience #2of2 Vinyl art? @Target with 2 bonus tracks: http://t.co/4TRsv5YuKl -teamJT,24/09/2013 19:52
Now this is a party....http://t.co/LEsc9DuJ6a @BenAffleck #RunnerRunner out Oct 4th -teamJT,24/09/2013 16:32
"“@_Ottmar: @jtimberlake you son of a bitch, you actually did it again.

#2of2” Hahaha! Thanks! My Mother would like a word with you though.",24/09/2013 04:21
Introducing the 3-D photo book of Making #The2020Experience #2of2 (+ #iHeartRadio shots): http://t.co/ujh6FPgCZe -teamJT,23/09/2013 23:42
"“@brokemogul: sorry… YES part 2!!! @jtimberlake” You're good... It's ALL just The 20/20 Experience to me, brother!! #Complete",23/09/2013 21:10
"Since #The2020Experience #2of2 is out next Monday, it's streaming for FREE all week on @iTunesMusic! http://t.co/oRtLNivBbo -teamJT",23/09/2013 20:50
Thanks #iHeartRadio....1 week till #The2020Experience #2of2 is out!! http://t.co/qznoXTe6vC,23/09/2013 01:48
#iHeartRadio last night #TKO #TrueBlood #OnlyWhenIWalkAway http://t.co/mWb5IpU2fo,22/09/2013 23:48
#LasVegas last night @FloydMayweather http://t.co/XxFt3wxSka,22/09/2013 23:13
"Happy Birthday to my great friend, @TommyLasorda !! 86 years young!! I want to be you when I grow up!!",22/09/2013 19:46
"“@RebelWilson: @jtimberlake So nice meeting you in the  crowded corridor xx” Yes! The old, awkwardly crowded corridor... Next time, the DMV.",22/09/2013 09:44
"Also, big shout out to @FloydMayweather for that intro. I'm humbled, man. #broughtoutbythebest",22/09/2013 09:17
Big thank you to @iHeartRadio for having us and everyone in Vegas tonight for singing with me! Had a blast.,22/09/2013 09:14
it's getting close....#iHeartRadio Music Festival via live stream: http://t.co/2Ib2tZl9oA -teamJT,22/09/2013 02:34
“@Sadist__Queen: @jtimberlake are you gonna perform #TKO tonight?” #youneverknow #2of2,21/09/2013 21:55
“@StaceofBase69: @jtimberlake so f'ing true!!! Lmao! http://t.co/dmVA9TS9gw” I almost spit my water all over the table.,21/09/2013 19:45
"“@ElieAkL807: Even Egyptians like me think JT's new TKO single is saweeeeeet ! @jtimberlake” Hey @robknox_ys ! Vouch for me, bro!!! Haha!",21/09/2013 19:28
"“@Laurenlulu102: @jtimberlake ur new song is shamazing xx” Well, sham'on then!!! #TKO",21/09/2013 19:26
"“@WellErin: @jtimberlake Even my mother likes the ""coochie coo"" song #TKO” Bwaaahaaaa!!! #Shekilledmewiththat",21/09/2013 19:22
“@ktimberlake81: can't get over how amazing #TKO is @jtimberlake” Thanks!! Play it loud!,21/09/2013 19:22
"“@hheartbyheart: #TKO by @jtimberlake is probably the best song on The 20/20 Experience Part 2 of 2. But, #youneverknow” Ha! Nice...",21/09/2013 00:42
"“@Dan_Dovale: @jtimberlake #TKO is fireeee!! Can't wait for 20/20 part two! 10 days, letsgo!” Yezzir, Dan. #TKO",21/09/2013 00:37
“@SShock14: You gotta listen to TKO by @jtimberlake” Preach! #TKO,21/09/2013 00:29
#TKO http://t.co/7weSxBwAPg,20/09/2013 19:18
It's time! Turn it up!!! #TKO #The2020Experience #2of2 #nowyouknow http://t.co/5MM5aJADwd http://t.co/OwtnCIL2Kb,20/09/2013 04:12
You ready to hear it in full??? #TKO #newsingle #The2020Experience #2of2 #youneverknow http://t.co/jZS4yYPvZr,20/09/2013 02:03
#TKO #newsingle #The2020Experience #2of2 #youneverknow http://t.co/nUl2GJ3leP,20/09/2013 00:24
Want more??? #newsingle #The2020Experience #2of2 #youneverknow http://t.co/2RhwSnAz4I,19/09/2013 21:57
First look at... #newsingle #The2020Experience #2of2 http://t.co/c8EOCedMzM,19/09/2013 20:19
Get ready... #The2020Experience #2of2 #youneverknow http://t.co/6ZS0LZwwVd,19/09/2013 18:02
Stay tuned #youneverknow #The2020Experience #2of2 http://t.co/5MM5aJADwd http://t.co/XloM9uhsIT,19/09/2013 16:08
On the way to the red carpet with @BenAffleck. #RunnerRunner premiere : http://t.co/L8J1zCB2DM,19/09/2013 15:04
Jam-packed #RunnerRunner premiere #LasVegas http://t.co/xtjSc2hR4H,19/09/2013 07:16
Grab your coffee &amp; watch the @TODAYshow tomorrow AM as @MLauer interviews JT! -teamJT,19/09/2013 06:46
Excitement #RunnerRunner premiere #LasVegas http://t.co/y2P8Zdzwxe,19/09/2013 06:33
It's almost that time... #RunnerRunner premiere #LasVegas http://t.co/GLyfYuwI8A,19/09/2013 01:17
"Tune into @OnAirWithRyan tomorrow AM to hear JT talk about #RunnerRunner, #The2020Experience #2of2 &amp; #iHeartRadio -teamJT",18/09/2013 23:39
Congrats to these lucky #Finderskeepers! See u at the Vegas #RunnerRunner Premiere Tom night! http://t.co/HixDoxImML,18/09/2013 02:39
"Feeling lucky, Vegas? First 6 people who find this JT sign get #RunnerRunner premiere tix!!!! http://t.co/FHNzs5EAHS",18/09/2013 01:33
Last chance to win a flight &amp; tickets to Vegas for the #iHeartRadio music festival! (Must be US and 18+). http://t.co/bHKgLtKPbA -teamJT,17/09/2013 22:09
Wow! JT has 5 @MTV Europe Music Awards nominations &amp; 5 #SoulTrainAward nominations! Vote #JTforEMA now: http://t.co/FN2aKIklqx -teamJT,17/09/2013 19:59
“@AyanaRosey: @jtimberlake is doing the #youneverknow hashtag! Only good things come from that hashtag!” #younevereverknow,17/09/2013 01:59
“@Rojjy: Can you release another song before the album drops? @jtimberlake” #youneverknow,17/09/2013 01:45
1 last thank you to Rio... The Marvelous City. http://t.co/puNJ6sa8vI,17/09/2013 01:29
"“@_mboles: Will probably never stop watching this video of @jab07_'s reaction to... This made my day, Melissa. See you in Raleigh!",17/09/2013 01:26
Check out shots from last night's #RockInRio! -teamJT http://t.co/21MWyEu2Iy,16/09/2013 21:32
Obrigado Brazil! #RockInRio #The2020Experience #2of2 http://t.co/I34pgJrLet,16/09/2013 08:33
Suit and tie #RockInRio #The2020Experience #2of2 http://t.co/Pvrcd3u7FM,16/09/2013 08:07
#RockInRio unforgettable http://t.co/QoFixTit6h,16/09/2013 07:41
"Hey TN Kids, do you want to win a trip to Vegas to see Justin at the @iHeartRadio Music Festival?!?! -teamJT http://t.co/bHKgLtKPbA",15/09/2013 17:40
Ready Rio?? #RockInRio,15/09/2013 16:44
#RunnerRunner #Rio #Brazil http://t.co/NnXcELVe7j,14/09/2013 23:43
#RunnerRunner / Aposta Maxima....4 October 2013... http://t.co/gF1BjxpkDh,14/09/2013 22:36
#RunnerRunner Latin press day. Copacabana Rio. http://t.co/912wBPnvWK,14/09/2013 21:28
Oi Brazil!!! http://t.co/nOVIloCzFE,14/09/2013 18:18
“@umadosedejt: @jtimberlake #WelcomeToBrazilTimberlake” Obrigado!!!,14/09/2013 01:27
“@heyCHALiCE: what's the chances of you TWERKIN on... Why are y'all acting like I didn't speak on this in 2006..? #letmeseewhatyoutwerkinwit,14/09/2013 01:02
“@michumoreraa: i can't wait 'till september 30 when @jtimberlake 's deluxe album comes out on itunes😍 so exciteddd!” Well damn!! Me too!,14/09/2013 00:58
“@GwenMarie_4936: I am honestly so flipping excited for this album to come out 😝❤ #preordered #waiting  http://t.co/NGbUhdyfaX” Me too!!,14/09/2013 00:55
“@mcfoetusgrey: I'm SO FREAKING excited to see @aliciakeys @jtimberlake and @JessieJ on sunday!!!! #rockinrio” Me too!!!,14/09/2013 00:54
Check out JT answering questions from fans about @_RunnerRunner? http://t.co/KSf19uZy3k. Countdown to the film release Oct 4th!! -teamJT,11/09/2013 19:09
"#TimberlakeTuesdays all rest of Sept on @LateNightJimmy! Watch last night's ""Evolution of End Zone Dancing"" http://t.co/vTobDAirZo -teamJT",11/09/2013 16:35
20 Days... #2020Experience #2of2,11/09/2013 05:30
Congrats to Rafael Nadal! He threw it down tonight! #USOPEN2013,10/09/2013 00:49
Have you seen the new trailer for @_RunnerRunner?!?! Check it out now @ http://t.co/mzgqPSePUB -teamJT #RunnerRunner,04/09/2013 21:19
“@ericrodwell: @jtimberlake looking forward to The Short Game as I'm trying to get my daughter more involved... You are going to LOVE it.,04/09/2013 13:26
New trailer for a documentary I exec produced called THE SHORT GAME (out 9/20) just hit @iTunes...check it out! http://t.co/a0PaLNpAof,03/09/2013 16:01
"“@Tiffatiet: So I was thinking, what if @jtimberlake sings a new song from his second album on @TheEllenShow #omg” Hmmm...",02/09/2013 17:52
“@Nataliaaaaaaaar: Oh and i also dreamed that me and JT were having a completely casual conversation about cats... Seems reasonable.,02/09/2013 17:50
"“@Timbaland: haha rt @MissyElliott: My bro @Timbaland &amp; his daughter Reign making a dope freestyle... God, help us!!! She's just like Dad!!",02/09/2013 17:48
Check out Justin in Berlin talking about his film #RunnerRunner! -teamJT http://t.co/gVoinOjJ2d,02/09/2013 17:47
“@KeshKesh8: @jtimberlake. Will you be performing new tracks on Radio 1's Live Lounge? Wish I was going :(” #youneverknow,01/09/2013 13:51
“@SaintHeartGold: @jtimberlake will there be a second single before the album comes out?” #youneverknow,01/09/2013 13:35
“@ILNY83: @jtimberlake Your album comes out soon!! Know how I'm celebrating? Buying it at Target. lol” Let us raise a toast to that!,01/09/2013 13:31
Happy 9/01 Day!!!! Guess how I'm celebrating... @901Silver baby!!,01/09/2013 13:26
“@NME: Justin Timberlake: N Sync are better than One Direction... I thought the question was about a pie eating contest. My bad. #newsworthy,01/09/2013 11:07
Did you make it to Maxwell's to see Justin perform Take Back The Night for @Target? -teamJT http://t.co/WZfFeqyKaO,30/08/2013 15:23
Happy Birthday to the G.O.A.T. #MichaelJackson.,29/08/2013 23:32
"Join me &amp; @Target tonight for just one song. Let's ""Take Back the Night."" First 150 get in. See you there! #MoreJT http://t.co/mxHkgHOhQL",28/08/2013 23:32
"Hey NYC and NJ, what are you doing tonight at 8pm ET? @Target do you mind if I borrow this...… http://t.co/2dKQk0AA6x",28/08/2013 16:28
Have you preordered #The2020Experience #2of2 @iTunes http://t.co/FSAsmXkjIq or the deluxe version @Target http://t.co/HhhfKeBc4Z? -TeamJT,27/08/2013 18:54
Backstage shots last night #VMAs: http://t.co/RANZdTCYUT @THETNKIDS -teamJT,26/08/2013 20:09
In case you missed it..... http://t.co/OImfhtOXQb,26/08/2013 17:58
"“@kobebryant: Congrats @jtimberlake. #differentanimalsamebeast” Thank you, brother. #VinoClub",26/08/2013 17:40
THANK YOU. You're why both #The2020Experience albums are around Top 10 @iTunesMusic right now! http://t.co/iarqy8cOpW -teamJT,26/08/2013 17:14
It's that time... #VMAs #closeout http://t.co/xgkjcoBlaU,26/08/2013 04:39
"And thank you to my brother, @jimmyfallon for being there to present that award. It was perfect.",26/08/2013 04:18
"I think I just caught my breath... That was an unforgettable night for me. Thank you forever, @MTV",26/08/2013 04:11
"for you, the fans... http://t.co/OImfhtOXQb",26/08/2013 03:26
Thank you #VMAs #PresidentofPop http://t.co/uywd1XurmX,26/08/2013 03:13
R u ready? #vmas #the2020experience http://t.co/Jf4hoFyMBm,26/08/2013 01:48
Some of the essentials #VMAs #The2020Experience #2of2 http://t.co/NJD0x8ChoG,26/08/2013 01:03
The calm before the storm... #VMAs #The2020Experience #2of2 http://t.co/QMdlXf0q6L,26/08/2013 00:15
Let's go Brooklyn #VMAs #The2020Experience #2of2 http://t.co/Lxk7lwFMgS,25/08/2013 23:39
Today's the day. #VMAs 9pm ET/PT on @MTV. -teamJT,25/08/2013 18:20
Counting down to the VMAs http://t.co/UlB36PRWHW,24/08/2013 20:40
"Countdown #VMAs This Sunday, August 25 at 9pm ET/PT on @MTV. Don't miss it. -teamJT",23/08/2013 18:28
Check out the newest trailer for Inside Llewyn Davis: http://t.co/jFPlGT0gXR -teamJT,23/08/2013 02:16
“@GalaxyOfOreos: @jtimberlake i hope you see this and let me know that you see it.” I hope you see me seeing it and saying that I saw it.,23/08/2013 00:17
“@Iago_Jordan: @jtimberlake Two albums in one year? Is that really true? I think of it as a double album... 1st half and 2nd half. #2of2,23/08/2013 00:15
"“@KaitlynnYagos: @jtimberlake can you ever respond to me:( 
It will be the best sweet sixteen present ever if you do😭” Happy Sweet 16!!",23/08/2013 00:12
“@pusherlovegirl: @jtimberlake aww Justin's 2 albums are two parts of each other like mirrors...” Haha! Well played!,23/08/2013 00:07
“@AlwaysHopeinRI: Pre ordered #The2020Experience part 2 from @Target...can't wait to hear it!!” I can't wait for you to hear it too!! #2of2,22/08/2013 23:34
"“@chelseaVcooper: You don't believe that do you, Chelsea..? Although, some of those outfits...",22/08/2013 23:29
The only place to get #MoreJT is @Target. Pre-order #The2020Experience #2of2 w/ 2 bonus tracks here: http://t.co/5JyQYESrcL -teamJT,20/08/2013 16:06
Want #MoreJT? #The2020Experience #2of2 debuts Sept 30th &amp; @Target's deluxe version has 2 bonus tracks! http://t.co/5JyQYESrcL -teamJT,19/08/2013 21:24
Want #moreJT? Pre-order @Target deluxe #The2020Experience #2of2 &amp; get bonus songs #Blindness #ElectricLady! http://t.co/5JyQYESrcL -teamJT,19/08/2013 14:01
To everyone that came out to the #LEGENDSOFTHESUMMER with @S_C_  and myself I say THANK YOU!! What a tour! What a Summer!!,17/08/2013 19:53
@Good_times_gabe and @kiarav71! Congrats!! What a way to end the tour!!! #LOTS #finderskeepers #lastpair http://t.co/JCq0O6nVmy,17/08/2013 19:31
#Miami was hot last night!! Last #finderskeepers of #LOTS! Come get 'em! Now it's #beachtime!! http://t.co/k60nW9abdX,17/08/2013 19:11
Did you hear?!?! Justin will be performing at the @MTV VMAs on 8/25 and will receive the Michael Jackson Video Vanguard Award! -teamJT,15/08/2013 17:27
Last but not least #2 &amp; full track list of #The2020Experience #2of2. Y'all excited?! Countdown till… http://t.co/HwgSik6DJD,15/08/2013 01:17
#The2020Experience #2of2 Track 10 revealed! #onetrackleft who's excited??? http://t.co/KfkBZUzITu,15/08/2013 00:08
#The2020Experience #2of2 Track 6...#reflections http://t.co/L2Vbdil6qV,14/08/2013 23:27
#The2020Experience #2of2 #imready Sept 30th 2013. The title of Track 3 is.... http://t.co/QehS2tgqbf,14/08/2013 22:33
Here goes folks...#The2020Experience #2of2 Track 8....Getting closer.... http://t.co/efuSmNf8U2,14/08/2013 22:08
#The2020Experience #2of2 Track 11. Come on now thetnkids - 4 words... http://t.co/WV5ZT9hVHL,14/08/2013 21:47
#The2020Experience #2of2 Track 4 : T... http://t.co/jco62e5oFt,14/08/2013 21:27
#The2020Experience #2of2 Sept 30th. Track 7: Drink... http://t.co/FnftHBDltX,14/08/2013 21:05
#the2020experience #Part2of2 dropping Sept 30th. Track 9 : A.... http://t.co/1eRXqzxnAJ,14/08/2013 20:14
#The2020Experience #2of2 Track 1: Gimme..... http://t.co/StziE5JAdH,14/08/2013 19:38
#The2020Experience #2of2 track listing is being revealed today!! #trackbytrack #imready http://t.co/U3YXXPJs0D,14/08/2013 18:35
Way to close out the night Philly! Congrats Danny_Jung and @tonyragno26!! Now get some sleep!! :) http://t.co/sIOcz7ZCsb,14/08/2013 06:39
Bring it on Philly! Come find these thetnkids &amp; get these Nikes worn &amp; signed by JT! #finderskeepers… http://t.co/EXQ0wCT5xU,14/08/2013 06:07
"@questlove Thanks for coming to the show tonight, fam!!! See you in NY! Philly was crazy tonight!! JT",14/08/2013 04:48
“@AllisonCarries: Ordered the signature drink without even knowing it. #fresquila #901tequila Me and my crew call it a #PalmSprings Enjoy!!,13/08/2013 23:43
"This wk #Timberweek is re-airing on @jimmyfallon! If u missed any of the March episodes, watch @NBC 12:35/11:35c Mon-Friday!! -teamJT",13/08/2013 03:07
Last call to vote for JT for #VMAs!! You've got till 6 PM ET! Spread the word! #PresidentofPop http://t.co/3zNXyRrLv6 -teamJT,12/08/2013 18:32
Big congrats to Nicole @nicfitz87 &amp; Jeremy jaforsyth21!! Thanks Boston for an epic weekend!!! http://t.co/du0bkvrgNP,12/08/2013 04:52
"Ready, set, go Boston! Come &amp; find these Nikes- nearby this thetnkids member! #finderskeepers #LOTS http://t.co/tlilEX26nh",12/08/2013 04:33
"Boston says ""Hail To The Chief!"" #PresidentOfPop #VMAs. Vote! http://t.co/mmG2UYKvq2 http://t.co/NWY5xiLjoL",10/08/2013 22:11
It's going down!!! The Tennessee Kid just landed at The Cathedral Of Beantown!! http://t.co/HIIalarZ8U,10/08/2013 20:26
Go to the SONY jumbotron in Times Square NYC this wkend to see #TakeBackTN shots!! Congrats!! Full… http://t.co/t329YubS7N,10/08/2013 00:11
Get out and vote! #VMAs #PresidentOfPop #The2020Experience http://t.co/d5NbF8H1xb,09/08/2013 19:08
Let's go Baltimore! #Finderskeepers #LOTS Find this member of thetnkids &amp; get these signed Nikes! http://t.co/voDA7ru2sj,09/08/2013 05:07
"@JCChasez It's your bday!! We're old. How did that happen?? Have a great one, man! JT",09/08/2013 04:38
Congrats! More #TakeBackTN shots revealed on #TheTNKids: http://t.co/XFa2TtCoMm ! Countdown to the… http://t.co/EWQrBCqlci,09/08/2013 00:14
"Happy BDay to my good friend, Brother Noomsie... AKA @robknox_ys Have a great one, brother!",08/08/2013 16:10
What's better than #SharkWeek this week? #Timberweek all next week on @jimmyfallon! #backbypopulardemand #getready -teamJT,08/08/2013 15:21
Thanks for such awesome #TakeBackTN submissions! 1st batch of shots revealed on #theTNKids:… http://t.co/AK3yPcpr2v,07/08/2013 23:56
Let's talk @MTV #VMAs 2013. You voted yet? http://t.co/DrdeB3r4oN #VoteJT #6nominations -teamJT,07/08/2013 18:15
Congrats to corrieo84 &amp; @tms2787! Hope you dig em. Good night Motor City!!! http://t.co/aURX9Jcg4m,07/08/2013 04:40
"Detroit!!! Find these 2 thetnkids &amp; get sneakers designed, worn &amp; signed by JT from tonight! http://t.co/VlUNqnwdwa",07/08/2013 04:15
"RIP George Duke. Funk, Jazz, MUSIC Legend... One of the GREATEST.",06/08/2013 15:04
#sharkweek,05/08/2013 23:09
Big congrats to @DaveEvangelist and mashellsd ! #finderskeepers #LOTS http://t.co/8YgpZA7TS5,05/08/2013 04:21
"Come and get 'em Hershey!! Designed, worn &amp; signed by JT! #LOTS #finderskeepers http://t.co/A9zLPUkXjX",05/08/2013 03:49
Going out tonight?!? Be a part of #TakeBackTN: http://t.co/ZyGbK8RKFL -teamJT,04/08/2013 00:16
“@Timbaland: reign is too hyper this morning. but she love herself some daddy” Tell her Uncle Justin said HEY!!!,03/08/2013 18:06
"“@iamkidpresident: You tell me, Kid President!! I'm ready... I'm your biggest fan! JT",03/08/2013 18:06
Want a chance to be featured on a Jumbotron in Times Square? http://t.co/ZyGbK8RKFL #TakeBackTN -teamJT,02/08/2013 22:56
Look at 'em smiles! Congrats @mikeyg10 and @erinkbolton #vancouver #LOTS #finderskeepers http://t.co/g7hMJVKlJK,01/08/2013 19:15
Awesome show last night Vancouver! Come and get 'em #finderskeepers #Vancouver #LOTS #wornbyJT http://t.co/SEFSrxkZRN,01/08/2013 18:50
"You like the new #TakeBackTN video w/ JT in NYC?! Turn up the volume, dance to it, share it, repeat: http://t.co/TbBeZycpHp -teamJT",30/07/2013 20:11
"CONGRATS! The brand new #TakeBackTN video is now live!!! Click ""Chinatown"" icon to play it!! http://t.co/qB3Tv6Udii -teamJT",30/07/2013 15:13
New video almost revealed!! Maybe we can get #TakeBackTN trending while we are at it!?! Tweet #TakeBackTN: http://t.co/qB3Tv6Udii -teamJT,30/07/2013 14:51
Go @THETNKIDS!! Click Times Square to see new reveal! Let's unlock music video NOW!! Tweet #TakeBackTN! http://t.co/qB3Tv6Udii -teamJT,30/07/2013 13:52
2 pieces unlocked!!! Click The Brooklyn Bridge for @Stipple fun facts! Tweet #TakeBackTN to unlock more!! http://t.co/qB3Tv6Udii -teamJT,30/07/2013 13:18
Awesome! Getting close to the next batch of exclusive content!! Keep it up - by tweeting #TakeBackTN and telling other #TNkids! -teamJT,30/07/2013 12:51
1st fun facts revealed! Click on Yankee stadium icon to see 'em! Keep tweeting #TakeBackTN to reveal more! http://t.co/qB3Tv6Udii -teamJT,30/07/2013 12:22
"Ready, set, go! Start tweeting #TakeBackTN to reveal fun facts + the new Take Back The Night video! http://t.co/qB3Tv6Udii  -teamJT",30/07/2013 11:28
ccas25 and Peter - congrats! Great sprint! #LOTS #LosAngeles #finderskeepers http://t.co/WA1QsVNxjL,29/07/2013 21:44
Here goes #LosAngeles! Come and get 'em! #finderskeepers #LOTS http://t.co/a2MHc2ikbL,29/07/2013 21:32
The #TakeBackTN video is out tomorrow! Be part of the reveal! Stay tuned 7AM ET tomorrow: http://t.co/ObBFo3NisI -teamJT,29/07/2013 18:52
“@A_Corona10: Won 10-0 and scored twice then won the final💕⚽ now off to see @jtimberlake JayZ!!! Congrats! Lets celebrate at The Rose Bowl.,28/07/2013 21:33
Congrats @jenniferniet0 tushyt0ria chandra_marisa! Under a min!! #SF #finderskeepers #LOTS http://t.co/OsDd6iwQtl,28/07/2013 01:19
Come and get 'em SF! #finderskeepers #SF #LOTS http://t.co/xADwzOGYAK,28/07/2013 01:00
“@chellychelle: @jtimberlake no shoes for Frisco?!?! I was ready for the hunt. Show killed. #legendsofsummer” #youneverknow,27/07/2013 22:51
"“@CallawayGolf: RT @GregSabellaCG: #speechless http://t.co/Bc0pIH5KLA” Tell Lefty I said Congrats, Greg!!!",24/07/2013 20:55
"Btw... @jimmyfallon is a daddy!!!! So happy for you, brother!!",24/07/2013 20:54
“@adanicole04: Man I just wanna shout out for dancin my pregnant ass off last night 6.5 mos and didn't hold no damn... Atta girl! Congrats!,24/07/2013 02:36
“@JennaMorrisson: @jimmyfallon @jtimberlake you're on the jumbotron at the #redbirds game in #memphis tonight! Yes! M-Town! Love it!,24/07/2013 02:26
“@AshActually: Is @jtimberlake done snatching bitches bald? Is it safe to come out now?” Almost... Haha!,24/07/2013 01:54
"“@Jenn_Gately: @jtimberlake Haha! I'm not talking about that, Jenn from Plantation. Im talking about rumors. I admire your spunk though.",24/07/2013 00:42
"“@sgardner0914: @jtimberlake Lady, with all due respect... Get the facts before you spread all of that hate. Don't assume.",24/07/2013 00:20
"“@BIGNASTY_OTW: @jtimberlake Do what you feel is right, buddy. But, you have false info. Don't assume...",23/07/2013 23:38
“@annarenshaw: It would make my day just to know that @jtimberlake saw something that I tweeted to him.” Seen!!,23/07/2013 21:06
"“@AlliHeathe: @jtimberlake Best wishes on recovery from that surgery, Alli!!",23/07/2013 20:55
"“@GatorMom1983: Are we really talking about facts?? Or rumors? Where do you get your info? Blogs? C'mon, love!!! Don't assume.",23/07/2013 20:49
Congrats to pbostick and friends - who also happened to be wearing JT shirts! #chicago #finderskeepers… http://t.co/0uqzXEpgva,23/07/2013 20:41
“@ShmittyESP: No hipster music shall be played in the office. Only metal and @jtimberlake” Haha!! Love it!,23/07/2013 20:13
“@Nichole_Burnett: Disappointed in @jtimberlake. #sheep” I'm disappointed you believe everything you read. I'm the #sheep ? Don't assume.,23/07/2013 20:12
Come and get 'em! Limited edition #chicago #finderskeepers #LOTS http://t.co/CSXF2bQJo0,23/07/2013 19:02
RoadToTheVMAs #LOTS #backstage #yankee. Guess who photo bombed JT! Have you voted yet?!… http://t.co/GWtTae0P3e,22/07/2013 17:48
Thanks for the warm welcome to Chicago @B96Radio! #JTRadio is happening!  http://t.co/QJrU3noQew -teamJT,22/07/2013 15:38
