tweet,date_time,real_distilbert_sentiment,real_sentiment
Layers of fruit = loads of fun #SmoothieStack 🍓🍌🍍 (via @BuzzFeed) https://t.co/htJayJxJhb,23/05/2016 20:30,joy,positive
“It’s a whole different world underwater.” —@yesaccasey #WorldTurtleDay https://t.co/oeEs6zzMIg,23/05/2016 18:15,joy,neutral
Shore diving with @yesaccasey for #WorldTurtleDay 🐢 https://t.co/EU1kMGLWeR https://t.co/onJN1JZXuj,23/05/2016 17:30,joy,neutral
"#DailyFluff
https://t.co/9dXaNYNcqK 🐾 https://t.co/RytAyUQW7t",23/05/2016 11:06,joy,neutral
An overexposed pastel pool party https://t.co/pjDg3BQCKq,22/05/2016 23:45,joy,positive
Unforgettable #promposals (via @mashable)💐 https://t.co/NMqvkbzSmd,22/05/2016 23:30,joy,neutral
Timothy Wong helps out a rare San Francisco beauty https://t.co/VFp6SjufPa https://t.co/t4HuDfhINT,22/05/2016 22:30,joy,positive
A #myinstagramlogo that just clicks! #Legos https://t.co/NaPr9TI5lW,22/05/2016 15:00,joy,positive
One happy pup tucked into a wheat field https://t.co/9EU5FfoDKy,21/05/2016 23:45,joy,neutral
The secret to #SMB success on Instagram? @USATODAY's tips for small businesses https://t.co/bGcckSJERg,21/05/2016 23:30,joy,neutral
"The Week on Instagram | 236
https://t.co/xwJhug1kqO https://t.co/BgfUksOHYf",21/05/2016 22:35,joy,neutral
"Go ahead, you can pet your screen #FurryTree https://t.co/NiBVgvV5ih",21/05/2016 20:30,joy,neutral
Channeling Scarlett O'Hara &amp; Audrey Hepburn in a picture-perfect way 💄 (via @marieclaire) https://t.co/kdFvQHqXxO,21/05/2016 18:30,joy,neutral
A crazy slackline moment captured #BoomerangOfTheWeek https://t.co/083ikudwMq,21/05/2016 18:15,joy,neutral
Out-of-this-world body painting from 16-year-old Lara Wirth https://t.co/GzETxshcm1 https://t.co/YMSl8lAdRr,21/05/2016 17:30,joy,positive
"""Catch me if you can like the gingerbread man."" We miss you Biggie. Happy birthday to the Notorious B.I.G. https://t.co/QTS31rxZp4",21/05/2016 14:00,joy,positive
"#DailyFluff
https://t.co/ZZgIq5Hsl4 🐾 https://t.co/1n7hBkG1aO",21/05/2016 11:07,joy,neutral
“An onion is really beautiful. A strawberry can be amazing.” —Terri Salminen #FoodRevolutionDay https://t.co/BojD02gdfc,21/05/2016 01:30,joy,positive
Diving through the Space Age concert visuals of @beeple https://t.co/0CvUd76ftL,21/05/2016 00:30,joy,neutral
Participate in this weekend’s hashtag project: #WHPedibleart https://t.co/uFsbgfFOWD https://t.co/0pvnMJB9Kr,20/05/2016 22:59,joy,neutral
Share the ways you love the environment! Browse the #MyEarthAction hashtag on Instagram for inspiration 🌎 https://t.co/ePmF5hX64C,20/05/2016 18:15,joy,neutral
Gathering in the kitchen for #FoodRevolutionDay with Terri Salminen https://t.co/ekCXEXS0Qb https://t.co/jgX5n62clz,20/05/2016 17:30,joy,neutral
"#DailyFluff
https://t.co/ZWFwbyJ49g 🐾 https://t.co/BJtNXzYKDx",20/05/2016 11:06,joy,positive
Dancing and centuries of history with Bolshoi student Stanislava Postnova https://t.co/DRWJvZ8Y24 https://t.co/qQ0AQPpEsu,20/05/2016 00:30,joy,neutral
Chronicling the @Mets with artist Joe Petruccio (@RocknRollArtist) https://t.co/aKF7nWJaGQ,19/05/2016 22:30,joy,positive
"A miniature world of brilliant ""balloons"" #myinstagramlogo🎈 https://t.co/jP0Jb0w60m",19/05/2016 20:30,joy,neutral
3-D surrealist treats from @FilipHodas https://t.co/IaeOU0cp7g https://t.co/60ede4FCDz,19/05/2016 17:30,joy,neutral
Trees in rhythm for #WHPhiddenbeauty https://t.co/cwo7rojXwv,19/05/2016 14:30,joy,positive
"#DailyFluff 
https://t.co/jhCruYD30C 🐾 https://t.co/RAhx9KmYDv",19/05/2016 11:08,joy,neutral
Dancers hide behind orange glass in Paris for #WHPhiddenbeauty https://t.co/h5VoWpY0qs,19/05/2016 02:30,joy,neutral
"An edible, delectable #myinstagramlogo ( + breakfast inspiration) https://t.co/XNr7XztaR5",19/05/2016 01:30,joy,neutral
Styles that speak for themselves from Mobolaji Dawodu https://t.co/M9NK9LDIST https://t.co/zTSMOT7yKh,19/05/2016 00:30,joy,positive
Building community (one picture at a time) with @moniquejaques https://t.co/hpgBqPLD8e https://t.co/2crYemfUtt,18/05/2016 22:30,joy,neutral
Creativity meets consistency in this fun round-up (via @bustle @MvpJess) https://t.co/QuqRsIxI1r,18/05/2016 21:56,joy,positive
It's #InternationalMuseumDay! What's your favorite museum to visit? https://t.co/6ev4f69D8O,18/05/2016 18:17,joy,positive
A re-sparked passion for pottery goes global https://t.co/i3UKWDUC9j https://t.co/k6iRi7NcBW,18/05/2016 17:30,joy,neutral
"#DailyFluff 
https://t.co/vACFdMJ8XC 🐾 https://t.co/1hP1Fd8vYs",18/05/2016 15:25,joy,positive
"Pink flowers blanket a quiet garden scene for last weekend’s hashtag project, #WHPhiddenbeauty https://t.co/ZYyvxHdwM0",18/05/2016 14:30,joy,neutral
“The extraordinary beauty of an ordinary moment.” —Isabel Martinez #WHPhiddenbeauty https://t.co/mfYiFal9Ci,18/05/2016 02:30,joy,neutral
"""This body is mine and I love every inch of it."" #PostBabyGoals from amazing women (via @Buzzfeed) https://t.co/N6xB709yk4",18/05/2016 01:30,joy,positive
"A long walk down the aisle in Chihuahua, Mexico https://t.co/EC1pdbwSkT",17/05/2016 23:45,joy,neutral
“You don’t need a man. You need a manicure.” —nail artist @JessicaWashick  https://t.co/PTWSKcDFx9 https://t.co/O2mSlv58L1,17/05/2016 22:30,joy,neutral
#💯 (via @TeenVogue) https://t.co/rdEIC0ZkGF,17/05/2016 20:32,joy,positive
#WeeklyFluff: a very regal beagle https://t.co/lAQC9knVQe,17/05/2016 17:30,joy,neutral
#DailyFluff 🐾 https://t.co/p8UskdpuEO,17/05/2016 16:52,joy,positive
A colorful bouquet emerges from a smoky haze for #WHPhiddenbeauty https://t.co/vL4WJ2J53d,17/05/2016 14:30,joy,neutral
Finding beauty in a beach ball for #WHPhiddenbeauty https://t.co/IpAT8WFnfi,17/05/2016 02:30,joy,positive
Featured submissions from this weekend’s hashtag project: #WHPhiddenbeauty https://t.co/w66TlYOMcJ https://t.co/yG4I7ZeIKN,17/05/2016 00:35,joy,positive
Twenty surprise visitors arrive at dawn 🐐  https://t.co/mZqkjYrSia,16/05/2016 23:45,joy,neutral
Turning trash into fancy footwear with @insectashoes #LivingMyPassion https://t.co/iuvWmaVwVQ https://t.co/YxJHDRlzaX,16/05/2016 22:30,joy,positive
This picturesque moment comes from the Iranian countryside https://t.co/5OgaYTigHN,16/05/2016 20:30,joy,positive
"“They make this dazzling appearance and brighten your day."" –Tracy Johnson on hummingbirds (via @WIRED) https://t.co/RBhlJn1xju",16/05/2016 18:30,joy,neutral
"#DailyFluff
https://t.co/NBTh7kmNXc 🐾 https://t.co/qrazag9N3p",16/05/2016 11:07,joy,neutral
"Vienna is in bloom, even at night 🌸 https://t.co/4rqHXbvYxx",16/05/2016 01:30,joy,positive
Meet the Morocco that makes Oumaima Aurag dream #hellomynameis https://t.co/3jsGy2hbnv,16/05/2016 00:30,joy,neutral
Playing with the wind under the Golden Gate Bridge https://t.co/SD4hEJU0Mk,15/05/2016 23:45,joy,neutral
"It’s an imaginary world where Instagram logos grow out of the earth, thanks to @rachelryle https://t.co/yuWHCo22EE",15/05/2016 22:30,joy,positive
There's still time to participate in this weekend's hashtag project! Tag photos/videos #WHPhiddenbeauty on Instagram https://t.co/v0cv0guE0x,15/05/2016 20:30,joy,positive
Over 100 paw prints + 10 tries = a terrier-powered remix of our new look https://t.co/kxUqibf84n,15/05/2016 18:15,joy,positive
You never know who you'll see running in San Francisco's #BayToBreakers race! https://t.co/S8jWE0zYo6,15/05/2016 14:00,joy,neutral
A moment of suspension on a beach in Brazil https://t.co/jsflwyk9by,15/05/2016 01:30,joy,neutral
Catching air off-road in Iran https://t.co/aQlytUZraB,14/05/2016 23:45,joy,neutral
The Week on Instagram | 235 https://t.co/R3RHWi994R https://t.co/TYpSd5ptuL,14/05/2016 22:35,joy,positive
Windshield rivers captured in a drive-thru car wash #BoomerangOfTheWeek https://t.co/VnVjrkYgLc,14/05/2016 22:30,joy,positive
Participate in this weekend's hashtag project! #WHPhiddenbeauty https://t.co/v0cv0guE0x https://t.co/CJdflIH7fy,14/05/2016 20:30,joy,neutral
"Awesome accounts and hashtags to follow, for authors and bookworms alike 📚 (via @dailydot @jopiazza) https://t.co/PB2cXquR3z",14/05/2016 18:30,joy,neutral
“I get so awe-inspired when I look at the stars and sky...the beauty in our world.” –Rob Simonsen #AstronomyDay https://t.co/g7QS4GTH15,14/05/2016 15:30,joy,neutral
"#DailyFluff
https://t.co/PI6QxQY873 🐾 https://t.co/BwyFm0AbAi",14/05/2016 11:06,joy,neutral
“My dance is neither a philosophy nor a job; it is the way I am feeling emotionally.” —Olga Kuraeva https://t.co/8rWCOtlaow,14/05/2016 01:30,joy,positive
Our new look reimagined in colorful latte art ☕️ https://t.co/TZZ91iILfI,14/05/2016 00:30,joy,positive
Participate in this weekend’s hashtag project: #WHPhiddenbeauty https://t.co/v0cv0guE0x https://t.co/dbDowfYqVx,13/05/2016 22:30,joy,neutral
A calm moment captured at @Festival_Cannes with #JuliaRoberts https://t.co/LSguERuQcW,13/05/2016 21:30,joy,positive
.@Festival_Cannes magic captured through moving illustrations https://t.co/2N9LEwmf0V https://t.co/SIKrvIFDBf,13/05/2016 21:00,joy,positive
A cloud that will give you goosebumps https://t.co/qFbEoIDWJb,13/05/2016 20:30,joy,positive
"""An account that promotes body acceptance and delicious treats? Yes, please."" –Brittney McNamara via @TeenVogue https://t.co/LJVVW0Y8e0",13/05/2016 18:30,joy,positive
Spend #Fridaythe13th with one spooky black cat https://t.co/70urbk3uhI https://t.co/obwusb6MfU,13/05/2016 17:30,joy,neutral
"#DailyFluff
https://t.co/0d56GvoI0R 🐾 https://t.co/H1A6nJHWCL",13/05/2016 11:05,joy,positive
A bird? A plane? A drone! Aerial views of Australia from Gabriel Scanu https://t.co/YLGXOY9pXm https://t.co/b3eSgNTVPp,13/05/2016 00:30,joy,neutral
Did you #BikeToWork today? Share your 🚴 commute with #BikeToWork and #MyEarthAction on Instagram!  https://t.co/cZprTE1o9v,12/05/2016 23:38,joy,neutral
Colorful odds and ends star in this @5ftinf remix of our new look https://t.co/f4twpbOTru,12/05/2016 22:30,joy,positive
“Dance for me is a pure form of being in the moment.” —B-Boy David Shreibman https://t.co/1zYiRcp5RC,12/05/2016 18:15,joy,neutral
The musicality of the moment with B-Boy David Shreibman #WhyIMove https://t.co/oRTOvru5yv https://t.co/HTFsNnZz8K,12/05/2016 17:30,joy,neutral
A real life family tree #WHPfamilytree https://t.co/tjIidC6I9N?,12/05/2016 14:30,joy,neutral
"#DailyFluff
https://t.co/jMQWiabzCh 🐾 https://t.co/KHFIDd4Ljs",12/05/2016 11:08,joy,positive
The many faces of a family #WHPfamilytree https://t.co/fVzbCHQux3,12/05/2016 02:30,joy,positive
400 flowers + 8 eight hours = Paulo del Valle’s remix of our new look  https://t.co/VVqvnrRUiI,11/05/2016 23:47,joy,neutral
The Instagram community gets creative with #myinstagramlogo https://t.co/v0g8jPncTW https://t.co/1XFgyjvLce,11/05/2016 23:28,joy,positive
Just one tap reveals a whole story (via @HuffPostArts @826valencia) https://t.co/lQhdkxxlp3,11/05/2016 22:21,joy,neutral
Happy birthday to the very talented @SabrinaAnnLynn! Keep twirling 😉 https://t.co/B6mxbQoRLH,11/05/2016 20:22,joy,positive
"Layout, Boomerang and Hyperlapse have updated icons, too https://t.co/cVaTFd69kj",11/05/2016 19:00,joy,positive
A family of skaters ride together #WHPfamily https://t.co/9J3Q55EOZl,11/05/2016 18:10,joy,positive
Our new look reflects our incredible community. Here's a glimpse of the awesomeness https://t.co/zb8Qk0CV6T https://t.co/HUkZHRsQf3,11/05/2016 17:49,joy,neutral
Here’s the story behind our new design https://t.co/xKcsgMqFOw https://t.co/V6jXzBpuYj,11/05/2016 16:25,joy,neutral
We’re introducing a new look today! https://t.co/U25rUBvsKk https://t.co/I7stFTkOG6,11/05/2016 13:55,joy,positive
"#DailyFluff
https://t.co/KPSRiTFGGo 🐾 https://t.co/FURocXPDJf",11/05/2016 11:07,joy,positive
A mother-daughter workout routine #WHPfamilytree https://t.co/bnfKgEgCXL,11/05/2016 02:30,joy,neutral
"Dogs can’t fly, but this one comes close! https://t.co/XOS7zChpBo",10/05/2016 23:45,joy,positive
Documenting destinies changed with Arthur Bondar https://t.co/QDMzq3sogT https://t.co/zVKlgdK3zp,10/05/2016 22:30,joy,neutral
Calling all dessert lovers! 🍰🍩 (via @foodrepublic) https://t.co/QosF0qtgJO,10/05/2016 18:34,joy,neutral
#WeeklyFluff: brilliantly colored Indian ringneck parrots edition https://t.co/fXkJcAsRvM,10/05/2016 17:30,joy,neutral
An illustrated tribute for mom #WHPfamilytree https://t.co/BdmRQmkE4B,10/05/2016 14:30,joy,neutral
"#DailyFluff
https://t.co/UnQVGdKNRw 🐾 https://t.co/O2zxEvHNna",10/05/2016 12:08,joy,positive
"One big happy astronaut family #WHPfamilytree
https://t.co/Frx6a1MPzE",10/05/2016 02:30,joy,positive
Vintage cars meet high fashion in #Cuba https://t.co/7pq68dzG8j,09/05/2016 23:45,joy,positive
Featured submissions from this weekend’s hashtag project: #WHPfamilytree https://t.co/ZfAFDYphe3 https://t.co/6ruL1lyKgI,09/05/2016 22:43,joy,positive
"Yup, you really can do the #RunningManChallenge anywhere  https://t.co/jzn0f6oJyM",09/05/2016 19:30,joy,positive
Lessons learned in the space between school &amp; family in #NYC (via @nytimes) https://t.co/v6etlG6hHA,09/05/2016 18:33,joy,neutral
"Human, honest and humorous things with @jhnmclghln https://t.co/6GbFAbU61n https://t.co/l16i2mZ6Y1",09/05/2016 17:30,joy,neutral
"#DailyFluff 
https://t.co/MkhOyJTXuI 🐖 https://t.co/h0LZbh60K1",09/05/2016 11:06,joy,positive
“Motherhood is by far the coolest thing I have done and do every day.” #HappyMothersDay https://t.co/4oocbS3JWf,09/05/2016 03:00,joy,neutral
"Happy #MothersDay to all the moms and grandmas who remind us to keep dancing 💃
https://t.co/QfkzpG9dne",09/05/2016 00:30,joy,neutral
Imagining giant creatures in the ocean with @hellorayita https://t.co/2piyMIabMm,08/05/2016 23:45,joy,neutral
Capture your family's spirit this weekend. Tag photos &amp; videos #WHPfamilytree on Instagram https://t.co/ANccJsP2i7 https://t.co/5NUoDWT80M,08/05/2016 21:30,joy,positive
.@RaniaMatar captures the powerful relationship between mother and daughter #MothersDay https://t.co/KQ490bUBIV,08/05/2016 20:30,joy,neutral
Celebrating motherhood every day with illustrations #HappyMothersDay https://t.co/D8jU2rUTVU https://t.co/4GTpJCvCcH,08/05/2016 17:30,joy,neutral
"If you've known and loved a face like this 👶🏼😩, today is for you. Happy #MothersDay! https://t.co/cvfsBmZbVq",08/05/2016 15:00,joy,neutral
Show us how you celebrate Mother Earth. Tag your photos and videos #MyEarthAction on Instagram 🌎 https://t.co/0p6QPuvDRf,08/05/2016 01:30,joy,neutral
Celebrating Santa Catarina in Mexico https://t.co/wdIBQdW2ES,07/05/2016 23:45,joy,positive
"The Week on Instagram | 234
https://t.co/kR21HvOa1p https://t.co/hDSgvuiV55",07/05/2016 22:35,joy,positive
What makes your family special? Take a photo or video for this weekend's hashtag project: #WHPfamilytree https://t.co/ANccJsP2i7,07/05/2016 21:30,joy,neutral
#RunningManChallenge to the rescue! Featuring @HeatCheck_11 @Jaybrant2 https://t.co/hfpDRjuL1X,07/05/2016 19:30,joy,neutral
A never-ending B-Boy spin takes looping to a whole new level #BoomerangOfTheWeek  https://t.co/xGWMs2hmpc,07/05/2016 18:21,joy,neutral
Turning heads at the #KyDerby with @TheHatGirls 👒 https://t.co/my3ccxwzAN https://t.co/BCnUtiPjJN,07/05/2016 17:30,joy,neutral
The #runningmanchallenge gets cleaned up https://t.co/jGjfxYNPPj,07/05/2016 16:45,joy,neutral
"#DailyFluff
https://t.co/yxGXxOoPrU 🐦 https://t.co/ygkICifAmy",07/05/2016 11:06,joy,positive
Star trails 🌟 #SpaceDay https://t.co/9pLz94C8Bs,07/05/2016 01:30,joy,neutral
Life (and work) in Joshua Tree with @sara_combs and @richcombs 🌵  https://t.co/5eUxy2jkYX,07/05/2016 00:30,joy,neutral
Comics that hit the 😂 spot (via @observer @butlikemaybe @jakelikesonions) https://t.co/eUpg4eh8q2,06/05/2016 23:00,joy,neutral
"Participate in this weekend’s hashtag project: #WHPfamilytree 
https://t.co/ANccJsP2i7 https://t.co/LbHXIvVVL7",06/05/2016 21:13,joy,neutral
Capturing the light in the darkness with @mnewmanphoto #SpaceDay 🌌  https://t.co/8sWU2BUP9y https://t.co/2jOjpion7t,06/05/2016 17:30,joy,neutral
"#DailyFluff
https://t.co/j5bcFfg6CN 🐾 https://t.co/BlyVYu64jn",06/05/2016 11:07,joy,neutral
“Life goes on no matter what.” —Kiana Hayeri #IWMF https://t.co/Kin5mcK3PD,06/05/2016 03:30,joy,positive
Embracing youth (no matter what) with photojournalist Kiana Hayeri https://t.co/bGuZiDl0Gn https://t.co/qkx9JVXXnn,06/05/2016 00:30,joy,positive
Building a global art community (via @wmag @aureta @LOVE_WATTS_) https://t.co/mFU6AEVDma,06/05/2016 00:09,joy,neutral
The feeling of freedom with Royal Ballet principal @_stevenmcrae https://t.co/jJj96uG5XK https://t.co/ZLMqJHhdSp,05/05/2016 22:30,joy,neutral
Happy #CincodeMayo! (Or Cinco de Meow 🐱) 🌮 https://t.co/i2EMN57s1M,05/05/2016 20:41,joy,neutral
After class and between assignments with Cassandra Giraldo https://t.co/HzsxN2XmnZ https://t.co/QNSp30myxf,05/05/2016 17:30,joy,neutral
Happiest of birthdays to the incomparable @Adele! 🎂 https://t.co/hDD7oRxKPU,05/05/2016 15:32,joy,neutral
A mother-daughter collaboration for #WHPdaydream https://t.co/IKULcUOqgR,05/05/2016 14:30,joy,positive
"#DailyFluff 
https://t.co/DJKbKuImCR 🐾 https://t.co/YqpaNTIOiR",05/05/2016 12:07,joy,positive
“I think everyone’s entitled to a bit of daydreaming once in a while.” —Barbara Tempelman #WHPdaydream https://t.co/iHPdsiKAM5,05/05/2016 02:30,joy,neutral
Mmmm...pasta. Delicious meal ideas from @epicurious https://t.co/0Pv3WP0oZp,04/05/2016 23:30,joy,neutral
Celebrating #ChildrensDay in Japan with colorful carp streamers https://t.co/R1xgqOQIQ7 https://t.co/YnhsPGRghN,04/05/2016 22:30,joy,neutral
Couture meets conga for @CHANEL's first show in Cuba (via @harpersbazaarus)  https://t.co/lojxVbmGFW,04/05/2016 20:57,joy,positive
"“Judge me by my size, do you?” —Yoda #MayThe4thBeWithYou https://t.co/8Fdm10IIB6",04/05/2016 16:11,joy,neutral
"“TK-421, why aren’t you at your post?” #MayThe4thBeWithYou https://t.co/sVEqEd79Ka",04/05/2016 15:03,joy,positive
“That place your mind wanders during a long day at the office.” —@fotofrolic #WHPdaydream https://t.co/RmpFFJFCTn,04/05/2016 14:00,joy,positive
"#DailyFluff #MayThe4thBeWithYou
https://t.co/Gr95DKfNaE 🐾 https://t.co/fnIRomNb4s",04/05/2016 11:37,joy,neutral
Vicky Martinez transforms an encounter with a horse into a childhood memory #WHPdaydream https://t.co/lOyV4t2x9E,04/05/2016 02:30,joy,positive
"“There will never be 2 photographs which are exactly the same, nor will we ever see the same sky.” —Gabriela Saueia https://t.co/P2CvNiaQML",04/05/2016 01:30,joy,positive
ICYMI: fierce videos from @voguemagazine at the #MetGala  https://t.co/sl9cFQGVzF,04/05/2016 01:02,joy,neutral
Catch São Paulo’s sunsets from wherever you are https://t.co/NJEUHOpYsB https://t.co/yj0VpEM9r2,03/05/2016 22:30,joy,positive
You're never too old for storytime. Happy #ChildrensBookWeek! 📚 https://t.co/yvYDuSXbP3,03/05/2016 20:30,joy,neutral
Every Tuesday should be #TacoTuesday 🌮🌮🌮 https://t.co/0NA63oCzM4,03/05/2016 19:30,joy,neutral
Can you believe we're less than 100 days away from the @Olympics? The torch relay began in Brazil today! #RoadToRio https://t.co/ekPDrM2xL9,03/05/2016 18:15,joy,positive
"#WeeklyFluff, blue-eyed Japanese rescue feline edition https://t.co/11AlNxvaLH",03/05/2016 17:30,joy,positive
"Welcome to Instagram, @radiohead! Brand new music + amazing Claymation videos https://t.co/xiYC3a6nbv",03/05/2016 16:07,joy,neutral
See how @karliekloss @Brandonmaxwell improvised her #MetGala dress for the after-party! New videos are on Explore 🎉 https://t.co/E5yHNWZtQf,03/05/2016 15:46,joy,neutral
Satisfying slow-motion for #WHPdaydream https://t.co/yw3aXCGK4W,03/05/2016 14:30,joy,neutral
"#DailyFluff 
https://t.co/z7l6pZQhxA 🐾 https://t.co/VIk9M4gLuM",03/05/2016 11:06,joy,neutral
"At the #MetGala, Gordon von Steiner created futuristic video portraits https://t.co/6XUWxP4MUc",03/05/2016 04:55,joy,positive
Dreams of prom brought to life for #WHPdaydream https://t.co/EOWo7hywxS,03/05/2016 02:30,joy,positive
Reconnecting with childhood wonderment in Iran 🌈 https://t.co/8oSi12FllJ,02/05/2016 23:45,joy,positive
Awesome food art alert: the #AvocadoRose 🌹 (via @hellogiggles) https://t.co/ZjRsCyAn2R,02/05/2016 23:37,joy,neutral
Watch the magic that is the #MetGala. On Explore now! https://t.co/Dr78MtNX1Z,02/05/2016 23:10,joy,positive
Featured submissions from this weekend’s hashtag project: #WHPdaydream https://t.co/uUxWxwxbIt https://t.co/HTmY0g3tSI,02/05/2016 21:35,joy,neutral
"See how Jeff &amp; Jon Lowenstein use Instagram as a ""space for true dialogue"" in Chicago (via @jackiespinner @CJR)  https://t.co/V8cVymGifW",02/05/2016 19:45,joy,neutral
Circumstances at @BurnRubber led to Rick Williams’ passion 📷 https://t.co/4lTH7AyYHr https://t.co/lLWbuuuB1l,02/05/2016 17:30,joy,neutral
"Happy Birthday, #DavidBeckham! Here's to a great year of memories like these 🎂  https://t.co/JVezsZejPX",02/05/2016 15:30,joy,neutral
"#DailyFluff 
https://t.co/kRjEe4ds1a 🐾 https://t.co/PhHYNMZNgH",02/05/2016 11:06,joy,positive
“Go with your instincts. Take lots of photos. Just keep walking.” —Chulsu Kim https://t.co/rRUgxk3iUD,02/05/2016 01:30,joy,neutral
Seagulls suspended in the air on a windy beach day 😎 https://t.co/PDuSuu7vME,01/05/2016 23:45,joy,positive
Capturing fairy-tale magic with illustrator Lia Selina https://t.co/uGN06h8Rf3 https://t.co/a0AoiDyLuA,01/05/2016 22:00,joy,positive
Capture your real-life dreams &amp; participate in this weekend's hashtag project #WHPdaydream: https://t.co/bw1Xh1P3oF,01/05/2016 21:00,joy,positive
The top 10 #Views from @Drake's Instagram👌 (via @billboard) https://t.co/jOuVSIJZXS,01/05/2016 18:30,joy,neutral
Wishing everyone a happy #MayDay! Check out this colorful maypole: https://t.co/s1EjSkw15v,01/05/2016 13:00,joy,positive
“My dance is neither a philosophy nor a job; it is the way I am feeling emotionally.” —Olga Kuraeva https://t.co/TsXl81rsSP,01/05/2016 02:00,joy,neutral
Pablo Thecuadro’s glamorous collages from past White House Correspondents’ Dinners @wmag https://t.co/oBk07ajkh6 https://t.co/YLy2MUbAfV,01/05/2016 00:30,joy,neutral
A colorful and otherworldly moment from the streets of Mumbai  https://t.co/7K0hFVLpnT,30/04/2016 23:45,joy,neutral
"The Week on Instagram | 233 
https://t.co/2tljyNc5mR https://t.co/6vvvt52VI1",30/04/2016 22:35,joy,neutral
Take a moment &amp; color outside the lines of reality this weekend. Tag your photos &amp; videos #WHPdaydream on Instagram! https://t.co/bw1Xh1P3oF,30/04/2016 21:00,joy,positive
Dive into an underwater museum in the Atlantic with @JasondeCairesT 🐠 🐟 🐙  https://t.co/v8yyME9k14,30/04/2016 18:15,joy,neutral
Happy #IndependentBookstoreDay to all the bibliophiles out there. #ireadbooksactually 📚https://t.co/jMqrObiS1z,30/04/2016 15:30,joy,neutral
"#DailyFluff 
https://t.co/HXKYpKwghd 🐾 https://t.co/pzLBqti5mv",30/04/2016 11:07,joy,neutral
"“In my photography, I am trying to mediate between worlds.” —@tasneemalsultan https://t.co/jo6ROudhqd",30/04/2016 01:00,joy,positive
“My shield was a waiting tray and my helmet was a cooking bowl.” —21st Century Man of La Mancha https://t.co/2fjEtB6LfO,29/04/2016 23:00,joy,neutral
Participate in this weekend’s hashtag project: #WHPdaydream https://t.co/bw1Xh1P3oF https://t.co/9SltEActHh,29/04/2016 21:09,joy,neutral
Exploring emotions onstage with Olga Kuraeva #whyImove #InternationalDanceDay https://t.co/atcDKZEYBx https://t.co/JkgrwB8NCq,29/04/2016 19:00,joy,positive
"An exclusive chat with @Drake about “Views,” memes and the CN Tower https://t.co/3IeTMLjMjY",29/04/2016 17:07,joy,neutral
"#DailyFluff 
https://t.co/OxDGTfMvRT 🐾 https://t.co/KxH7mc7MFG",29/04/2016 11:08,joy,neutral
“I’m very inspired by how fragile and strong humans can be at the same time.” —David Uzochukwu https://t.co/Ca2NPhTgbb,29/04/2016 02:00,joy,positive
"“I use the dye to create a fragile, brittle color, then I add a glinting light.” —Yuki Fujisawa https://t.co/decxOdi5SE",29/04/2016 00:00,joy,neutral
"A more open approach for the @SFMOMA expansion, designed by @snohetta https://t.co/LblGmLFQOx",28/04/2016 22:00,joy,neutral
“I’m a total hummingbird paparazzi.” —Tracy Johnson https://t.co/HXAE7ySQs0,28/04/2016 20:00,joy,positive
Introducing Instagram for Windows 10 Mobile https://t.co/u42IM9p6QQ https://t.co/35zviWFatM,28/04/2016 18:18,joy,neutral
Working hard toward an @NFL dream with @BraxtonMiller5 https://t.co/DuLHxisrcG https://t.co/alicPfLQGP,28/04/2016 15:16,joy,positive
"#DailyFluff 
https://t.co/YlIWZ5qKbO 🐾 https://t.co/LZYphDknlR",28/04/2016 11:08,joy,neutral
Celebrating #EarthDayinFashion @mftanyc for #WWIM13 🌎 https://t.co/qyeIV3Gx80,28/04/2016 03:00,joy,neutral
Celebrating #NationalPoetryMonth with 18-year-old slam poet Rhiannon McGavin https://t.co/G6S8TP72Ao https://t.co/1Psqy6knfW,28/04/2016 01:00,joy,positive
"Celebrating Earth Day in Japan with balloons, flowers and a panda suit #LifeOnEarthWWIM13 https://t.co/dUGjmTlBrz",27/04/2016 23:00,joy,neutral
The mechanical and complex yet elegant and refined designs of @molistudio https://t.co/B4RDyREG9l https://t.co/STIfmKUz0f,27/04/2016 21:07,joy,neutral
Happy #KingsDay from the canals of Amsterdam! https://t.co/ixr2umnf8N,27/04/2016 20:17,joy,positive
"Exploring the forests near Frankfurt, Germany #LifeOnEarthWWIM13 https://t.co/C4ja5lulhZ",27/04/2016 19:00,joy,positive
"Capturing ever-changing Tokyo one expression at a time with Chulsu Kim 
https://t.co/kUqypMSiqU https://t.co/FlfkOqJfab",27/04/2016 15:08,joy,neutral
"#DailyFluff 
https://t.co/AbyWLtAO8m 🐾 https://t.co/pwBOWE6CiI",27/04/2016 11:05,joy,neutral
Just hanging around for #WWIM13Indonesia https://t.co/J8b5nMlpJF,27/04/2016 03:00,joy,neutral
Standing out or blending in? #LifeOnEarthWWIM13 https://t.co/SFiE5caJBr,27/04/2016 01:00,joy,positive
A trip to a desert wildlife sanctuary for #WWIM13_Emirates https://t.co/SbI5vsVnBg,26/04/2016 23:00,joy,neutral
It’s romance and rebellion for photographer @tasneemalsultan https://t.co/5Zc9Bx2CYW https://t.co/e8aEDaGfZj,26/04/2016 21:06,joy,positive
Find a great new page-turner through these celebrity book clubs (via @USATODAY) 📚 https://t.co/Wv0AtLIuAe,26/04/2016 19:00,joy,neutral
