tweet,date_time,real_distilbert_sentiment,real_sentiment
Thank u. Keep it going  https://t.co/hQwyQ6m1fB,14/12/2015 22:05,joy,positive
@scooterbraun @AllisonKaye team sexy,14/12/2015 22:04,joy,positive
They don't want us...,14/12/2015 02:31,joy,positive
Lol https://t.co/dphENq2tvS,14/12/2015 02:29,joy,positive
Europe. Pre-sale for the #PurposeWorldTour is now available on https://t.co/zW6vmksJaF. See u soon https://t.co/482JHkyIPM,11/12/2015 16:07,neutral,neutral
Dreams come true. New job. Lol. https://t.co/LqjTHJKJlf,11/12/2015 14:04,joy,positive
Got a new job. Thanks @JKCorden,11/12/2015 02:15,joy,positive
I love me a good #BubleXMAS,11/12/2015 02:13,neutral,neutral
Me too https://t.co/cXV1eFhuWu,10/12/2015 16:51,joy,positive
I want a super bowl commercial :),10/12/2015 16:50,joy,neutral
Miami you were fun. Thank you,10/12/2015 16:50,joy,neutral
#PURPOSE https://t.co/ZWMJvhasht,09/12/2015 15:10,joy,neutral
Europe... I'm coming. #PurposeWorldTour,09/12/2015 15:09,joy,positive
Toronto https://t.co/mmpcDRvXKE,08/12/2015 00:55,joy,positive
@diplo @Skrillex @poobear @scooterbraun Grammy time boys. Congrats. #WhereAreUNow #PURPOSE,07/12/2015 16:20,joy,neutral
Thanks for a great night London https://t.co/HGKbMSgzRi @CapitalOfficial,07/12/2015 05:09,joy,neutral
It's all about the music #PURPOSE https://t.co/ZWMJvhasht,06/12/2015 06:49,joy,positive
Get ready London,06/12/2015 06:49,joy,positive
My guy https://t.co/9HzQkbj9q1,06/12/2015 06:47,joy,neutral
That's good company https://t.co/prRjY2yljJ,06/12/2015 06:45,joy,neutral
On my way to @CapitalOfficial jingle ball,05/12/2015 18:31,joy,positive
U can livestream #PurposeinTO on Monday for free at 8pm EST. See u soon https://t.co/mmpcDRvXKE,05/12/2015 18:31,joy,positive
I love Japan,05/12/2015 05:08,joy,neutral
Just saw #LoveYourself  is now #1 on the @officialcharts. @edsheeran @ItsBennyBlanco @scooterbraun congrats boys! 3 #1s in 3months. #PURPOSE,05/12/2015 05:00,neutral,neutral
Skate as me in #PurposePro. Let me know if u find anything or anyone ;) https://t.co/m9AinNNbvH,04/12/2015 21:31,joy,positive
That #PURPOSE ALBUM https://t.co/ZWMJvhasht,04/12/2015 05:28,joy,neutral
#MyCalvins ad is nominated for #TheYouTubeAd ‘That’s Your Guilty Pleasure’. Thanks https://t.co/O4iseQZaTs,03/12/2015 19:46,neutral,neutral
✈️ Japan,03/12/2015 14:57,joy,positive
Mark My Words. #PURPOSE https://t.co/QTYt8y3mur,02/12/2015 18:11,joy,positive
Let's #giveback together. #PurposeInTO on sale now. See u on 12/7 at @TheDanforthMH to benefit @StratfordHOB https://t.co/wFWJtLhkcf,01/12/2015 21:05,joy,positive
"Thanks @NoiseyMusic @SPINmagazine #WhatDoYouMean 

https://t.co/Tt9BLOwuIx
https://t.co/qz5riRo6K3",01/12/2015 18:37,joy,positive
@StratfordHOB its #GivingTuesday :),01/12/2015 18:21,joy,positive
Thank you for being there when we needed you :) now it's my turn  https://t.co/BwygIxcFlb,01/12/2015 18:19,joy,neutral
Time to bring #PURPOSE home. #EveningWithJB on 12/7 at @TheDanforthMH to benefit @StratfordHOB. Tix on sale 4pm est today #PurposeInTO,01/12/2015 18:18,neutral,neutral
Next time come https://t.co/jl8RTskU2s,01/12/2015 05:22,neutral,neutral
https://t.co/ZWMJvhasht #PURPOSE,01/12/2015 05:20,joy,positive
https://t.co/Xx4a0mA1K2,01/12/2015 05:20,joy,positive
:) https://t.co/kqYilE0nPj,01/12/2015 05:19,joy,positive
Thank u https://t.co/nb3H6AemrQ,01/12/2015 05:18,joy,positive
Congrats @Skrillex  https://t.co/56ypZgnShU,30/11/2015 21:17,neutral,neutral
Over 200 million views already. Thank you. https://t.co/4Djuxtn5o0,30/11/2015 17:08,joy,positive
#CyberMonday https://t.co/ZWMJvhasht,30/11/2015 17:03,joy,positive
Legend. Thank u https://t.co/g7qLgQjqGI,30/11/2015 03:53,joy,positive
Thanks https://t.co/MLgQBxAmTx,30/11/2015 02:35,joy,positive
No thank you https://t.co/CQHnvUPODB,30/11/2015 02:31,joy,positive
:) #PURPOSE is the fastest album in history to get to a Billion streams. Thank u.  https://t.co/ZWMJvhasht,29/11/2015 19:36,joy,positive
Hi @edsheeran  https://t.co/z3NpsPjeeo,29/11/2015 19:34,joy,positive
Thanks https://t.co/qsLINjMzaQ,29/11/2015 19:34,joy,positive
Support @Skrillex tomorrow. That's family. #redlips. I got u bro https://t.co/LpRiLER56Z,29/11/2015 18:55,joy,neutral
#HALOawards air tonight at 7pm. Got to receive a special award. Thanks @NickelodeonTV,29/11/2015 18:54,neutral,neutral
Just a nice Sunday stroll https://t.co/SBdZtGwkME,29/11/2015 17:16,joy,positive
https://t.co/xNFs75lO6l,29/11/2015 15:07,joy,positive
Nah. Lol. #LoveYourself fool! #base @bignarstie  https://t.co/YyBO1n3tTm,29/11/2015 02:46,joy,neutral
UK goes hard @edsheeran :) #base #loveyourself #purpose https://t.co/1t07JTqk3O,29/11/2015 02:43,joy,positive
Which song should be the next single? Which song are you playing right now? #PURPOSE  https://t.co/ZWMJvhasht,28/11/2015 15:45,joy,positive
Happy holidays https://t.co/n8RBN7SFHy,28/11/2015 15:44,joy,positive
Happy holidays https://t.co/mJzZbcy07K,28/11/2015 15:31,joy,neutral
Honored thank you. #purpose  https://t.co/6zJrp0d0eT,27/11/2015 22:29,joy,neutral
#Purpose Black Friday special too. In stores and on @AppleMusic https://t.co/aGWFslPeYV,27/11/2015 22:27,joy,neutral
"Black Friday on iTunes - $5.99 holiday album. Under the Mistletoe by Justin Bieber 
https://t.co/UXrW4TjEd3",27/11/2015 14:35,joy,neutral
Which song is your favorite ?? #PURPOSE https://t.co/ZWMJvhasht,27/11/2015 14:31,joy,positive
Thankful https://t.co/nWAdHeQ62p,27/11/2015 14:28,joy,positive
New jam featuring #thestomach :) https://t.co/Cm3kzmRliv,26/11/2015 01:27,joy,positive
Grateful https://t.co/RlLvhsz7FM,25/11/2015 20:08,joy,neutral
Fact. Lol https://t.co/REPkBiZSwW,25/11/2015 20:08,joy,positive
This is dope. @chaelinCL @zanelowe @ParrisGoebel https://t.co/JhvAkGOLEU https://t.co/2TOeYLKfyb,25/11/2015 20:07,neutral,neutral
#PURPOSE https://t.co/ZWMJvhasht,25/11/2015 14:33,joy,positive
No words. Thank u. #purpose #history https://t.co/KVkndimDNP,25/11/2015 14:32,joy,neutral
U see the #AMAs?  https://t.co/yuNXu3ZGa3,25/11/2015 14:31,joy,positive
THANK YOU https://t.co/TgVoB619V3,24/11/2015 14:41,joy,positive
Love to @Skrillex and @diplo  https://t.co/PARnKes6x8,24/11/2015 14:40,joy,positive
@BertShowBert love yah buddy,24/11/2015 14:39,joy,positive
@StephenAtHome thank you for the understanding as sometimes life kicks our ass and we need to deal with it. I will see u soon. Thank you,24/11/2015 06:22,sadness,neutral
My apologies to @colbertlateshow as I won't be able to make it to nyc tomorrow for the show. I look forward to making it up to you soon,24/11/2015 06:21,neutral,neutral
#PURPOSE https://t.co/ZWMJvhasht,23/11/2015 19:41,joy,positive
Love these guys https://t.co/UIZO9MkGrQ,23/11/2015 19:37,joy,neutral
My turn. #BieberOnAMAs,23/11/2015 03:54,joy,neutral
Ready #bieberonAmas,22/11/2015 23:13,joy,positive
Thank you https://t.co/iJQQxapmA0,22/11/2015 23:10,neutral,neutral
#PURPOSE https://t.co/ZWMJvhasht,22/11/2015 02:35,joy,neutral
Tomorrow. #BieberOnAMAs,22/11/2015 02:08,joy,neutral
#AMAs tomorrow. Last chance to vote. Thanks @diplo @skrillex https://t.co/KXX5XMxD1d,21/11/2015 18:02,joy,positive
@Drake great seeing u big bro. Family for life,21/11/2015 16:39,joy,positive
Thank you for making #PURPOSE the #1 Album https://t.co/ZWMJvhasht,21/11/2015 05:56,joy,neutral
Great rehearsal today. See u Sunday. #BieberAMAs,21/11/2015 04:27,joy,positive
@samsmithworld thank you Sam. Means a lot coming from u,21/11/2015 01:21,joy,positive
Love https://t.co/XUJBH7PDLl,21/11/2015 01:20,joy,positive
We did this https://t.co/FnFvhw7RrM,21/11/2015 01:20,joy,positive
Love this team. Thank you. #DreamTeam  https://t.co/LKzavCqwBt,21/11/2015 01:20,joy,positive
#Purpose cupcakes. Thanks @bakedbymelissa  https://t.co/KAn4Snj8Ui,20/11/2015 19:53,joy,neutral
Make sure you get your #PURPOSETOUR tickets today for 1st leg https://t.co/G2VKo20VAz https://t.co/1LFqcoQO7S,20/11/2015 15:32,joy,neutral
I don't know if everyone is ready for tonight and the #SecretHandshake @jimmyfallon :) https://t.co/yBKnaXnZ0E,20/11/2015 02:31,joy,positive
Thank you Houston. U were amazing. And @trvisXX I met your family. Great people. #EveningWithJB,20/11/2015 02:30,neutral,neutral
Beliebers... It's important that Those who got pre-sale for #PurposeWorldTour...Make sure u redeem ur codes to get #Purpose. Spread the word,20/11/2015 00:25,joy,neutral
Houston #EveningWithJB,19/11/2015 23:22,joy,positive
Watching this again. @JKCorden loves his life in a fish bowl. Lol. #CarpoolKaraoke https://t.co/TdTyZQU4ra,19/11/2015 20:13,joy,positive
I love u guys https://t.co/q2Mf2QSyzE,19/11/2015 19:30,joy,positive
UK!! Big love to @anniemac and @bbcr1 for making my album #Purpose Hottest Record In The World tonight. U got the album? Thank u,19/11/2015 19:25,joy,positive
"UK! Want to meet me? I want to meet you :) Click below for a chance but hurry competition closes at midnight!
 
https://t.co/GCB97mbMcM",19/11/2015 18:17,joy,positive
UK! Tonight on @CapitalOfficial from 7pm 'Justin Bieber's Capital Album Party Replay'. Hear the tracks from #Purpose https://t.co/7wod0jkbDO,19/11/2015 16:17,joy,neutral
Here it is. The NEW #CarpoolKaraoke with @JKCorden @latelateshow -----&gt;  https://t.co/TdTyZQU4ra,19/11/2015 14:37,joy,positive
New Album---&gt; https://t.co/ZWMJvgSRpV,19/11/2015 14:35,neutral,neutral
About to do another #CarpoolKaraoke with @JKCorden on @cbs right now. Tune in. Thanks,19/11/2015 05:45,joy,neutral
Tonight we are back at it again. carpool karaoke with @jkcorden on the @latelateshow #littleboxbigboxcardboardbox https://t.co/L2xt0p6bXB,19/11/2015 02:45,joy,neutral
Let's do this @JKCorden  https://t.co/x9xusAsC6m,19/11/2015 02:01,joy,neutral
Chitown that was special. Thank you. Let's make a change together. #EveningWithJB,19/11/2015 01:56,joy,positive
Chicago get ready. #EveningWithJB #purpose,18/11/2015 23:54,joy,neutral
Thanks for coming out @B96Chicago and @1035KISSFM here we go. #EveningWithJB,18/11/2015 23:54,joy,positive
"I'm voting for ""Where Are U Now"" for #AMAs Collaboration of the Year because I love @Skrillex and @diplo :) https://t.co/HXJk6ZXxOz",18/11/2015 23:07,joy,positive
No chill. Lol.  https://t.co/2T053SfpBR,18/11/2015 23:06,joy,positive
Thank u for being there. #realfriend  https://t.co/L7KMuyDSzq,18/11/2015 23:04,joy,positive
Yep https://t.co/bppyoOfBjL,18/11/2015 21:34,neutral,neutral
Just had fun skating in Chicago. Thanks to the people who allowed me to just have fun and be normal (kind of) for a little :) #chitown,18/11/2015 21:33,joy,positive
Chicago. #eveningwithJb #purpose https://t.co/L0mKZ1kvFC,18/11/2015 20:35,joy,neutral
Playing more new tracks from #purpose on @CapitalOfficial now. Listen - https://t.co/7wod0j2Afe  #BieberOnCapital https://t.co/GlHIuFRnVi,18/11/2015 19:37,joy,neutral
I’m taking over @CapitalOfficial from 7pm (UK Time) w/@RomanKemp. Check it out here - https://t.co/7wod0jkbDO  #BieberOnCapital #Purpose,18/11/2015 18:31,joy,neutral
This is one of my favorite TV performances. Last night on @FallonTonight ---&gt; https://t.co/25egy1z9TZ,18/11/2015 17:18,joy,positive
Thanks nyc. Chicago tonight 🚀,18/11/2015 17:09,joy,neutral
Favorite song? #PURPOSE https://t.co/ZWMJvgSRpV,18/11/2015 17:08,joy,neutral
Followed. Ha. Talk to u and the UK soon. #PURPOSE https://t.co/D436xfCIeU,18/11/2015 17:07,joy,positive
UK tonight  https://t.co/AkoI31yKxl,18/11/2015 17:07,joy,neutral
@CapitalOfficial im ready. #purpose,18/11/2015 16:55,joy,neutral
#Zoolander2 https://t.co/ubryPQmn05,18/11/2015 16:37,joy,neutral
Thank u to @halsey and @BigSean for coming out today and showing love at the @TODAYshow,18/11/2015 15:25,joy,positive
@SevianFrangipan I got u. #protectivebro @halsey :),18/11/2015 15:24,joy,positive
It's time. @todayshow right now. #purpose and I brought friends with me @halsey @bigsean https://t.co/tHT56AL1C7,18/11/2015 12:53,joy,neutral
Wake up motha #%%%%%% #biebertoday https://t.co/4y7M662MZM,18/11/2015 11:32,joy,neutral
Last night a little #sorry on @jimmyfallon @FallonTonight  https://t.co/25egy1QKLx,18/11/2015 10:33,joy,neutral
I see u guys camping out. I love u #beliebers. See u soon. #BieberTODAY https://t.co/UgS4AUTQgY,18/11/2015 10:32,joy,positive
@latelateshow see u tonight bro,18/11/2015 10:31,joy,neutral
Time to sing. @jimmyfallon @FallonTonight on now. Thanks. #purpose https://t.co/MlWjrB3OyH,18/11/2015 04:40,joy,neutral
They are right. Tomorrow is a celebration! @TODAYshow #BieberTODAY #PURPOSE  https://t.co/jXGwKPQJL4,18/11/2015 04:00,joy,positive
Love Yourself. @edsheeran @ItsBennyBlanco https://t.co/0QXzNuy18F,18/11/2015 02:53,joy,positive
Favorite song? https://t.co/ZWMJvhasht,18/11/2015 01:20,neutral,neutral
Looking forward to the trip @Sethrogen  https://t.co/OmIH7tXTyN,18/11/2015 01:01,joy,positive
One of my favorite covers of #sorry. Lol. https://t.co/nuvwWr9Jh1,18/11/2015 01:01,joy,positive
Tonight I sing and race on @jimmyfallon and the @FallonTonight https://t.co/idT6l4V8UL,18/11/2015 00:26,joy,neutral
#bieberhalsey @TODAYshow tomorrow #Purpose https://t.co/Ei6bdmmR7p,17/11/2015 21:05,joy,neutral
Added 2nd shows in Atlanta and Miami for the #PurposeWorldTour. Who's coming? https://t.co/HbSzhAjR95,17/11/2015 21:03,joy,neutral
Thank you. #PURPOSE https://t.co/ZWMJvgSRpV,17/11/2015 19:29,joy,positive
Tonight @jimmyfallon https://t.co/bMNTckuBdi,17/11/2015 18:57,joy,neutral
Doing something great with @jimmyfallon,17/11/2015 17:43,joy,neutral
Get exclusive #Purpose t-shirt &amp; album bundles at @officialFYE,17/11/2015 17:43,neutral,neutral
UK BELIEBERS!!! Let's go for it! Get #Purpose now and encourage friends to do the same. buyouts tonight and tomorrow https://t.co/ZWMJvhasht,17/11/2015 14:28,joy,neutral
#LoveYourself on @TheEllenShow today https://t.co/DulDmX9G1V,17/11/2015 08:27,joy,neutral
Thanks Tori https://t.co/GogVp6YL9Q,17/11/2015 08:26,joy,positive
RIP Thomas #PrayForParis https://t.co/L4nHUGEFWK,17/11/2015 02:06,sadness,neutral
Watch #PurposeTheMovement on https://t.co/KDd1p0xjwB and the new #YouTubeMusic app https://t.co/WZaWAD7tj7,17/11/2015 00:21,neutral,neutral
Watch #PurposeTheMovement on https://t.co/KDd1p0xjwB and the new #YouTubeMusic app https://t.co/e1bczDLuLp,17/11/2015 00:15,neutral,neutral
#PurposeWorldTour @AmericanExpress pre-sale is up. Just added another Boston show https://t.co/HbSzhAjR95,16/11/2015 23:48,joy,neutral
#LyftBieberMode https://t.co/dYaqR8kq8k,16/11/2015 23:47,joy,neutral
NYC about to hop in #LyftBieberMode. See u in one? ;),16/11/2015 21:50,joy,neutral
Sitting down to talk with my buddy @elvisduran . Thanks for always supporting me my friend,16/11/2015 21:49,joy,positive
Thanks Barry https://t.co/HtxoXiu3P3,16/11/2015 21:49,joy,positive
My album is out but so is my big bro @Jeezy's. Listened to it over the weekend. Congrats buddy.,16/11/2015 21:40,joy,positive
Oh yeah. I'm bringing @halsey and @BigSean with me too. See u guys Wednesday :) #purpose #nyc #BieberTODAY  https://t.co/pnC59cUWn0,16/11/2015 20:02,joy,positive
Pre-sale &amp; VIP for the #PurposeWorldTour are up on my Fahlo :) https://t.co/zW6vmkb8j7 https://t.co/jZLLU4HjSR,16/11/2015 19:23,joy,neutral
Which song should I play today? Name your 3 favorites with the link and the tag #playpurpose. Thanks https://t.co/ZWMJvhasht,16/11/2015 15:03,joy,neutral
Presale . #PurposeWorldTour https://t.co/9jxqn60x5N,16/11/2015 14:53,joy,neutral
New album #PURPOSE https://t.co/ZWMJvgSRpV,16/11/2015 04:57,neutral,neutral
Nyc  #LyftBieberMode,16/11/2015 04:36,joy,neutral
PURPOSE ALBUM REVIEW. Lol https://t.co/NA7xpJ2zwT,16/11/2015 00:06,joy,positive
Thank u to all the dancers from around the world who helped us make #PurposeTheMovement  https://t.co/WEIqVOCRd1 https://t.co/bNpCB4iW6B,15/11/2015 20:09,joy,positive
Have u seen the 13 new videos for #PURPOSE we dropped yesterday? Which one is your favorite?  https://t.co/WEIqVOCRd1,15/11/2015 18:43,joy,positive
Amazing to see all the #Bieberbuyouts around the world. So honored. Thank you and hope you are loving #PURPOSE and #givingback,15/11/2015 18:42,joy,positive
Last night was a movie. Love my peoples :),15/11/2015 18:41,joy,positive
:) the candle  https://t.co/KDZGkJYTQA,15/11/2015 06:23,joy,positive
#PURPOSE                         https://t.co/ZWMJvhasht,15/11/2015 06:07,neutral,neutral
PURPOSE: The Movement https://t.co/WEIqVOUs4z via youtube,15/11/2015 06:01,neutral,neutral
Dropped 13 videos today with the help of some of the greatest dancers in the world and my friend @ParrisGoebel --&gt;  https://t.co/KDd1p0fI81,15/11/2015 05:59,joy,positive
Going to be riding in @lyft cars all weekend in the Tri state area in #LyftBieberMode - might be in your car :) https://t.co/ReXZ8klt1Q,15/11/2015 04:57,joy,positive
If you are out tonight be safe. #LyftBieberMode got u :) https://t.co/KuusGOH68n,15/11/2015 04:48,joy,positive
#PURPOSETheMovement #Purpose thank you for helping me find it again. https://t.co/gb5UW6IIGA,14/11/2015 23:05,joy,positive
#PURPOSETheMovement #Children @Skrillex https://t.co/iVflUZA23Z,14/11/2015 22:03,joy,neutral
#PURPOSETheMovement #WhereAreUNow @diplo @Skrillex https://t.co/LwjHeuBqaW,14/11/2015 21:03,joy,neutral
#PURPOSETheMovement #LifeIsWorthLiving https://t.co/Ka1SSNHyPw,14/11/2015 20:02,joy,neutral
#PURPOSETheMovement #TheFeeling @halsey https://t.co/BdG1ORXRF1,14/11/2015 19:10,joy,neutral
#PURPOSETheMovement #NoSense @trvisXX https://t.co/0tYMfBPHU9,14/11/2015 18:08,joy,neutral
#PurposeTheMovement #NoPressure @BigSean https://t.co/xqzOjyNXHB,14/11/2015 17:33,joy,neutral
#PurposeTheMovement #Company https://t.co/mQLbektWDn,14/11/2015 17:23,joy,neutral
#PurposeTheMovement #LoveYourSELF https://t.co/rxda3kmMMl,14/11/2015 16:44,joy,positive
#PurposeTheMovement #Sorry https://t.co/4Djuxtn5o0,14/11/2015 15:58,neutral,neutral
"#PURPOSETheMovement #WhatDoYouMean 

https://t.co/b4fLqX7ObW",14/11/2015 15:52,neutral,neutral
"#PURPOSETheMovement #IllShowYou 

https://t.co/Jd95SI99cV",14/11/2015 15:32,neutral,neutral
"#PURPOSE #TheMovement #MarkMyWords 
https://t.co/XCCplkXQ6q",14/11/2015 15:17,neutral,neutral
Which one? https://t.co/ZWMJvhasht,14/11/2015 14:03,neutral,neutral
Thank u https://t.co/sedhcQlJIV,14/11/2015 14:03,joy,positive
Thank you #EveningWithJB https://t.co/GeM80UdMqu,14/11/2015 07:39,joy,positive
Thank you so much. #EveningWithJB,14/11/2015 06:59,joy,positive
Thank you,14/11/2015 06:59,joy,positive
https://t.co/9sKLzWExEG #PrayForParis,14/11/2015 04:43,sadness,neutral
You guys just got me crying. Damn. I missed this and u. Thank u so much. Thank you. #EveningWithJB #Purpose,14/11/2015 04:00,joy,positive
#PrayForParis #PrayForJapan,14/11/2015 01:38,sadness,neutral
Had a great first show but just heard about what happened in Paris. Thoughts and prayers with everyone #PrayForParis,14/11/2015 01:05,sadness,neutral
#Purpose prizes on @Lyft today. Signed board &amp; more. DL &amp; ride:  https://t.co/5zoXOh9156 or https://t.co/QW7XGdbFtd https://t.co/M8d1yu6WJN,13/11/2015 22:18,joy,neutral
Means a lot. Thank you.  https://t.co/ZWMJvhasht,13/11/2015 21:12,joy,positive
Thank you. So honored https://t.co/kkZVtzLLpU,13/11/2015 21:10,joy,positive
Get 2 deluxe tracks &amp; exclusive photos when you get #Purpose at @Walmart https://t.co/3IRrX5qhPg,13/11/2015 21:02,neutral,neutral
"Which track from #Purpose is your favorite??
https://t.co/ZWMJvhasht https://t.co/w191I7M9eT",13/11/2015 17:50,joy,neutral
Track 13. U give me #Purpose,13/11/2015 17:45,joy,positive
Track 12. #Children &lt;-- miss u Jazzy &amp; Jaxo,13/11/2015 17:40,sadness,neutral
Track 11. #WhereAreUNow @skrillex @diplo https://t.co/sevrJ9T9jU,13/11/2015 17:37,joy,neutral
Track 10. #LifeIsWorthLiving is a special one,13/11/2015 17:33,joy,positive
Make sure to watch the big #purpose concert on @TheEllenShow today. Love her,13/11/2015 17:30,joy,positive
Track 9. #TheFeeling w @halsey. U get my video? Lol,13/11/2015 17:28,joy,positive
Track 8. #NoSense feat. @trvisXX,13/11/2015 17:24,neutral,neutral
Track 7. #NoPressure w my brother @BigSean,13/11/2015 17:20,joy,positive
Track 6. Can we be each other's #Company  ?,13/11/2015 17:18,joy,neutral
Track 5. #LoveYourself @edsheeran keep an eye on ur tv ;),13/11/2015 17:15,joy,positive
Track 4. #SORRY https://t.co/IeMPvVOxrb,13/11/2015 17:12,neutral,neutral
Track 3. #WhatDoYouMean my first #1 on hot 100 and top 40 https://t.co/mE5eIBufs7,13/11/2015 17:07,joy,positive
Track 2. #IllShowYou video we shot in Iceland.. more pics from the trip in the physical album https://t.co/trrOL1Rprd,13/11/2015 17:04,joy,neutral
Track 1. #MarkMyWords give u all I got,13/11/2015 17:01,joy,positive
Push play on #Purpose now and tweet along w me :) https://t.co/ZWMJvhasht,13/11/2015 17:00,joy,positive
We can Now livestream the 6PM #EveningWithJB show together from Staples tonight.. https://t.co/H910ILPcpB see u soon https://t.co/ldWycC2mze,13/11/2015 15:48,joy,neutral
Let's Push play on #Purpose at 9AM PT. Let's listen to OUR album together :) https://t.co/ZWMJvhasht,13/11/2015 15:42,joy,positive
Loving all these #bieberbuyouts for #purpose :) thanks https://t.co/3LiEIK3CwN,13/11/2015 15:42,joy,positive
Thank you so much. Means a lot  https://t.co/ZWMJvhasht,13/11/2015 05:58,joy,positive
Show me pics of #bieberbuyouts #PURPOSE,13/11/2015 05:58,joy,neutral
Get in a @Lyft and turn on #LyftBieberMode to buy the album  https://t.co/RyYLuJsmNR,13/11/2015 05:49,neutral,neutral
#PURPOSE OUT NOW ON @AppleMusic WORLDWIDE https://t.co/ZWMJvhasht,13/11/2015 05:03,neutral,neutral
#PURPOSE OUT ON @Spotify WORLDWIDE https://t.co/wg1nwU7RY3 https://t.co/C2nNx6CPN8,13/11/2015 05:03,neutral,neutral
#1hour #PURPOSE  https://t.co/ZWMJvhasht,13/11/2015 04:05,joy,neutral
2 hours to go. #PURPOSE. Ready?  https://t.co/ZWMJvhasht,13/11/2015 03:00,joy,neutral
3 hours until it's here. #purpose https://t.co/ZWMJvhasht,13/11/2015 02:01,joy,neutral
I love @TheEllenShow so much. Thank you for everything you do for me. #BieberWeekOnEllen,13/11/2015 01:59,joy,positive
#6hours #PURPOSE ------&gt; https://t.co/ZWMJvhasht,12/11/2015 22:59,joy,neutral
#10hours #PURPOSE -----&gt; https://t.co/ZWMJvhasht,12/11/2015 19:04,joy,neutral
Here we go! 3rd show added at @StaplesCenter TOMORROW. Album &amp; ticket bundles on sale now!! #Nov13 https://t.co/H0WXeJo8NV,12/11/2015 18:03,joy,neutral
La @STAPLESCenter show #1 and 2 are sold out. Show 3 of #EveningWithJB goes on sale in 5 minutes! https://t.co/H0WXeJo8NV,12/11/2015 17:56,joy,neutral
#12Hours #PURPOSE -------&gt; https://t.co/ZWMJvhasht,12/11/2015 17:37,joy,neutral
Chicago and Houston... Make sure u get the Special Album ticket bundle ;) https://t.co/H0WXeJo8NV https://t.co/C0o5ojva1F,12/11/2015 16:44,joy,neutral
Chicago and Houston make sure u get that album ticket bundle ;)  https://t.co/H0WXeJo8NV https://t.co/KA6o7EHF0P,12/11/2015 16:41,joy,neutral
"Chicago and Houston album &amp; ticket bundles available now!!! GO GO GO #EveningWithJB 

https://t.co/H0WXeJo8NV https://t.co/RSZXRKzQ8G",12/11/2015 16:32,joy,neutral
He gives warm hugs  https://t.co/ybOQn4oMif,12/11/2015 16:24,joy,positive
HOUSTON AND CHICAGO. Tix on sale in 10 min!! Coming next week!! https://t.co/OkjarN0K7F,12/11/2015 15:52,joy,neutral
Coming to the @TODAYshow to take over for the week next week. Nyc spread the word. https://t.co/Mw2ck6IXF8,12/11/2015 15:51,joy,neutral
30 minutes until Chicago and Houston #EveningWithJB tix go on sale. https://t.co/k8Alu7Y23s,12/11/2015 15:39,joy,neutral
Yep #Zoolander's favorite album ever hits tonight at midnight. #1DaysTillPURPOSE https://t.co/ZWMJvhasht https://t.co/GkXb2T1mbM,12/11/2015 14:43,joy,positive
Tonight at #Midnight #PURPOSE https://t.co/DNku8eIQ9L,12/11/2015 14:39,joy,neutral
Wow. Thanks  https://t.co/hj34oIRSJL,12/11/2015 14:34,joy,positive
1 day away. #purpose ----&gt; https://t.co/ZWMJvhasht https://t.co/pKeVFvd9A2,12/11/2015 07:47,joy,neutral
#Purpose is this Friday https://t.co/NSNjP5PuKE,12/11/2015 02:45,neutral,neutral
I heard u. 3rd Staples added for Fri and Chicago &amp; Houston next week. Onsale 10am local tom https://t.co/H0WXeJo8NV https://t.co/njJC7QWy23,12/11/2015 01:13,joy,neutral
@jtimberlake good seeing you and thanks for the kind words. Means a lot,12/11/2015 01:12,joy,positive
-----&gt; https://t.co/ZWMJvhasht,11/11/2015 21:57,neutral,neutral
Less than 48 hours to go and finally made up with @Sethrogen to celebrate #PURPOSE lol . Thanks @TheEllenShow https://t.co/VnPWRmjXir,11/11/2015 20:16,joy,positive
Less than 48 hrs to go. #PreOrderPurpose to hear :90 of every track!!  #Purpose https://t.co/ZWMJvhasht,11/11/2015 19:58,joy,neutral
Got 'em on #bieberweek today with @TheEllenShow. Also finally saw @Sethrogen 😛https://t.co/6kpqSmQgCV,11/11/2015 18:37,joy,positive
#PURPOSE the new look by #Zoolander @Skrillex #2DaysTillPURPOSE https://t.co/ZWMJvhasht https://t.co/AmOXc0BNcP,11/11/2015 15:20,joy,positive
#2DaysTillPURPOSE https://t.co/ZWMJvhasht https://t.co/o2J6oUjdzi,11/11/2015 14:38,joy,neutral
Watch #BIEBERWEEK on @TheEllenShow today for more details. #PurposeWorldTour https://t.co/WZ8ejLeu4L,11/11/2015 14:37,joy,neutral
First round of dates are up. Presale on @OfficialFahlo next week. #purposeworldtour https://t.co/G2VKo20VAz https://t.co/tKJ9FpCiHr,11/11/2015 14:36,joy,neutral
We are almost there ---&gt;  https://t.co/ZWMJvhasht,11/11/2015 04:21,joy,neutral
This never gets old. Love u guys https://t.co/jmXNkZVZJt,11/11/2015 04:21,joy,positive
#PreOrderPurpose now for $7.99 on @GooglePlay https://t.co/JVG8M7mtrS,10/11/2015 23:25,neutral,neutral
#BIEBERWEEK on @TheEllenShow continues today,10/11/2015 20:42,neutral,neutral
My Beliebers still got it lol second show added for Staples on Friday https://t.co/5qyd2nYmbf,10/11/2015 19:11,joy,positive
"Let's go!!!! Staples Center​ this Friday on sale now!! 

Ticket and album bundles here --&gt; https://t.co/H0WXeJo8NV https://t.co/o3hF7NhtF6",10/11/2015 18:07,joy,neutral
