tweet,date_time
#thailand http://t.co/PJxueYslpk,21/09/2013 12:04
NOM got jealous!!!! Haa http://t.co/2w3XpFVGBd,21/09/2013 06:06
She x NAM #Thailand http://t.co/H7GyOihRuy,21/09/2013 06:05
My boo NAM loves me!! http://t.co/6BQgWPdX6L,21/09/2013 06:03
"And THEN she tried to turn water into coke in her $!! Uhh yea, all I'm saying is water went in and soda came out! I'm traumatized!!!",21/09/2013 05:13
The birds feathers were all damp! Lol,21/09/2013 05:07
Only in #Thailand,21/09/2013 05:05
"Either I was phuck wasted lastnight, or I saw a Thai woman pull a live bird,2 turtles,razors,shoot darts and ping pong, all out of her pu$$y",21/09/2013 05:05
What's on the menu my nigga? #Thailand #$treetLife http://t.co/dpv4tQ3mST,20/09/2013 21:33
“@LauraleeHickock: @rihanna End your life you ugly bitch!” But....,20/09/2013 21:06
I could give a phuck about the foreplay...I want it now.,20/09/2013 21:04
Got some new heauxz and they gotta eat! #PhuckIt #Phuket http://t.co/e4AdMyC8ou,20/09/2013 20:59
Haaa! They love da girl http://t.co/TawoNqLnrf,20/09/2013 20:56
They all hail Empress when She walk by http://t.co/VltRBcr1Qi,20/09/2013 20:53
I watched them dutty wine and 630 tonight!! #Thailand http://t.co/6bra1ePTIG,20/09/2013 20:51
"She was either tryna get married to me, or asking for the rest of my crop over costume! #Thailand… http://t.co/xSXG9an3pY",20/09/2013 20:46
Look who was talkin dirty to me! #Thailand #nightlife http://t.co/V0fT4PfSrQ,20/09/2013 20:42
You'll never leave me...you'll always be part of the person I'll become!,20/09/2013 20:32
Lastnight.... YOU were in my sex dreams!!,20/09/2013 19:19
GoodMorning from #Thailand http://t.co/AlutiXLcX4,20/09/2013 08:19
She. x Her #takeoff #byeManilla http://t.co/IbDkv9MxId,19/09/2013 17:41
Thrilla in Manilla http://t.co/0YW292VTvn,19/09/2013 17:39
HELLOOOOO #MANILA,19/09/2013 13:20
“@RonnyErickson: Rihanna just signed on to clock someone. haha” but he tried it! :(,19/09/2013 12:25
#butthurtniggaAlert,19/09/2013 12:06
"@vincehaycock luckily none of that matters, just take your name off the check while u at it! Whatever your issue is leave my fans out of it",19/09/2013 12:03
“@bigshitxtalker: @rihanna I fux wit u doe. hmu doe. U my bae ❤️” hi :),18/09/2013 20:50
It's all about the ladies right now!!!! #ROGUE my Brand NEW Fragrance! Be one of the first to own it!!  http://t.co/k8EAWNpWKG,18/09/2013 20:42
420,18/09/2013 20:20
"ONLY 4 hours left!!!!! 

 Bid on a kiss from me at http://t.co/YWm0iuEq2W &amp; have it inked on you by… http://t.co/1wNe1m2a8k",18/09/2013 14:04
The local crew here in Thailand are epic! They pulled this shit off like it was nothing! Thank you!! #teamnosleep #whatnow,18/09/2013 05:00
A special thank you to my #UprisingCreative team for being so phucking ON IT and really taking my vision to a whole new level!,18/09/2013 04:59
And that's a wrizzap!!! 11 am #WhatNow #videoshoot,18/09/2013 04:27
Shit getting real az phuck out here in Thailand!! #whatnow #shoot #its9amthenextdayandweaintleftyet… http://t.co/p7a1Z9Enxd,18/09/2013 01:44
She. x Boredom http://t.co/AoPrucj5s3,18/09/2013 01:40
Chillin on set! #WhatNow http://t.co/8krSGAcWAj,18/09/2013 01:39
"Don't think about it too much, too much, too much, too muuuch!",17/09/2013 09:27
Guess whose it is,17/09/2013 09:26
It's yours...nobody else's,17/09/2013 09:11
"I don't know why they been lying, but yo shit is not that inspiring!",17/09/2013 08:56
What now? http://t.co/HiaX50rHrB,17/09/2013 07:46
"All I want is, nothing more!",16/09/2013 17:41
My #ghettogoth pumps!! #meshsock #maryjanes Shout out to the homie alexanderwangny thank you so much!!… http://t.co/dBPg73Vw9q,16/09/2013 11:59
#VERSACE #VERSACE #hongkong #ririheartsmac http://t.co/xCp8dK4UCY,15/09/2013 21:55
Picasso baby!!! #HongKong #MACgal #ririheartsmac http://t.co/yAg17QPNqY,15/09/2013 13:58
Mac store in HONGKONG #MACgirl #RiRiheartsMAC http://t.co/4wdXFg8GsD,15/09/2013 13:56
"I still haven't slept, and I'm flying to work #10minflight not even long enough to fall asleep!!",14/09/2013 22:44
#Macau you were wonderful!!!! Thank you so much!!,14/09/2013 22:42
#HongKong here we come! #MAC #MACGirl #RIRIheartsMAC http://t.co/C2yGsudJUS,14/09/2013 22:41
#WHATNOW   https://t.co/ge03rlKlyP,14/09/2013 22:28
"#ROGUE watch this clip guys, and get yours first!!! http://t.co/xAhCwTkGV2",14/09/2013 08:55
“@RorreyFenty: @rihanna win some lose some. Lol.” #Fentys only know how to win my boy!,14/09/2013 08:50
Friday 13th is @RorreyFenty lucky day!! How was dem tables treating you bro? Any luck? #Macau,14/09/2013 00:18
Jetlaaaaaagggged az rasshole!!!,14/09/2013 00:14
She x King http://t.co/E2MxHeTy6U,13/09/2013 21:07
That's all me.... #Macau http://t.co/6aAQOhne6Z,13/09/2013 21:04
Mufasa!!! http://t.co/yKjqAC4qYa,13/09/2013 20:35
NAVY!!!!! -----&gt; http://t.co/TEtg7wTkot,13/09/2013 15:51
@loreleicakes at WERQ!!!! http://t.co/TXBzERVSww,13/09/2013 12:57
#Macau http://t.co/rE86g1ceD3,13/09/2013 12:35
Ain't nobody phuckin wit my clique! My homies just made  me this epic sweatband with a veil on you… http://t.co/GxQOqyLTst,13/09/2013 12:10
#WHATNOW ---&gt; http://t.co/jD5ZcIrdFt,13/09/2013 09:09
#420,13/09/2013 08:21
Watch the second installment of the making of the #RihannaForRiverIsland Autumn Collection! http://t.co/vI23PLJ10J,12/09/2013 18:01
They made my Chinese Horoscope outta chocolate and gold dust!! #expensivetaste #MACAU… http://t.co/0SaDME786b,12/09/2013 16:58
ITS FINALLY HERE! ORDER THE #Rihannaforriverisland collection exclusively designed by me @river_island… http://t.co/OgzhGu1ywN,12/09/2013 16:15
@MACCosmetics for #RiRiHeartsMAC Fall shot by Mert &amp; Marcus. In stores and online in October!!! http://t.co/ttzqrt5yeT,12/09/2013 11:53
Official Ad' for my first #RiRiheartMAC makeup collection!!! Fall is the time to get extra fly! Stay… http://t.co/it7nXCUtxV,12/09/2013 10:57
Off to Macau!!! #takeoff,11/09/2013 21:08
To my Hong Kong fans @rorreyfenty http://t.co/YE6lfPvIRi,11/09/2013 21:07
"“@februharry: @rihanna &amp;lt;-- ya şu kaşara spam atın amk hala pour it up çıkmadı” whateva dat was, Im sure is abt PIU video! Comin in dayz!",11/09/2013 19:55
Just left the studio... Recorded a #monster hook for one of my favorite artists! And that's all I can give you... #NavyShit,11/09/2013 19:52
"Also wrote a treatment for #WhatNow video, so yea we gonna be shooting dat supa dupa soon!! #NavyShit",11/09/2013 19:47
Taped Alan Carr's #100thchattyshow today!! Happy Anniversary baby!! #London #WhatNow,11/09/2013 19:46
By the look on his face.....it tickled!! #cockclutch http://t.co/Vrs42EYk4N,11/09/2013 19:20
My security getting dicked down in public by my #cockclutch http://t.co/1qV95IMwHo,11/09/2013 19:19
Super impressive!!! Thank you to my Westwood family!! #VivienneWestwoodLondon http://t.co/3l8DLKdBp0,11/09/2013 16:42
It's always Christmas in London with my ride or die #STELLAMcCartney thank youuu!!! http://t.co/XCsnSYDe6c,11/09/2013 16:37
"UK Navy, I'm in London today launching the Autumn #RihannaforRiverIsland range. Head to http://t.co/hwCFz10d9R to place your order NOW!",10/09/2013 19:14
#ROGUE #LONDON #LondonMarbleArch #BajanTing http://t.co/0Zyi7HCk3N,10/09/2013 09:25
She. x J'z http://t.co/uRj5bcmCnu,09/09/2013 17:54
Just posted a photo http://t.co/zULW6Ox7sK,08/09/2013 23:44
This bitch I'm wit got you feelin some type o' way #ghettogoth http://t.co/46t4LTM0Ly,08/09/2013 15:21
She x Barbie x Wang #BitchezLoveWang alexanderwangny #NY #PhashionWeek http://t.co/XBBP1zIgH3,08/09/2013 15:14
Got to see my West Indian main lastnight! Hi @nickiminaj http://t.co/HwIt48QsGd,08/09/2013 15:09
#ifthefedswatchin http://t.co/sbX7QkYtmA,08/09/2013 04:10
She. x #ghettogoth http://t.co/obNShp75EO,08/09/2013 03:48
My lil man Ca$h is so fly http://t.co/L8XtwwXn7j,06/09/2013 18:19
She. x Shoot day x Inez and Vinoodh http://t.co/1lZLyYVzV5,06/09/2013 16:56
She x #GhettoGoth http://t.co/kwVfLt0QCa,06/09/2013 16:51
#NYC #STAGE48 #tonight #2night #tuh #night,06/09/2013 01:53
@leleboo246 thanks for throwing the parties that I wanna go to! #STAGE48 this was so good last time!… http://t.co/oB58xeoZMg,06/09/2013 00:40
Tonight with my bestfriend @leleboo246 #stripclubzanddollarbillz http://t.co/KrlDE66xHp,05/09/2013 04:23
Are you ready to #GoROGUE? My new @PerfumesByRiri fragrance is HERE. Get it now from http://t.co/VrvXrjN7sw,03/09/2013 22:38
My West Indian gurlz dem! #LaborDay #YouAintBoutDatCaribbeanLife http://t.co/NqSJNkq2I4,02/09/2013 22:27
.................y'all thought I was finished??! http://t.co/MDWz34Texj,02/09/2013 21:41
That's what I do! “@MizzPMF: 👀 Why Rih got folks bothered ?”,01/09/2013 22:23
...city bitch!!! http://t.co/05K2kzdTVO,01/09/2013 22:01
Your fave is basic!! #VEVOEmpress http://t.co/oamH4XnSD8,01/09/2013 19:37
She. x NY state of mind http://t.co/POz5O6qT0G,01/09/2013 17:35
Takeoff. x bape shall never kill ape x PJ http://t.co/sZOJdaOs7t,01/09/2013 08:25
"Dinner wit de top shotta Miss Monica Fenty, baby bro @RjFenty15 and my cuzzo TeeJay!! #caribbeanting #familyisyouronlyforever",01/09/2013 07:53
She. x mani http://t.co/jFGIVahiqi,31/08/2013 21:56
She. http://t.co/D4TgkGVYup,31/08/2013 21:45
My ex bitch just showed up her #phreakemdress http://t.co/3r5RQi3GaH,31/08/2013 21:23
"Thank you to my team and friends at #STYLEnetwork for my special delivery!! As Executive Producer, I'm… http://t.co/YodmfuaoKj",31/08/2013 21:13
Don't let yo vanity be in vain! #bitchplease #2013 #VictoriasSecret http://t.co/CoKIbELXXA,31/08/2013 20:19
What is sexy???? http://t.co/rucoF0d01n,31/08/2013 20:15
"“@SonitaAlex: Why am I up! Sigh! Like clock work my body wakes me up....stupse” like clockwork, I'm STILL up!!",31/08/2013 12:18
ILL nigga alert x ILL nigga alert .... Had an amazing night with these 2 guys melzy917 and pharrell… http://t.co/Hs81Nn6RXp,30/08/2013 14:15
#phuckyophilta http://t.co/0p2cVJeCUp,30/08/2013 13:53
Make you feel some type o way,30/08/2013 04:55
#babyriri http://t.co/2kI4beL52r,30/08/2013 04:54
#throwbackriri http://t.co/0gKbcEF7Um,30/08/2013 04:53
#throwbackriri she x the niggaz http://t.co/CtDLquLtYk,30/08/2013 04:50
#babyriri http://t.co/4KVw0GcLh8,30/08/2013 04:49
#babyriri http://t.co/Y18jlniE9k,30/08/2013 04:47
#throwbackriri #paranoid http://t.co/ht5Vt65ABF,30/08/2013 04:46
#throwbackriri #loud http://t.co/2ERx4p1pA8,30/08/2013 04:44
#trippymane http://t.co/jcyLmeAUcj,29/08/2013 17:46
Hi Nicki! #CaribbeanGirlzRunIt http://t.co/Y4SmE7kHa6,29/08/2013 16:07
Well look at that!!! A baby rainbow at my bedroom door!!! Pot-o-Gold baby! #whatchuknowaboutdat… http://t.co/Bp8Qh9B2tJ,29/08/2013 15:09
"“@BigSean: My new album ""Hall Of Fame"" is available now ---&amp;gt; http://t.co/3zMvtlZKSM #GOOD” can't wait to hear this bro",29/08/2013 13:24
That damn #Navi,29/08/2013 13:24
It's quiet for you and yo dusty ass clapbacks!,29/08/2013 06:40
"My bitchez funny, but my niggaaaazzzz?????! LOL  #messy #aintshit #humpday",29/08/2013 03:39
Bwaaahaaaaa!!!! Yo I LOVE my friends ya cunt!!!,29/08/2013 03:15
Just posted a photo http://t.co/zH0JEiHckj,26/08/2013 18:21
"Justin Timberlake, congratulations!!! And what a tremendous performance!!!!",26/08/2013 04:40
#Decisions http://t.co/xUpUr7C9Mt,25/08/2013 18:33
It's not a Sunday in #NYC without #PinkELEPHANT and my crew!!! #VMAafterparty with my main heaux… http://t.co/CZeFfNJivv,25/08/2013 17:31
She. http://t.co/nc3OpRpWWp,25/08/2013 16:34
Wow! His voice! Y'all gotta listen to this guy! “@willheardmusic: #Sonnentanz #SunDontShine OUT NOW on iTunes: http://t.co/aAdxy4FxnN”,25/08/2013 16:18
#NYC come party with @leleboo246 at #VENUE TONIGHT TONIGHT TONIGHT!!!!… http://t.co/9WSNnGaWgq,24/08/2013 20:16
Some photos my homegirl kristennoelgipson took of me in her store @rsvpgallery http://t.co/2bBS2WzEvO,24/08/2013 16:59
My bitchez know http://t.co/SnB9kqTMY3,24/08/2013 16:40
#NYC #rihverisland http://t.co/K2p6k7kg4g,24/08/2013 16:40
#rihverisland http://t.co/aWy91pRYqp,24/08/2013 16:39
GET MY LOOK: long sleeved custom print backout mini dress #RIHverIsland baby!!! #PRihOrder #PreOrder… http://t.co/M4DiODhBmU,24/08/2013 16:37
#GoodMorning http://t.co/ikMVg4Be0N,24/08/2013 16:05
Hopeless romantic or nah??.... http://t.co/vnGIOPmQ8l,24/08/2013 15:59
HaaaaaA + bwahhaaa + el eaux el http://t.co/Y3FrETXE9b,24/08/2013 15:50
“@AngelaSimmons: Loving @Rihanna's Fall/Winter 2013 collection! http://t.co/bkYFanh4jj” thanking you dearly!,23/08/2013 17:25
:) ....#TomFord http://t.co/BfErMV29HB,23/08/2013 00:11
#STAGE48 tonight!!! Come and get jiggy wit @leleboo246 #movietypeshit http://t.co/1Wxuqf4KDo,22/08/2013 22:53
Learning how to be selfish...,22/08/2013 18:51
#StyledtoRock http://t.co/7ALqTkC1BM,22/08/2013 17:41
Get a Sneak Peek of my new show @StyledToRock!! 12 designers compete for the ultimate prize. http://t.co/F23X7RD7aC #StyledToRock,22/08/2013 17:30
#vintage #certified http://t.co/asEvsK9QIb,21/08/2013 16:21
#detailz http://t.co/rktkt7Q0Pg,21/08/2013 16:16
STAY TUNED TO &gt;&gt; http://t.co/sIN2TX8RfT for the above pieces! You wanna wear it first?… http://t.co/ds9RKNNd10,21/08/2013 16:12
"GET MY LOOK SOON: camouflage long johns, white boxer bra, denim jacket w/attached black hoodie, black… http://t.co/lhJ9JnjGHF",21/08/2013 16:06
There's no place like #NYC,21/08/2013 08:18
City nights in #RIHverIsland #NYC http://t.co/dG2LRULXZ6,18/08/2013 09:28
#QuickFoodRun,18/08/2013 08:39
#MCdeez #trippymane http://t.co/D0c29jyTih,18/08/2013 08:38
She. X The guys. #MiamiNights http://t.co/q5g4Ml6bnA,17/08/2013 18:28
Be the first to wear your brand new #RIHverIsland pieces from the Autumn 2013!! @river_island… http://t.co/fwhTHyn9ys,17/08/2013 16:54
#RIRIPREORDER Get my #RIHANNAFORRIVERISLAND looks right now from @river_island &gt;http://t.co/hwCFz10d9R,17/08/2013 16:47
GET MY LOOK: #RIRIPREORDER #RIHANNAFORRIVERISLAND LOOKS NOW FROM @river_island… http://t.co/G0KXYPR32x,17/08/2013 16:44
"Get my look!!! #RIHverIsland  : printed extra long open side Top w/ attached thermal sleeves, matching… http://t.co/MAAbjGi0Th",17/08/2013 16:31
Takeoff http://t.co/RgILw5CGMG,16/08/2013 22:19
@sonitaalex #day1s errwhurr http://t.co/KVbx75h47i,16/08/2013 22:17
@sonitaalex http://t.co/nS58VohRva,16/08/2013 22:14
My @leleboo246 http://t.co/x7yKve3Lxe,16/08/2013 22:11
Guess who's being camera shy??? http://t.co/kRhCAXN0OE,16/08/2013 22:09
@5_StarD #day1 #dearNY I won't be long! http://t.co/gabfjUgRHg,16/08/2013 22:03
Miami 4 da night w/ my niiiiggaz!!! http://t.co/aE1gloIGwD,16/08/2013 22:00
Lazy Fridayz in my #RIHverIsland boxer panties http://t.co/okcNUFXbdy,16/08/2013 17:18
My Second @Budweiser spot is here!!!! http://t.co/xg6dSDdcYo What you think Navy? #DiamondsWorldTour #BUDWEISERMADE,15/08/2013 17:50
#RIHverIslandGal #NYC #fashawn http://t.co/9TX4pDh4a6,15/08/2013 01:06
"GET MY LOOK: sheer cropped camou ""G4LIFE"" jersey, baggy dark blue denim with the tapered lower leg,… http://t.co/MZhAU9wp03",15/08/2013 01:03
#custom #leather #HOODBYAIR #backpack thank you Matthew http://t.co/uMy5YCwShp,15/08/2013 00:51
#lightz #camera #action @ursulastephen @loreleicakes #WERQ http://t.co/MWTq69kSFV,14/08/2013 23:43
Just posted a photo http://t.co/zN6pDLS2q4,14/08/2013 19:49
"Look who's back!!!!!! She came in, went through my closet, and woke me up wearing my Chanel hat! I HAD… http://t.co/0V0HcdXkUm",14/08/2013 19:37
"GET MY LOOK SOON: black cropped hoodie w/ attached mesh sleeves, black baggy rolled up denim w/ waxed… http://t.co/xfxTwfKGnD",14/08/2013 14:07
#delirious we need food #nyc @ursulastephen @ciarrap http://t.co/srheNhc6ct,13/08/2013 19:28
@ciarrap can't stop working #nyc http://t.co/MkZg8Vsd8i,13/08/2013 19:23
#taxicabconfessions @ursulastephen http://t.co/SjLLYQdNzr,13/08/2013 19:22
She. X She. #KatyAnna #RIHunited http://t.co/ljil5qbVb8,13/08/2013 05:18
“@i_love_RiRi: Eminem just passed Rih in FB likes -_-” This isn't sitting well with me! Navi?!!,12/08/2013 02:56
"“@Cappadonna: ""Time passes and the constant stays.."" ” yassss!! P.S. Don't fall asleep, I'm on my way!",12/08/2013 02:54
"This is my ""BREAKING BAD IS ON TONIGHT, AND I STILL HAVE 3 EPISODES LEFT BEFORE I CAN WATCH IT"" face http://t.co/1aIp1pPtDl",12/08/2013 02:01
"HAPPY BIRTHDAY TO THE LOVE OF MY LIFE, THE ADVIL TO MY HANGOVER, THE BLACK IN MY BLACKOUTS, THE… http://t.co/JmVzbQnIfu",12/08/2013 01:35
"First stop, my bitchez! Came to get some love!  #FeelsLikeImInSPACE @debbycoda @sonitaalex http://t.co/NIgnayIqzY",11/08/2013 14:12
"#MiamiMornings Cabbing it out round town since 8 am  because I'm bored! On some ""taxi driver be my… http://t.co/bY5KtwcEUV",11/08/2013 13:13
#MiamiNights http://t.co/cK1PUfBf2J,11/08/2013 05:57
#Legend my mom at 21 http://t.co/aAZz6YWtr7,10/08/2013 20:03
#Drizzle @dolly_cohen http://t.co/zyR5sbQqIJ,10/08/2013 19:17
Just posted a photo http://t.co/NWWerzCHLz,10/08/2013 02:08
Just posted a photo http://t.co/CEkhe2UjIa,09/08/2013 19:50
""" "" http://t.co/erPjGbgI63",09/08/2013 00:49
#BARBADOS #Paradise http://t.co/04AqlInSZV,08/08/2013 23:47
My beach is betta!!! http://t.co/56GJOaD64W,08/08/2013 23:34
Brought sand to da beach! http://t.co/pOhiHAvbil,08/08/2013 23:34
"“@_Vaun: I want your high love and emotion endlessly… RT @rihanna: I got my eyes on you..” My new fave record, period.",08/08/2013 18:45
Cuz you're a good girl and you know it!,08/08/2013 18:42
I got my eyes on you,08/08/2013 18:42
My BFF &gt;&gt;&gt;&gt;&gt;&gt; yourz. http://t.co/ffkoL6K7SI,08/08/2013 18:34
#ROGUE #RogueRulez #dreambig but bigger is better http://t.co/POEbHi2uz1,07/08/2013 23:38
#wednesdayz http://t.co/q3OlV73XJ2,07/08/2013 19:42
I love my big lil brother @rorreyfenty #heauxm #barbados http://t.co/x9pfzdHcw6,07/08/2013 19:35
Snakes X Skin #snakeskin http://t.co/P9RQZV6C2A,07/08/2013 19:35
she. + Rodarte http://t.co/9stYd5vest,07/08/2013 16:54
she + AK http://t.co/XwLyjRF5rm,07/08/2013 12:56
Up watching Cocaine Cowboyz #KillinDeseHeauxz #phuckyogrill… http://t.co/hDSdIrSmVA,07/08/2013 12:53
A taste of Heauxm #Barbados #Chefette #IslandGal http://t.co/1wDO87TVEb,06/08/2013 22:28
"Dear, the love of my life! There will never be another us!!! @jennnrosales http://t.co/BjlcESqBI0",06/08/2013 11:30
"He's legendary, and he loves me, just the way I am! http://t.co/pyXpvOd0AT",06/08/2013 11:03
Best phucking friendz 4Life @mforde11 http://t.co/isqpmutc0H,06/08/2013 10:52
Look who was pon de road yesterday! My grandfather Bravo!!! The whole family was out to all! #Heauxm… http://t.co/IWfPSzGfDE,06/08/2013 10:50
I love my country #Barbados http://t.co/uiqIaXaz5u,06/08/2013 01:45
All white errthang #Zulu #cropover2013 #details http://t.co/zcNMwXauMT,05/08/2013 22:55
Just posted a photo http://t.co/m1497SoahT,05/08/2013 22:47
Condense http://t.co/GCAlWYZhuM,05/08/2013 20:46
Then X Now http://t.co/uJ1ydMP5i1,05/08/2013 20:38
Behave pon it http://t.co/aKBIjMk2Q6,05/08/2013 20:37
#barbados http://t.co/F16X9L4sNv,05/08/2013 20:37
#cropover2013 #barbados http://t.co/FNTCTCBcYH,05/08/2013 20:31
#cropover2013 #iheartbarbados http://t.co/F4ytHsuvBC,05/08/2013 19:57
#cropover2013 #barbados http://t.co/ghhHgdyUWf,05/08/2013 19:55
#CROPOVER2013 http://t.co/o6spT4mH8g,05/08/2013 16:09
I can't sleep!!! #morningfaces #Barbados http://t.co/2hrTQtJCL6,05/08/2013 07:50
she. http://t.co/w3fDJewASg,05/08/2013 00:30
^ http://t.co/0dKBMnuSul,03/08/2013 17:58
"And on that note, glam starts NOW!!! New cover shoot today! I got a hustler spirit nigga, PERIOD.",03/08/2013 15:26
Woke up in paint and a veil from partying in de street all morning!!! #Barbados #FOREDAYmorning CROP OVA almost here! #heauxm,03/08/2013 15:22
Takeoff,02/08/2013 11:16
What do you do when stuck in traffic next to these heauxz @leleboo246 @mforde11 ???#SELFIIIEEESSS http://t.co/62gRz1aXn7,02/08/2013 01:15
she. Morning face http://t.co/VTdCWKtrOj,01/08/2013 13:54
"Still tryna get used to my hurr, so I threw on some #redlipstick #RIRIWoo http://t.co/IFh7E44tmZ",01/08/2013 07:54
she. http://t.co/6sB98EXjoB,01/08/2013 06:04
I love him and he knows it!! Lol http://t.co/pdrmheJsIO,31/07/2013 22:36
Yes I am you lil phucker http://t.co/7CGx6a3W42,31/07/2013 22:33
This post is for the ones who recognize this shape #mango #BIM #aSliceOfHeauxm #Almost http://t.co/KC0G7DbJTG,30/07/2013 21:11
420,29/07/2013 23:21
Hehe @mforde11 ----&gt; go to her page to see the result in live ratchet action video! http://t.co/S6CARwu5Z9,29/07/2013 17:11
"#TAKEOFF bed, pool, 420, ollie , here the phuck I come #homewardbound http://t.co/4Q9qS0Y3gT",29/07/2013 00:28
#DopeDealer #phanArt http://t.co/OudL3fcWPH,29/07/2013 00:25
Heels #Givenchy huh?!! #HELSINKI you ruled!! http://t.co/toUaOru9fk,29/07/2013 00:23
#thatdamnnavy http://t.co/U7o5pPNYgT,29/07/2013 00:22
#fashioncollabo the one of a kind MJ Woodbridge and adamselman http://t.co/ShbqtVqaY9,28/07/2013 12:56
#FashionCollabo the one of a kind MJ Woodbridge and adamselman http://t.co/uWYrmgXX1C,28/07/2013 12:55
I prefer my pu$$y in pink http://t.co/kQJOLJsfc0,28/07/2013 12:50
PU$$Y x MONEY x W££D #RihPost http://t.co/a0h7dlkgna,28/07/2013 12:47
Y'all don't know how much I love this http://t.co/wn1QGmF03t,28/07/2013 11:33
Lighter of the moment #outlaw #thuglife http://t.co/USLzD5m7CC,28/07/2013 10:48
#HELSINKI I'm honored and very lucky to be closing my European leg here in Finland with you!!! #DIAMONDSWORLDTOUR,28/07/2013 09:53
"It's the last day of the #DIAMONDSWORLDTOUR Noooooooo!!! Here's where I start getting anxiety, I hate… http://t.co/G4JOAmMKXf",28/07/2013 09:43
“@PerezHilton: @rihanna You know you'd hit it!! http://t.co/ZCSWjlTiYY”  I can't resist a man in his @charliebymz #boneralert,28/07/2013 08:34
Takeoff http://t.co/WVKiqqrad6,27/07/2013 02:06
@lynn_ban thank you so much!!!! #1Love http://t.co/ph07WyDR39,27/07/2013 01:07
@lynn_ban you are a dream #fairygodmother http://t.co/O7j8DJa3LS,27/07/2013 01:06
Today is the day #Bergen http://t.co/Rw9PBXqglx,26/07/2013 14:08
kiranheartrobyn thank you so much! #grangran #dolly #StanLove #Norway http://t.co/fHjENZjsXA,25/07/2013 23:23
#Oslo #StanLove http://t.co/pbvsVURFOT,25/07/2013 23:20
"Thank you guys, I loooove this book so much! You put so much thought into it! I appreciate this and… http://t.co/6iiSDDxXY4",25/07/2013 22:25
Thank you Vevo and to all the fans and viewers of my music videos! #ToGodBeTheGlory http://t.co/J38jtU3TKW,25/07/2013 10:41
#RIHpost http://t.co/V6cAka7GCY,25/07/2013 02:29
@jennnrosales http://t.co/jEerXfMju8,24/07/2013 21:30
Just posted a photo http://t.co/ybonE3Vlbo,24/07/2013 21:29
Just posted a photo http://t.co/iFjntduaFr,24/07/2013 21:13
Pink sunset #Oslo http://t.co/JFPfeDP4jX,24/07/2013 19:32
My view from under my visor #NORWAY http://t.co/AerDTnghbl,24/07/2013 19:30
"So I have to wait 'til August 5th to get the 2nd season of ""Girls"" on Apple TV????!!!! Whyyyyyyyyyyyy?????",24/07/2013 10:37
Just posted a photo http://t.co/PvtJIeMm1n,23/07/2013 17:42
"Phuck niggaz, bitches too!",23/07/2013 00:37
James Blake you are my hero,22/07/2013 14:29
To God be the glory,21/07/2013 21:14
@ThatDamnLaLa that was for you,21/07/2013 19:48
#HAPPYBELATEDBIRTHDAYTOTHATDAMNLALAMYLOVEIKNOWIMLATEBUTIWILLMAKEITUPTOYOUMISSYOULOVEYOUIHOPEYOUBASHOUTTOBUJUALLLASTNIGHTIFNOTFUCKTHISHASHTAG,21/07/2013 19:47
#Sweden http://t.co/7K0KHTbZ5M,21/07/2013 19:38
10 mins at the park today with no papz! #OperationPhreshAir  mission accomplished! http://t.co/xuPckJDh6d,21/07/2013 19:35
Woke up with my baby next to me #cavallicavalli http://t.co/cAgIOHVwUv,20/07/2013 11:35
Good morning!! http://t.co/WJ3GsywpgX,20/07/2013 10:16
#LondonTown #RobertoCavalli #YesThisIsAMensJacket http://t.co/HZWp0ExO42,20/07/2013 04:30
"It's ""phuck all y'all"" season!",20/07/2013 03:22
#StanLife #iheartmynavy #sneekpeekofmynextMACproject http://t.co/vC252iCN3a,18/07/2013 17:38
London I love you! #UKthuggin in my secret weapon @adamsellman fit #brrr http://t.co/em7XjVyBux,18/07/2013 16:13
"Grey is the new black! Blondies, it's quiet for y'all! #brrr http://t.co/zR0e4V39jg",18/07/2013 04:41
"""Everything feels like touchdown on a rainy day"" #brrr http://t.co/g6r56uCr4Y",18/07/2013 04:19
"New color ice grey ish, call it #Brrr http://t.co/Zf0eZ2nh7I",18/07/2013 02:59
#ROGUE #byRihanna campaign image!! For the ladies! Men's coming soon... http://t.co/ZV43eEOJhh,18/07/2013 01:58
It's 420 somewhere!,17/07/2013 23:21
These #Slutz http://t.co/mC5mKgoLAZ,17/07/2013 07:32
"Fuck wit me, you know I got it!! Hello #Manchester DWT http://t.co/7w5TevKqqx",15/07/2013 17:59
@lynn_ban I wanna be like you when I grow up!! #BOSSY #fly #jewelrycollectionoflife thank you so much… http://t.co/7OLibz7Pbm,15/07/2013 17:12
#CoCo #vintage #rare http://t.co/6PBqE5T5WO,15/07/2013 17:06
Goodnight London! #sleepyface,15/07/2013 01:15
I'm an outlaw bitch!! http://t.co/nOEqTGR4MI,14/07/2013 21:54
#Wireless #LegendzOfTheSummer #OpeningNight #Hov #JT #London you were on one tonight!! One Love!! http://t.co/QUPFryIUgQ,14/07/2013 21:35
A child was gunned down for no reason! And nothing about that sounds like murder? My baby brother is… http://t.co/VX5DVzcYcN,14/07/2013 10:40
"""A system cannot fail those it was never built to protect"" #JudicialFail",14/07/2013 10:25
"Cory Monteith, may your spirit be at peace, and may you fly with the angels... Heartbreaking, my prayers are with all of his loved ones!",14/07/2013 10:00
Only in America! #TrayvonMartin,14/07/2013 09:45
