tweet,date_time
"""Five years in, this is no longer about a law ... This is health care in America."" —President Obama #ACAworks",25/06/2015 15:50
"""This law is now helping tens of millions of Americans."" —President Obama #ACAWorks",25/06/2015 15:49
"""This is not a set of political talking points. This is reality. This law is working."" —President Obama #ACAWorks",25/06/2015 15:48
"""As the law's provisions have gradually taken effect, more than 16 million Americans have gained coverage so far."" —President Obama",25/06/2015 15:47
"""America would have gone backwards. That's not what we do. We move forward."" —President Obama",25/06/2015 15:44
"""The Affordable Care Act is here to stay."" —President Obama #ACAWorks",25/06/2015 15:42
"""When the dust has settled, there can be no doubt that this law is working."" —President Obama #ACAWorks",25/06/2015 15:40
"""In America, health care is not a privilege for the few but a right for all."" —President Obama",25/06/2015 15:38
LIVE: President Obama is speaking about today's #Obamacare ruling. http://t.co/SyXOeus6Ws,25/06/2015 15:35
Tune in to hear the President give a statement about today's #Obamacare ruling at 11:30 a.m. ET: http://t.co/PM30Wg8UsX,25/06/2015 15:21
Hawaii is leading the way on some of the most important issues. Enter for the chance to see that progress firsthand: http://t.co/BR2MLmGfvG,24/06/2015 22:16
Repealing #Obamacare: still a bad idea. http://t.co/xV5QdL22nZ,24/06/2015 20:08
More Americans don't have to worry about medical bills breaking the bank—thanks to #Obamacare. http://t.co/JCBYV4DV7N,24/06/2015 18:27
"Aloha, Oahu: http://t.co/nLJEkK3ohA http://t.co/ULswTs3tnZ",24/06/2015 16:50
Hawaii has been a national leader in the progressive movement. Celebrate that progress—and you could win a free trip: http://t.co/JZ45IJxHJ1,23/06/2015 23:11
It doesn't get much better than the chance for a free trip to Hawaii. Enter today: http://t.co/JKT7ZT3aA1 http://t.co/U2ktJsUYUW,23/06/2015 20:07
"New report: Left unchecked, climate change presents catastrophic risks to human health. http://t.co/doPjF4h0Ul #ActOnClimate",23/06/2015 18:00
Game on. #SheBelieves http://t.co/KCemzdPQ83,22/06/2015 23:00
"The benefits of fighting climate change are clear—the sooner we #ActOnClimate, the better off we'll be. http://t.co/i4ZN8k7xL6",22/06/2015 20:41
Repealing #Obamacare would leave 19 million Americans without the security of health care: http://t.co/7Rv61ie5L4,22/06/2015 18:52
"If #Obamacare is repealed, the national debt could increase by $137 billion: http://t.co/7JTh4e8pZf",22/06/2015 16:57
It's a win-win. #ActOnClimate http://t.co/aA8q5iTTCn,22/06/2015 15:10
"""In a relentlessly-changing economy, we’ve got more work to do."" —President Obama on growing economic opportunity http://t.co/3OQ6Xiz6Ix",20/06/2015 21:03
Fighting climate change with solar power creates jobs. #PutSolarOnIt http://t.co/0zWThuBfn7,20/06/2015 19:23
"In the weekly address, President Obama discusses creating new pathways of economic opportunity for all Americans: http://t.co/3OQ6Xiz6Ix",20/06/2015 15:06
Retweet if you agree. http://t.co/1NHLdFKPMS,20/06/2015 01:58
The EPA's standards for trucks will save billions of dollars while decreasing carbon pollution: http://t.co/8r50Jx68md #ActOnClimate,19/06/2015 20:12
Legislators across the country are consistently attacking women's rights. It's time to fight back: http://t.co/ce1vuZPBdG #StandWithWomen,19/06/2015 18:30
Reducing carbon pollution is a job creator. Read more from @GinaEPA: http://t.co/QDZrPU0UB2 #ActOnClimate,19/06/2015 16:24
LIVE: President Obama is delivering a statement on the shooting in South Carolina. http://t.co/bM8ZaurUeK,18/06/2015 16:21
"""From my family to yours, Ramadan Kareem."" —President Obama",18/06/2015 02:45
Find out why it's economically beneficial to #ActOnClimate from @GinaEPA: http://t.co/8JzVHYpKg2,17/06/2015 22:14
Follow up: More on bees. http://t.co/PFpy4y8OCR,17/06/2015 19:27
This is an ongoing battle. Be on the front lines of the fight for women's rights: http://t.co/es4zz8v1CB #StandWithWomen,17/06/2015 17:32
"In only three months, state legislators introduced 332 provisions restricting choice: http://t.co/PHXXDJZOue #StandWithWomen",17/06/2015 15:32
Investing in the clean energy industry is an important way to #ActOnClimate. http://t.co/aSEpaFiSMj,16/06/2015 20:36
These investments put us $4 billion closer to clean energy solutions: http://t.co/f2xr2nsJW1 #ActOnClimate,16/06/2015 16:57
Let's. Go. Hawks. http://t.co/igbbXwVMjx,15/06/2015 22:48
Economic growth is just one way #DACAworks. See how your state will benefit from more #ImmigrationAction: http://t.co/5grtIZKm7H,15/06/2015 20:04
"Because #DACAworks, hundreds of thousands of young people are closer to the American dream. http://t.co/9P1GrqUz2j",15/06/2015 18:39
"""On Flag Day ... we pay tribute to this banner of hope and opportunity."" —President Obama #FlagDay http://t.co/K3JLzM7HT7",14/06/2015 21:21
"""Trade that’s fair and free and smart will grow opportunity for our middle class."" —President Obama http://t.co/pJI3V2Nn7J #LeadOnTrade",13/06/2015 21:33
"In the weekly address, the President discusses our growing economy and why it's so important that we #LeadOnTrade: http://t.co/pJI3V2Nn7J",13/06/2015 20:20
States like Hawaii are leading the fight against climate change: http://t.co/V5Z9p0EuFr #SwitchToClean,12/06/2015 20:19
Read why President John F. Kennedy believed trade was integral to America’s prosperity and security: http://t.co/0AGe8Ud1QX #LeadOnTrade,12/06/2015 16:22
This is what's at stake for workers across the country if Congress votes no on expanding TAA: http://t.co/AdFNJVUny0,12/06/2015 15:40
"For 41 years, TAA has been a lifeline for millions of workers. Today, Congress can make sure that lifeline continues. http://t.co/7ljmipUAuq",12/06/2015 13:54
From @CarolineKennedy: Why it's so important for the United States to #LeadOnTrade: http://t.co/UUt18RoRWo,12/06/2015 11:49
200 trillion gallons of rain fell in May—the wettest month on record. http://t.co/87oGgLFiJt #ActOnClimate,11/06/2015 21:05
Expanding #CollegeOpportunity is vital to America's success in a global economy: http://t.co/EmQaPg9iP4,11/06/2015 19:08
Climate change is already affecting our communities. That's why the President is taking steps to #ActOnClimate now. http://t.co/2VhVCQ2E7p,11/06/2015 15:21
Hawaii just set a goal of generating 100 percent of its electricity from renewable resources: http://t.co/CMcQu38tqg #SwitchToClean,10/06/2015 21:40
This is how #Obamacare is making health care in America better: http://t.co/d6vL0tdZZo,10/06/2015 19:50
Stand up for expanding #CollegeOpportunity for hard-working students: http://t.co/zD5JOnJJGI http://t.co/zM8PssQz6p,10/06/2015 15:48
"""It’s up to all of us ... to help make the right to health care a reality for all Americans."" —President Obama #ACAWorks",09/06/2015 22:20
"According to a recent poll, a clear majority of Americans don't want federal #Obamacare subsidies rolled back: http://t.co/4aYVdAzKVh",09/06/2015 19:05
LIVE: President Obama is speaking about the benefits of #Obamacare at @TheCHAUSA. http://t.co/uw5wjjNKbZ,09/06/2015 15:59
Tune in at 11:50 a.m. ET to watch the President discuss how #Obamacare has improved our health care system: http://t.co/UaLtzkNlMV,09/06/2015 14:52
Celebrate #NationalBestFriendsDay with the person who brings out the best in you. http://t.co/OVa0I0ItC9,08/06/2015 22:52
Read why former U.S. Trade Representative Ron Kirk thinks it's time for the United States to #LeadOnTrade: http://t.co/TU84un00UH,08/06/2015 17:40
Stand up for expanding #CollegeOpportunity for hard-working students: http://t.co/pTyByoRWiB http://t.co/6CzJziVTGw,08/06/2015 14:49
"""I’m going to keep doing everything I can to make our immigration system more just and more fair."" —President Obama http://t.co/c3jcEOtLEA",06/06/2015 20:47
"In the weekly address, the President discusses #ImmigrantHeritageMonth and fixing our broken immigration system. http://t.co/FCQz6tgz7F",06/06/2015 19:41
"""Beau Biden was an original. He was a good man. A man of character. A man who loved deeply and was loved in return."" —President Obama",06/06/2015 16:38
"Read a few wise words from Beau Biden, and see the incredible legacy he leaves behind. http://t.co/2o25fkyn76",06/06/2015 14:46
"If you think access to higher education is a key to success, stand up for #CollegeOpportunity: http://t.co/ln9TxHN6o9 http://t.co/EoFGRvRTj5",05/06/2015 19:41
"With higher hourly wages and 280,000 new jobs, May's jobs report is good news for our economy. http://t.co/3IT8WkRfrZ",05/06/2015 18:14
"If all 50 states expanded Medicaid, they would save billions of dollars and thousands of lives. Read more: http://t.co/BLmQTiWqKW",05/06/2015 17:15
"The economy added 280,000 jobs in May—marking 63 consecutive months of private-sector job growth.",05/06/2015 13:45
"There's been a lot of progress on LGBT equality, but there's more work to do. Add your name to join the fight: http://t.co/gxSBV0KY8c",04/06/2015 19:08
This shouldn't be a partisan issue. It's time to #ActOnClimate. http://t.co/iOsR9roqLd,04/06/2015 15:17
It's more fun to run with a friend. #NationalRunningDay http://t.co/3ywdYQtL4i,03/06/2015 19:55
Keep the momentum going in the fight for equality. Add your name now: http://t.co/i3keRtNN1d http://t.co/rIpdOwSozk,03/06/2015 17:26
Here's one way to spark change: Share what LGBT equality means to you. http://t.co/NBMdHNqUnG,03/06/2015 15:20
Join the team that's fighting for LGBT equality: http://t.co/p8ssh2vgKS http://t.co/9jpzHSphzC,02/06/2015 21:14
People across the country are #WearingOrange today to stand up against gun violence. http://t.co/qmFvPuYmFU,02/06/2015 18:50
When all Americans are treated equally—no matter who they are or whom they love—our country will be a better place. http://t.co/KmQ9Ugo7eV,02/06/2015 16:35
Your story matters in the fight for LGBT rights—share it here: http://t.co/FjAdgfkW0D,01/06/2015 21:36
It takes courage to share your story. https://t.co/Q7wWjV9Rxx,01/06/2015 21:33
Be on the right side of history. Add your name to continue the fight for equality: http://t.co/08I1PRCsAM #LoveIsLove,01/06/2015 18:37
Happy Pride Month. #LoveIsLove http://t.co/cpbspiyr7e,01/06/2015 16:32
"""For all that Beau Biden achieved in his life ... nothing claimed a fuller focus of his love and devotion than his family."" —President Obama",31/05/2015 17:01
Watch President Obama address key national security measures and reforms in the weekly address: http://t.co/rFunNqIFLV,30/05/2015 13:54
Add your name to join the team fighting back against climate change denial: http://t.co/JNEXVHyT0q #ActOnClimate http://t.co/Hbu3cZcUgR,29/05/2015 21:22
"""Let us carry his legacy forward."" —President Obama on President John F. Kennedy, born 98 years ago today http://t.co/6lvHCwe9qW",29/05/2015 19:46
Another reason why health care reform is so important to millions of Americans. http://t.co/9A0mRMXsqL,29/05/2015 17:16
New clean water provisions will help protect the health of 117 million Americans. Read more: http://t.co/7qXT338jls #CleanWaterRules,29/05/2015 14:32
Read this blog from @GinaEPA and Jo-Ellen Darcy on why protecting water sources is so important: http://t.co/gGqsIgvegm #CleanWaterRules,28/05/2015 21:13
Enforceable labor and environmental protections are just a couple of reasons why America needs to #LeadOnTrade. http://t.co/4THWZFdRHh,28/05/2015 19:21
Read about the hurricane preparedness briefing the President is receiving in Miami today: http://t.co/NfRkw4p8l7 #ActOnClimate,28/05/2015 16:47
A huge step forward in making sure our drinking water is clean. #CleanWaterRules http://t.co/yRZIOgss8Z,28/05/2015 15:16
Read why #CleanWaterRules are essential to prevent pollution and protect our drinking waters: http://t.co/FXNuuAbJ5n,27/05/2015 22:14
"When 97 percent of climate scientists agree, it's time for the deniers to put politics aside and #ActOnClimate. http://t.co/mbHMhbVJK9",27/05/2015 20:47
These #CleanWaterRules will protect America's drinking water from polluters. http://t.co/P643CfwEBV,27/05/2015 15:09
Millions of Americans are counting on this. http://t.co/ncc9veKX6Q,26/05/2015 22:13
Cities nationwide are answering the President's call to #LeadOnLeave and #RaiseTheWage: http://t.co/3VDPVvvCGz,26/05/2015 17:21
"The President is pursuing the most progressive trade agreement in U.S. history. You can help fight for it, too: http://t.co/uZvkgHBQ7J",26/05/2015 15:30
"""Americans gave everything they had—not for glory ... but for something greater than themselves."" —President Obama http://t.co/4xV5ajotkU",23/05/2015 18:42
Today is the last day to get your application in for the @OFA Summer Fellowship program: http://t.co/KqmyRwmWOl,23/05/2015 17:09
Watch President Obama pay tribute to the United States Armed Forces in the weekly address: http://t.co/NttY012PUi #MemorialDayWeekend,23/05/2015 15:47
"If the U.S. doesn't #LeadOnTrade, others will. Let's make sure America writes the rules in this global economy: http://t.co/BL15PXZBuC",22/05/2015 20:57
America needs to lead the way and #ActOnClimate. http://t.co/w9QG9qPxF4 http://t.co/U3T5negdYn,22/05/2015 18:19
The deadline to be part of the summer #OFAFellows program is tomorrow—apply here: http://t.co/yN8vcgQg7f,22/05/2015 16:22
LIVE: The President is speaking to the Adas Israel Congregation in celebration of Jewish American Heritage Month. http://t.co/yHfyWCckLt,22/05/2015 14:59
Love is winning: http://t.co/KjLt3A8mk3 #LoveIsLove http://t.co/0EdqRMaqXX,21/05/2015 22:36
Read how the Obama administration is stepping up to protect honeybees and other pollinators: http://t.co/P6rMxeUq1L,21/05/2015 20:48
Check out the President's speech at the United States Coast Guard Academy on why it's so important to #ActOnClimate: http://t.co/4Zxjs2v9ap,21/05/2015 17:03
This is about making sure there's a level playing field for American workers in the global economy. http://t.co/kMibkh65YB #LeadOnTrade,21/05/2015 15:06
TV won't be the same without Dave. http://t.co/9q5NHTf3b5,20/05/2015 22:01
"America needs to #LeadOnTrade. If you want trade policy that's tough, progressive, and transparent, add your name: http://t.co/xv3tZi1G4H",20/05/2015 19:55
"""This cannot be subject to the usual politics and the usual rhetoric."" —President Obama on climate change #ActOnClimate",20/05/2015 16:18
"""It will not be easy, it will require sacrifices, and the politics will be tough. But there is no other way."" —President Obama #ActOnClimate",20/05/2015 16:14
"""The only way the world is going to prevent the effects of climate change is to slow down the warming of the planet."" —President Obama",20/05/2015 16:12
"""Climate change—and especially rising seas—is a threat to our homeland security."" —President Obama #ActOnClimate",20/05/2015 16:10
"""Denying it or refusing to deal with it endangers our national security."" —President Obama on climate change #ActOnClimate",20/05/2015 16:08
"""Cadets, the threat of a changing climate cuts to the very core of your service."" —President Obama to the U.S. Coast Guard Academy graduates",20/05/2015 16:05
"""The planet is getting warmer. Fourteen of the 15 hottest years on record have been in the past 15 years."" —President Obama #ActOnClimate",20/05/2015 16:02
"""The best scientists in the world know that climate change is happening."" —President Obama #ActOnClimate",20/05/2015 15:57
LIVE: President Obama is delivering the keynote address at the commencement ceremony of the U.S. Coast Guard Academy. http://t.co/bkb3Wwjzvi,20/05/2015 15:43
Tune in at 11:35 a.m. ET to watch the President deliver a commencement speech at the U.S. Coast Guard Academy: http://t.co/0CUMi3p5BU,20/05/2015 14:35
This is why health care reform matters. http://t.co/vc3R43veNk,19/05/2015 20:03
Bees. http://t.co/gzqCOf1l0i,19/05/2015 16:21
This is your opportunity to get your start in community organizing: http://t.co/XVzPFfiNX0,19/05/2015 15:05
It's time to do away with Mad Men-era workplace policies—add your name if you agree: http://t.co/i5jzNPSEwi http://t.co/OOj85HZfYn,18/05/2015 20:40
LIVE: President Obama is speaking to youth and local law enforcement in New Jersey. http://t.co/Mp3KIk8WO2,18/05/2015 18:48
"Welcome @POTUS, the official government account of the President of the United States.",18/05/2015 17:57
What will it take for climate change deniers to #ActOnClimate? http://t.co/uN7gkOcpyM,18/05/2015 14:47
"""We want a place where you can make it if you try. That’s the promise we make to our young people."" —President Obama http://t.co/kCzW0tJFQg",16/05/2015 19:58
"In the weekly address, President Obama discusses the importance of expanding opportunity for all Americans: http://t.co/viCQAQZm4k",16/05/2015 15:08
This is about leveling the playing field for American workers in the global economy—say it's time to #LeadOnTrade: http://t.co/6PwUby8jHz,15/05/2015 22:08
You could be the next great grassroots organizer. Here's how: http://t.co/7dyYULsFmY #OFAFellows,15/05/2015 17:58
"""There’s going to be one killer blues session in heaven tonight."" —President Obama on the passing of #BBKing http://t.co/GD2yY6vymV",15/05/2015 15:33
"""When it comes to a woman's health, no politician should get to decide what's best for you."" —President Obama #NWHW http://t.co/IxN0WtNZ0E",14/05/2015 22:14
This is a real step forward in creating a fair environment for the roughly 40 million Americans with student debt: http://t.co/8TdhanWMrF,14/05/2015 20:44
"It's the #GimmeFive challenge, presidential style. http://t.co/5ZLnuQ65ly",14/05/2015 18:42
This shouldn't be an issue in 2015. #LeadOnLeave http://t.co/dJFCjxeS1R,14/05/2015 17:20
Yumi used to think she couldn't make a difference—now she's helping DREAMers in her community. Read her story: http://t.co/LtBswxiF8o,14/05/2015 15:03
It's time for the United States to #LeadOnTrade—add your name if you agree: http://t.co/qdytgxXBZo,13/05/2015 21:56
America needs to #LeadOnTrade by making sure any deal lives up to our values. (graphic via @WhiteHouse) http://t.co/TqJAo0cGeH,13/05/2015 20:43
"""Our thoughts and prayers go out to the families and friends of those we lost last night."" —President Obama on the Amtrak derailment",13/05/2015 16:52
Add your name if you think it's time to treat paid leave like the economic priority it is: http://t.co/C6uxNauhYK #LeadOnLeave,12/05/2015 21:33
It's time to do better by working families. Let's #LeadOnLeave. http://t.co/fp5rw6y6of,12/05/2015 19:34
Sign on if you agree that working families deserve paid leave: http://t.co/3FaJzk6cI8 #LeadOnLeave,12/05/2015 15:20
NASA leads the world in the exploration and study of planets. Let's not let climate change deniers change that: http://t.co/dcUlvdFaha,11/05/2015 23:05
"As we continue to celebrate mothers, let's make sure workplace policies live up to what they deserve: http://t.co/hloGsujQfS #LeadOnLeave",11/05/2015 17:59
It's time to give American workers the security of paid leave. #LeadOnLeave http://t.co/u0vythSZ0g,11/05/2015 15:18
"""We will be forever grateful for what these remarkable men and women did."" —President Obama http://t.co/C3Rg4rkRyv",09/05/2015 15:52
WATCH: President Obama honors the 70th anniversary of VE Day in the weekly address: http://t.co/vMm2UxSIFt,09/05/2015 14:50
President Obama visits his 50th state today. See White House photographer @PeteSouza's gallery from the first 49: http://t.co/mQwCsZEcqM,08/05/2015 20:26
"In the last 62 months, over 12.3 million private-sector jobs have been added to the economy. Read more: http://t.co/f0QrgOt1iB",08/05/2015 18:49
"""When the playing field is level, nobody beats the United States of America."" —President Obama #LeadOnTrade",08/05/2015 17:20
"""If any agreement undercuts working families—I wouldn’t sign it."" —President Obama #LeadOnTrade",08/05/2015 17:16
"""If you are opposed to these smart, progress trade deals, that means you must be satisfied with the status quo."" —President Obama",08/05/2015 17:12
"""We have to make sure America writes the rules of the global economy."" —President Obama #LeadOnTrade",08/05/2015 17:00
"""If we don't write the rules for trade around the world, guess what: China will."" —President Obama #LeadOnTrade",08/05/2015 16:59
"""I view smart trade agreements as a part of middle-class economics."" —President Obama #LeadOnTrade",08/05/2015 16:56
"LIVE: President Obama is speaking about trade in Beaverton, Oregon. http://t.co/m7g1VbsPrj",08/05/2015 16:44
"Tune in at 12:15 p.m. ET to watch the President deliver remarks on trade in Beaverton, Oregon: http://t.co/m7g1VbsPrj",08/05/2015 15:45
"The economy added 223,000 jobs in April—that's a record 62 consecutive months of private-sector job growth.",08/05/2015 13:06
Too many elected officials are still in denial about climate change. Join the team holding them accountable: http://t.co/UEGDqi8UQd,07/05/2015 22:06
"Carbon pollution in the atmosphere has hit a dangerous milestone. It's time for action, not denial. http://t.co/PbTnZNaFTi #ActOnClimate",07/05/2015 19:50
That time President Obama didn't need an anger translator to show how much we need to #ActOnClimate: http://t.co/gI2YPGJ15B #TBT,07/05/2015 16:49
Addressing climate change isn't just good for our planet and our economy—it's good for our health: http://t.co/JWLJwnOI1a #ActOnClimate,06/05/2015 20:11
Add your name if you're ready to #ActOnClimate: http://t.co/Ivsom2VXOg http://t.co/T7CeyDxzkk,05/05/2015 20:01
David Letterman and President Obama discussed retirement plans last night. Take a look: http://t.co/ZfMIDfd92e,05/05/2015 17:48
This @OFA volunteer is fighting to make the world better for her grandchildren. http://t.co/S2Bgd6Tq7L,05/05/2015 16:11
Working families deserve paid leave. #LeadOnLeave http://t.co/5tlrfY7ZfQ,04/05/2015 21:57
Happening now: President Obama delivers remarks for the launch of the My Brother's Keeper Alliance at @LehmanCollege. http://t.co/Rh8KgadI7g,04/05/2015 18:57
Tune in at 2:35 p.m. ET to watch the President speak at the launch of the My Brother's Keeper Alliance. http://t.co/UDmQPkCfss,04/05/2015 17:08
The science is clear—climate change shouldn't be ignored. #ActOnClimate http://t.co/4cDfjNrvYe,04/05/2015 15:51
"""A great education can be within everyone’s reach."" —President Obama http://t.co/mysKXSSvH7",02/05/2015 17:40
"WATCH: In the weekly address, President Obama reiterates his commitment to expanding access to education. http://t.co/mysKXSAUix",02/05/2015 16:30
Teachers have the ability to influence their students for life. #ThankATeacher and share how important yours were: http://t.co/KgJczHwPMP,01/05/2015 20:27
Know someone who would be perfect for this fellowship? Here's where to apply: http://t.co/ahGWYDvUSD,01/05/2015 15:06
President Obama runs into a group of schoolchildren while walking near the White House. WARNING: cuteness ensues. http://t.co/rmFzZICnlX,30/04/2015 19:13
Read President Obama's op-ed in the @MiamiHerald on why we can't wait to #ActOnClimate: http://t.co/XZf9ASsVVU,30/04/2015 16:59
LIVE: The President takes a virtual field trip and discusses improving access to libraries for students. http://t.co/2nvtVWNJdc #BooksForAll,30/04/2015 15:13
Read how this fifth-grade teacher helped inspire the President of the United States: http://t.co/mEGP8AXs16 #ThankATeacher,29/04/2015 21:58
"Our education shapes who we become. Share who inspired you, and #ThankATeacher today: http://t.co/gwZNbvbEZ1",29/04/2015 20:39
Check out President Obama's interview with @WSJ on why America needs to #LeadOnTrade: http://t.co/XEu9c6vNIg,29/04/2015 19:31
.@OFA's fellowship program is all about training the next generation of grassroots organizers. Be a part of it: http://t.co/TN53ePaXgJ,29/04/2015 16:39
LIVE: President Obama honors the 2015 National Teacher of the Year. http://t.co/yXt8U62ov0 #ThankATeacher,29/04/2015 15:33
"If you aspire to be a better community organizer, this is for you: http://t.co/Nrmi9c8SLo",27/04/2015 20:12
"Thanks to health care reform, people have more options—just another reason Americans are #BetterWithObamacare: http://t.co/hKjXmCor6X",27/04/2015 18:23
"Congratulations to Loretta Lynch, who was sworn in as U.S. attorney general today, the first African-American woman to hold the post.",27/04/2015 16:30
ICYMI: Watch President Obama's full remarks to @OFA supporters last week. http://t.co/CoWHv3BKPO,27/04/2015 15:07
LIVE: Watch the 2015 White House Correspondents' Dinner. http://t.co/JYRHmvEGSV #WHCD,26/04/2015 02:20
Cecily Strong hosts the White House Correspondents' Dinner tonight at 8 p.m. ET. Watch it here: http://t.co/9tfUryyAP7,25/04/2015 22:57
"""We can’t surrender to the future—because we are meant to win the future."" —President Obama http://t.co/FT27suS88W #LeadOnTrade",25/04/2015 18:15
"In the weekly address, the President discusses how the new trade deal will benefit American workers and businesses: http://t.co/NjuKWBEk62",25/04/2015 15:17
Farmers can fight climate change. Read about the Obama administration's new plans to help: http://t.co/MWU7oqD8Cn #ActOnClimate,24/04/2015 20:43
"If you know someone looking to take their organizing skills to the next level, send them here: http://t.co/FRpGyX7iVh",24/04/2015 18:19
America can't stand by and let other countries #LeadOnTrade. We have to step up and write free and fair trade rules. http://t.co/epz8uJekra,24/04/2015 15:54
"""You give me hope. You guys are doing extraordinary things."" —President Obama to @OFA supporters",23/04/2015 21:48
"""Talk to your friends, talk to your neighbors, talk about why this work matters."" —President Obama to @OFA supporters",23/04/2015 21:44
"""If I didn't think this was the best thing to do for working families, I would not be doing it."" —President Obama #LeadOnTrade",23/04/2015 21:43
"""We've got to fight for trade that benefits our workers—on our terms."" —President Obama #LeadOnTrade",23/04/2015 21:41
"""I've been fighting income inequality since before it was cool."" —President Obama",23/04/2015 21:39
"""My entire presidency has been about helping working families."" —President Obama",23/04/2015 21:37
"""The status quo isn't working for our workers."" —President Obama #LeadOnTrade",23/04/2015 21:35
"""It's not just good for our businesses, it's good for our workers."" —President Obama #LeadOnTrade",23/04/2015 21:33
"""It's the most progressive trade agreement in our history."" —President Obama #LeadOnTrade",23/04/2015 21:32
"""We want to make sure we win the future. That's what America is about."" —President Obama",23/04/2015 21:31
"""America needs to write the rules of the global economy. We can't leave it to somebody else."" —President Obama #LeadOnTrade",23/04/2015 21:28
"""This set of trade agreements that we're looking at is vital to middle-class economics."" —President Obama #LeadOnTrade",23/04/2015 21:25
"""Today, more than 16 million Americans have gained the security of health insurance."" —President Obama",23/04/2015 21:22
"""I'm proud of all of you, and I hope all of you are proud of what we've done together."" —President Obama to @OFA supporters",23/04/2015 21:20
"""You guys sound fired up!"" —President Obama at the @OFA Spring Summit",23/04/2015 21:17
LIVE on @OFA #Periscope: President Obama is speaking at the 2015 Spring Summit. http://t.co/j3cxgyiH9q,23/04/2015 21:13
You won't want to miss this. http://t.co/FPV0VEwFAz,23/04/2015 20:12
Here’s a reminder from @GinaEPA of a few challenges the EPA has conquered in the past: http://t.co/voNhiOhjX6 #ActOnClimate,23/04/2015 18:16
Apply to be an @OFA fellow today to make a difference in your community: http://t.co/CouTSgfZJR,23/04/2015 16:49
#ClimateChangeIsReal. So is President Obama's 3-point game. http://t.co/M27bxCqJSG,22/04/2015 22:24
"""We are blessed with the most beautiful God-given landscape in the entire world ... We have to be good stewards for it."" —President Obama",22/04/2015 19:38
"""This is not some impossible problem that we cannot solve. We can solve it if we have the political will."" —President Obama #ActOnClimate",22/04/2015 19:35
"""No matter who you are, no matter where you live, our parks ... are your birthright as Americans.""  —President Obama  #FindYourPark",22/04/2015 19:32
"""Every dollar invested in the National Park Service generates $10 for the American economy. That's a good investment."" —President Obama",22/04/2015 19:30
"""Climate change can no longer be denied. It can't be edited out. It can't be omitted from the conversation."" —President Obama #ActOnClimate",22/04/2015 19:28
"""The Pentagon says that climate change poses an increasing set of risks for global security."" —President Obama #ActOnClimate",22/04/2015 19:27
"""If we don't act, there may not be an Everglades as we know it."" —President Obama #ActOnClimate",22/04/2015 19:25
"""I can't think of a better way to spend Earth Day than in one of our greatest national treasures, the Everglades."" —President Obama",22/04/2015 19:23
LIVE: President Obama is discussing the threat climate change poses to our economy and to the world. http://t.co/nDOE0KVHhz #ActOnClimate,22/04/2015 19:19
Tune in at 3:05 p.m. ET to watch the President speak in Everglades National Park about fighting climate change: http://t.co/glIczQiYfn,22/04/2015 18:55
#ClimateChangeIsReal. So is the historic agreement between the U.S. and China last fall to cut carbon pollution.,22/04/2015 17:00
#ClimateChangeIsReal. So are the actions President Obama is taking to tackle it. http://t.co/63jKisj8ZS,22/04/2015 15:17
The United States needs to #LeadOnTrade and sell more goods that are #MadeInAmerica. http://t.co/Dci4g4QwsJ,21/04/2015 21:30
Help organizers from across the country get the training needed to take their skills to the next level: http://t.co/6NX665t21s,21/04/2015 17:32
"If you want to take your organizing skills to the next level, this is for you—apply to be an @OFA fellow now: http://t.co/FFhKAq62My",21/04/2015 14:44
WATCH: This is why it's important for the United States to #LeadOnTrade. http://t.co/bmJHjXkf7M,20/04/2015 21:31
"""This week, we embrace our cherished lands and waters, and celebrate the ways they enrich our nation."" —President Obama #FindYourPark",20/04/2015 16:57
"""Let us seize this opportunity to experience all our great outdoors has to offer."" —President Obama #FindYourPark http://t.co/Ars1nVGcxF",20/04/2015 15:51
"""Climate change can no longer be denied—or ignored."" —President Obama http://t.co/afKE8Uxnt7 #ActOnClimate",18/04/2015 19:14
"WATCH: In the weekly address, President Obama talks about his commitment to #ActOnClimate. http://t.co/xLlvacwHd6",18/04/2015 16:11
"ICYMI: Check out the full video from the #ObamaTownHall on equal pay, child care, and more. http://t.co/GKwVmVibqs",17/04/2015 19:04
This article debunks six big myths on climate change: http://t.co/mjYayX3jFc (h/t @goodhousemag) #ActOnClimate,17/04/2015 17:19
"""We shouldn't have to choose between rewarding work and raising a family."" —President Obama",16/04/2015 18:37
"""Things like paid leave, paid sick days, child care, equal pay—these are family issues and these are economic issues."" —President Obama",16/04/2015 18:32
"""Anything that holds women back holds back the entire country."" —President Obama #EqualPayNow",16/04/2015 18:29
"""Ensuring equal pay for women is a no-brainer."" —President Obama #EqualPayNow",16/04/2015 18:26
"""Because our workplaces have changed, we have to change with them."" —President Obama #EqualPayNow",16/04/2015 18:24
"""I believe in broad-based economic growth ... that's why we call it middle-class economics."" —President Obama",16/04/2015 18:22
"""We all have a part to play to make sure that everybody's got a fair shot in this society."" —President Obama",16/04/2015 18:17
LIVE: President Obama is speaking at a Champions of Change event highlighting people fighting for working families. http://t.co/e9t2hvc52w,16/04/2015 18:14
Tune in at 2:10 p.m. ET to watch President Obama celebrate Americans who are fighting for working families: http://t.co/FyHSlZhl0t,16/04/2015 17:56
Happy #NationalHighFiveDay! http://t.co/HkSzyr0rOK,16/04/2015 16:38
